tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,predicao_xgb,predicao_lr,predicao_rf
992,1,1569233301,1,2,1086.8981,1139.110268287397,1007.698238095238
963,1,1569233273,1,2,1086.8981,1139.1106970685723,1007.698238095238
1201,1,1569232222,1,2,1086.8981,1139.12679167623,1181.0568333333333
1207,1,1569231791,1,2,1086.8981,1139.1333918435957,1163.4326666666668
1059,1,1569231195,1,2,1086.8981,1139.1425187571695,1070.4826666666668
1133,1,1569230940,1,2,1086.8981,1139.14642372858,1087.315
955,1,1569230824,1,2,970.0048,1139.148200107731,1019.675
934,1,1569228699,1,2,923.69794,1139.1807415361618,888.445
822,1,1569228343,1,2,868.3642,1139.1861931825224,847.005
818,1,1569227591,1,2,868.3642,1139.1977090197834,815.765
786,1,1569227171,1,2,868.3642,1139.2041407374018,790.825
756,1,1569226209,1,2,827.94324,1139.21887243347,738.89
639,1,1569225610,1,2,811.1629,1139.228045287884,687.41
816,1,1569224901,1,1,809.1046,1051.0626064902426,785.875
636,1,1569223626,1,1,676.6084,1051.0821313472989,722.875
821,1,1569208353,1,1,807.4261,1051.3160161644191,796.865
820,7,1569206940,1,4,891.861,1221.237739512937,872.56
955,7,1569204046,1,4,940.89374,1221.2820571100528,951.73
1033,7,1569201963,1,4,940.89374,1221.313955366717,981.19
748,7,1569199527,1,4,940.89374,1221.3512593289051,827.545
913,7,1569198463,1,4,940.89374,1221.3675530135406,898.265
1209,7,1569196269,1,4,990.9156,1221.4011510812925,1123.305
977,7,1569194766,1,4,990.9156,1221.4241674421974,1042.51
1096,7,1569193047,1,4,990.9156,1221.4504915435937,1055.655
819,7,1569189958,1,4,990.9156,1221.4977952953195,929.855
1093,7,1569188807,1,4,990.9156,1221.5154212643174,1018.725
1023,7,1569186363,1,4,990.9156,1221.5528477354128,1027.855
1096,7,1569185584,1,3,1051.7673,1133.388480890706,1056.985
1015,7,1569183922,1,3,1018.4907,1133.413932116142,1028.23
925,7,1569181640,1,3,1001.76733,1133.4488777818697,954.58
1037,7,1569180433,1,3,1001.76733,1133.4673613132145,988.675
892,7,1569178019,1,3,1001.76733,1133.5043283759114,927.37
1002,7,1569176759,1,3,1001.76733,1133.5236235287666,974.02
897,7,1569174439,1,3,1001.76733,1133.5591511118037,942.36
1056,7,1569173365,1,3,1001.76733,1133.5755979325695,999.495
880,7,1569172012,1,3,1001.76733,1133.5963172514712,925.39
993,7,1569170903,1,3,1001.76733,1133.6133000487062,973.46
1032,7,1569169690,1,3,1001.76733,1133.631875461735,1023.235
974,7,1569168715,1,3,1001.76733,1133.6468062347776,1014.63
1292,7,1569167368,1,3,1083.3611,1133.6674336719952,1195.63
1090,7,1569166048,1,3,1083.3611,1133.6876476416546,1075.1
962,7,1569165017,1,3,1041.9507,1133.7034359770478,1023.9
1030,7,1569162504,1,2,859.78827,1045.5656229379383,979.0
882,7,1569161294,1,2,859.78827,1045.5841524101234,925.72
797,7,1569158899,1,2,859.78827,1045.620828514162,849.49
979,7,1569156471,1,2,859.78827,1045.6580099674466,928.81
893,7,1569154016,1,2,859.78827,1045.6956048882857,857.45
777,7,1569152864,1,2,832.16473,1045.713246170897,813.855
859,7,1569151632,1,2,832.16473,1045.7321125425806,798.275
656,7,1569150592,1,2,832.16473,1045.7480387004944,720.695
844,7,1569149102,1,2,832.16473,1045.770855984425,798.775
718,7,1569148417,1,2,832.16473,1045.781345809588,760.21
884,7,1569146410,1,2,832.16473,1045.8120802316407,850.72
748,7,1569145587,1,2,832.16473,1045.8246833354497,798.5
949,7,1569144604,1,2,832.16473,1045.8397366173995,876.93
807,7,1569143725,1,2,832.16473,1045.853197283559,772.225
625,7,1569142841,1,2,777.85333,1045.8667345177855,683.845
834,7,1569141043,1,2,777.85333,1045.894268394637,787.43
701,7,1569139833,1,2,777.85333,1045.9127978668257,732.235
1608,7,1569122892,1,1,1517.2805,957.9959296415327,1347.045
1076,7,1569121954,1,1,1091.7583,958.0102938108794,1139.565
1026,6,1569120662,1,4,1043.606,1238.330434653908,1033.015
1081,6,1569118831,1,4,1043.606,1238.3584738800018,1047.085
977,6,1569117998,1,4,997.90894,1238.3712301199485,995.24
912,6,1569116992,1,4,997.90894,1238.3866356150065,926.16
923,6,1569116165,1,4,997.90894,1238.399299973269,924.07
976,6,1569114585,1,4,997.90894,1238.423495482406,944.715
852,6,1569113929,1,4,997.90894,1238.4335412127803,904.465
978,6,1569113149,1,4,1015.4057,1238.4454858312165,1010.545
1122,6,1569112268,1,4,1057.9053,1238.4589771246028,1074.39
971,6,1569111213,1,4,1057.9053,1238.475132986714,1049.335
1214,6,1569110156,1,4,1073.5536,1238.4913194760557,1123.61
923,6,1569109694,1,4,1046.2181,1238.498394365437,1037.215
1459,6,1569109055,1,4,1212.268,1238.5081797643834,1294.605
1129,6,1569108074,1,4,1156.5864,1238.52320241911,1204.995
1093,6,1569107032,1,4,1156.5864,1238.539159204247,1132.01
1292,6,1569105621,1,4,1156.5864,1238.5607667127224,1201.36
1046,6,1569104646,1,4,1133.7495,1238.5756974857686,1078.215
1083,6,1569104230,1,4,1133.7495,1238.5820679489334,1079.73
1037,6,1569103171,1,4,1133.7495,1238.5982850654982,1146.19
1466,6,1569102342,1,4,1244.0773,1238.6109800509912,1371.47
1269,6,1569101881,1,4,1216.3301,1238.6180396267555,1307.88
1161,6,1569101046,1,4,1216.3301,1238.630826493929,1196.8
1285,6,1569100456,1,4,1216.3301,1238.6398615258186,1272.21
1295,6,1569100046,1,4,1216.3301,1238.6461401073066,1276.26
1186,6,1569099251,1,3,1242.315,1150.4820182804142,1164.08
1050,6,1569098439,1,3,1242.315,1150.4944529344757,1131.84
1298,6,1569097895,1,3,1273.794,1150.502783540156,1273.68
1330,6,1569097289,1,3,1273.794,1150.5120635898602,1286.98
1134,6,1569095823,1,3,1273.794,1150.5345133470728,1202.455
1341,6,1569095236,1,3,1273.794,1150.5435024381259,1268.26
1183,6,1569094628,1,3,1273.794,1150.5528131150604,1214.245
1200,6,1569093181,1,3,1273.794,1150.5749719136184,1229.07
1256,6,1569092628,1,3,1273.794,1150.5834403418157,1259.09
1410,6,1569092000,1,3,1324.1246,1150.5930572910183,1365.54
1300,6,1569091395,1,3,1324.1246,1150.602322027109,1330.95
1348,6,1569090807,1,3,1324.1246,1150.6113264317755,1324.74
1251,6,1569090389,1,3,1324.1246,1150.6177275221671,1284.415
1470,6,1569089316,1,3,1337.2577,1150.6341590293232,1457.65
1535,6,1569088698,1,3,1337.2577,1150.6436228423918,1468.43
1345,6,1569087956,1,3,1337.2577,1150.654985543515,1336.69
1207,6,1569087380,1,3,1337.2577,1150.6638061848207,1271.635
1382,6,1569086833,1,3,1337.2577,1150.6721827313413,1335.965
1459,6,1569086061,1,3,1337.2577,1150.6840048408667,1384.03
1222,6,1569085638,1,3,1337.2577,1150.6904824993253,1326.82
1453,6,1569084978,1,3,1337.2577,1150.7005894841568,1426.865
1449,6,1569084344,1,3,1337.2577,1150.7102983150362,1423.03
1384,6,1569082676,1,3,1337.2577,1150.7358414221526,1378.795
1403,6,1569081667,1,3,1337.2577,1150.7512928580509,1343.005
1265,6,1569081187,1,3,1277.0615,1150.7586433924698,1273.52
1032,6,1569080090,1,3,1256.3888,1150.7754424263476,1102.005
1200,6,1569079380,1,3,1256.3888,1150.7863150918456,1215.825
1270,6,1569078862,1,3,1308.7554,1150.7942475435739,1248.525
1462,6,1569078160,1,3,1325.8506,1150.8049977001647,1364.715
1427,6,1569077499,1,2,1326.8015,1062.63882384908,1362.915
1138,6,1569076689,1,2,1326.8015,1062.6512278759146,1258.45
1416,6,1569076276,1,2,1326.8015,1062.6575523982392,1350.84
1225,6,1569075424,1,2,1326.8015,1062.6705995968368,1287.525
1364,6,1569075274,1,2,1326.8015,1062.6728966388437,1338.955
1278,6,1569074278,1,2,1326.8015,1062.6881489977677,1522.56
2254,6,1569073274,1,2,1722.1162,1062.703523865599,1976.2
1443,6,1569073029,1,2,1405.7576,1062.7072757008755,1603.935
1118,6,1569072077,1,2,1274.8827,1062.7218542608134,1271.92
1292,6,1569071522,1,2,1274.8827,1062.7303533162376,1296.105
1352,6,1569070886,1,2,1274.8827,1062.7400927743438,1291.895
1169,6,1569070288,1,2,1191.3254,1062.7492503151443,1221.455
1235,6,1569069365,1,2,1191.3254,1062.7633847802936,1212.89
1174,6,1569068764,1,2,1191.3254,1062.7725882619343,1166.05
1142,6,1569068318,1,2,1149.2208,1062.7794181335012,1140.64
1020,6,1569067531,1,2,1046.0571,1062.7914699472276,1011.43
942,6,1569066823,1,2,1046.0571,1062.8023119854988,957.945
957,6,1569066457,1,2,1046.0571,1062.807916767997,966.305
1130,6,1569065474,1,2,1046.0571,1062.822970049947,1090.62
1070,6,1569064778,1,2,1046.0571,1062.8336283248573,1070.945
1095,6,1569064341,1,2,1046.0571,1062.8403203739035,1072.54
869,6,1569063447,1,2,996.97437,1062.854010744264,920.62
1030,6,1569062670,1,2,996.97437,1062.8659094218565,975.35
816,6,1569061817,1,2,996.97437,1062.8789719340675,902.125
1053,6,1569061090,1,2,996.97437,1062.8901049309934,1015.105
1291,6,1569060348,1,2,1055.852,1062.9014676321203,1138.35
872,6,1569059783,1,2,941.5932,1062.9101198236785,982.985
904,6,1569059071,1,2,941.5932,1062.9210231164034,908.585
869,6,1569058355,1,2,941.5932,1062.9319876635818,906.35
1032,6,1569057698,1,2,941.5932,1062.9420487075731,973.4
942,6,1569056916,1,2,941.5932,1062.9540239532325,921.765
848,6,1569056165,1,2,928.68225,1062.96552447688,882.105
939,6,1569054873,1,2,928.68225,1062.9853096653642,912.235
863,6,1569054008,1,2,928.68225,1062.998555940936,870.55
867,6,1569053107,1,2,928.68225,1063.0123535065904,872.15
802,6,1569052384,1,1,816.8199,974.8471290995367,858.765
1040,6,1569037265,1,1,982.55286,975.0786556201929,959.105
786,6,1569035713,1,1,833.7724,975.1024223481581,842.815
892,6,1569034882,1,1,866.3624,975.1151479608743,887.335
916,5,1569033949,1,4,969.68146,1255.4297912166949,907.29
856,5,1569032893,1,4,969.68146,1255.445962392423,889.25
978,5,1569032208,1,4,969.68146,1255.456452217586,934.725
881,5,1569031409,1,4,969.68146,1255.468687794677,902.935
860,5,1569030493,1,4,969.68146,1255.4827150645287,877.01
1045,5,1569029466,1,4,1066.4615,1255.4984421454683,993.97
1038,5,1569028052,1,4,1066.4615,1255.520095594784,1074.46
1163,5,1569027440,1,4,1091.3302,1255.529467526172,1145.995
1141,5,1569026788,1,4,1091.3302,1255.5394520020927,1106.215
975,5,1569026116,1,4,1072.7144,1255.549742750285,1027.355
1085,5,1569025250,1,4,1072.7144,1255.5630043394704,1079.94
1024,5,1569024647,1,4,1072.7144,1255.5722384483342,1076.495
1686,5,1569023702,1,4,1356.1561,1255.5867098129784,1486.33
1200,5,1569023033,1,4,1216.8293,1255.5969546203269,1232.34
1218,5,1569022286,1,4,1219.5293,1255.6083938895208,1210.17
886,5,1569021619,1,4,1169.7294,1255.6186080696425,1010.96
1170,5,1569020725,1,4,1212.3293,1255.632298440003,1194.835
1341,5,1569020365,1,4,1308.0902,1255.637811340821,1304.44
1325,5,1569019622,1,4,1308.0902,1255.6491893555576,1382.8283333333331
1513,5,1569019322,1,4,1403.6826,1255.6537834395713,1467.551666666667
1392,5,1569018650,1,4,1403.6826,1255.6640741877636,1479.043333333333
1592,5,1569018604,1,4,1403.6826,1255.6647786139765,1479.043333333333
1151,5,1569017715,1,4,1341.9565,1255.67839241627,1285.415
1498,5,1569017186,1,4,1392.8119,1255.6864933177458,1434.773333333333
1333,5,1569016730,1,4,1392.8119,1255.6934763254467,1415.93
1607,5,1569016339,1,4,1478.7557,1255.69946394828,1531.565
1377,5,1569015686,1,4,1458.6367,1255.709463737814,1460.895
1534,5,1569015403,1,4,1477.8923,1255.7137974903999,1525.835
1799,5,1569014891,1,4,1568.9216,1255.7216380604477,1666.9
1289,5,1569014334,1,4,1461.9733,1255.7301677431024,1447.94
1657,5,1569013433,1,4,1517.1732,1255.743965308753,1577.39
1406,5,1569012874,1,3,1413.987,1167.5762294691049,1403.045
1383,5,1569012078,1,3,1413.987,1167.5884191053556,1384.575
1354,5,1569011700,1,3,1413.987,1167.594207651211,1380.13
1393,5,1569011423,1,3,1413.987,1167.5984495221164,1396.395
1783,5,1569010710,1,3,1533.4226,1167.6093681284547,1650.98
1422,5,1569010209,1,3,1444.8625,1167.6170402487587,1511.38
1308,5,1569009029,1,3,1375.4226,1167.6351103125453,1317.45
1313,5,1569008735,1,3,1375.4226,1167.6396125148785,1319.54
1333,5,1569007965,1,3,1375.4226,1167.651403997177,1358.83
1430,5,1569007374,1,3,1375.4226,1167.6604543426838,1402.72
1334,5,1569006958,1,3,1375.4226,1167.6668248058486,1357.845
1544,5,1569005626,1,3,1375.4226,1167.6872225388688,1485.67
1401,5,1569005164,1,3,1375.4226,1167.6942974282501,1428.0
1287,5,1569004143,1,3,1375.4226,1167.7099326275093,1345.66
1530,5,1569003794,1,3,1375.4226,1167.715277078576,1429.835
1268,5,1569003146,1,3,1325.9318,1167.7252003000467,1319.465
1369,5,1569002267,1,3,1325.9318,1167.7386609662062,1331.805
1240,5,1569001792,1,3,1309.5482,1167.7459349325582,1273.295
1337,5,1569001303,1,3,1309.5482,1167.7534232895014,1308.785
1286,5,1569000748,1,3,1309.5482,1167.7619223449256,1277.17
1217,5,1569000533,1,3,1309.5482,1167.7652147718,1252.58
1380,5,1568999835,1,3,1309.5482,1167.7759036739408,1318.84
1153,5,1568998745,1,3,1259.9685,1167.792595512521,1200.89
1226,5,1568998182,1,3,1259.9685,1167.8012170768525,1235.425
1253,5,1568997646,1,3,1259.9685,1167.809425173622,1239.445
1316,5,1568996365,1,3,1259.9685,1167.8290419123587,1273.62
1186,5,1568995784,1,3,1259.9685,1167.8379391217313,1208.685
1063,5,1568994006,1,3,1259.9685,1167.8651667263184,1151.41
1349,5,1568992710,1,3,1281.5804,1167.8850131692561,1293.77
1181,5,1568992215,1,3,1281.5804,1167.8925934078798,1215.65
1228,5,1568991466,1,2,1159.9655,1079.7277671547672,1225.045
1111,5,1568990870,1,2,1159.9655,1079.736894068341,1195.075
1363,5,1568990519,1,2,1248.366,1079.7422691466381,1303.995
1388,5,1568989552,1,2,1248.366,1079.7570774107735,1369.7
1361,5,1568989232,1,2,1248.366,1079.7619777670552,1334.715
1089,5,1568988576,1,2,1145.9724,1079.7720234974295,1141.14
1185,5,1568987884,1,2,1157.2223,1079.7826205178862,1166.72
1123,5,1568987242,1,2,1157.2223,1079.7924518576765,1191.775
1364,5,1568986626,1,2,1208.0747,1079.8018850435183,1272.6
1145,5,1568986207,1,2,1154.3811,1079.8083014475233,1176.355
856,5,1568985589,1,2,1054.7482,1079.8177652605882,952.15
1139,5,1568984939,1,2,1147.4519,1079.8277191092857,1138.865
1296,5,1568984784,1,2,1147.4519,1079.8300927193595,1205.34
987,5,1568984033,1,2,1125.7849,1079.841593243007,1061.495
1170,5,1568983714,1,2,1125.7849,1079.8464782856718,1122.42
1163,5,1568982982,1,2,1125.7849,1079.8576878506647,1134.6989999999998
1027,5,1568982539,1,2,1125.7849,1079.8644717813913,1094.0090952380951
1334,5,1568982050,1,2,1147.3365,1079.8719601383345,1214.868095238095
1158,5,1568981959,1,2,1147.3365,1079.8733536771506,1214.868095238095
868,5,1568980424,1,2,1037.222,1079.8968600736844,911.53
885,5,1568980110,1,2,1037.222,1079.9016685482857,970.83
1218,5,1568979795,1,2,1097.862,1079.9064923365004,1116.97
1073,5,1568979307,1,2,1097.862,1079.9139653798302,1111.825
1214,5,1568979093,1,2,1097.862,1079.9172424930912,1154.52
901,5,1568978438,1,2,1067.5193,1079.9272729098557,968.645
1043,5,1568978094,1,2,1067.5193,1079.9325407928554,1015.485
1118,5,1568977365,1,2,1067.5193,1079.9437044170081,1102.155
1083,5,1568976828,1,2,1067.5193,1079.951927827391,1071.12
1063,5,1568976622,1,2,1067.5193,1079.9550824317485,1062.92
1011,5,1568976367,1,2,1067.5193,1079.958987403159,1031.0
1012,5,1568975751,1,2,1067.5193,1079.9684205890007,1050.94
1166,5,1568975313,1,2,1067.5193,1079.9751279516604,1129.915
1102,5,1568974933,1,2,1067.5193,1079.9809471247427,1078.665
997,5,1568974832,1,2,1067.5193,1079.9824937996927,1037.03
1042,5,1568973993,1,2,1067.5193,1079.9953419213198,1051.3833214285714
1099,5,1568973910,1,2,1067.5193,1079.9966129512286,1051.3833214285714
908,5,1568973353,1,2,1067.5193,1080.0051426338796,1004.837
1176,5,1568972981,1,2,1133.6794,1080.0108392980583,1142.322
1144,5,1568972641,1,2,1133.6794,1080.0160459266044,1151.987
1154,5,1568972327,1,2,1133.6794,1080.0208544012057,1204.2169999999999
1356,5,1568972011,1,2,1161.0254,1080.0256935030338,1276.06
1110,5,1568971585,1,2,1101.4735,1080.0322171023327,1159.45
975,5,1568970854,1,2,978.12054,1080.0434113537121,969.605
813,5,1568970102,1,2,929.6396,1080.054927190973,886.065
1030,5,1568969646,1,2,981.73956,1080.0619101986704,1004.235
988,5,1568969130,1,2,975.4396,1080.0698120231755,977.275
704,5,1568967402,1,2,862.3536,1080.0962739470924,757.81
753,5,1568967034,1,2,862.3536,1080.1019093568138,777.41
726,5,1568966391,1,1,724.5371,991.9354598606915,730.625
704,5,1568964355,1,1,724.5371,991.9666383775293,721.605
709,5,1568950849,1,1,724.5371,992.1734640398063,751.795
862,5,1568949094,1,1,878.88434,992.2003394312851,823.67
1449,4,1568947807,1,4,1294.109,1272.5204037062467,1201.1
676,4,1568946858,1,4,865.5024,1272.5349363253445,865.24
1087,4,1568946050,1,4,1120.8264,1272.5473097249524,1051.85
1414,4,1568944550,1,4,1188.5309,1272.5702801450207,1272.585
1012,4,1568943850,1,4,1088.1774,1272.5809996743847,1067.69
1096,4,1568943340,1,4,1088.1774,1272.5888096172057,1077.615
997,4,1568942386,1,4,1066.1844,1272.6034188043704,999.62
950,4,1568941911,1,4,1066.1844,1272.6106927707224,969.435
936,4,1568940906,1,4,1066.1844,1272.626082952167,992.72
1090,4,1568940289,1,4,1106.3094,1272.6355314516222,1088.245
1108,4,1568939886,1,4,1106.3094,1272.6417028378128,1109.96
1220,4,1568939094,1,4,1106.3094,1272.6538312196099,1174.705
941,4,1568938232,1,4,1073.3632,1272.6670315543415,1027.23
1151,4,1568937654,1,4,1098.6477,1272.675882822874,1115.69
1075,4,1568937051,1,4,1098.6477,1272.6851169317379,1086.465
1214,4,1568935818,1,4,1098.6477,1272.7039986170348,1134.48
978,4,1568935248,1,4,1098.6477,1272.71272737666,1060.3
1217,4,1568934704,1,4,1226.3086,1272.7210579823368,1227.05
1337,4,1568934277,1,4,1327.115,1272.727596895249,1295.06
1341,4,1568933311,1,4,1327.115,1272.742389845771,1360.505
1429,4,1568932926,1,4,1338.1512,1272.7482855869239,1394.685
1351,4,1568932279,1,4,1338.1512,1272.7581934947775,1301.705
1110,4,1568931900,1,4,1249.5411,1272.7639973542464,1196.85
1374,4,1568931524,1,4,1372.316,1272.7697552728787,1309.315
1382,4,1568931222,1,4,1372.316,1272.7743799841192,1371.73
1488,4,1568930483,1,4,1395.3688,1272.7856967444059,1483.57
1510,4,1568930281,1,4,1395.3688,1272.788790094306,1494.495
1441,4,1568929458,1,4,1395.3688,1272.801393198115,1417.56
1343,4,1568928837,1,4,1356.4762,1272.8109029520238,1326.62
1220,4,1568928358,1,4,1321.8751,1272.818238172833,1290.87
1604,4,1568927410,1,4,1418.6478,1272.8327554783136,1506.12
1423,4,1568926754,1,3,1455.6902,1184.6665050591655,1465.4533333333331
1466,4,1568926342,1,3,1520.6481,1184.6728142678767,1481.148333333333
1950,4,1568924538,1,3,1634.4868,1184.7004400264086,1734.6405833333336
1607,4,1568924532,1,3,1634.4868,1184.700531908089,1734.6405833333336
1513,4,1568924072,1,3,1479.8312,1184.7075761702436,1607.2636666666667
1443,4,1568923428,1,3,1414.6041,1184.717438137257,1399.35
1275,4,1568922932,1,3,1274.5935,1184.725033689494,1244.88
1073,4,1568922390,1,3,1244.2935,1184.733333667944,1146.74
1276,4,1568922166,1,3,1274.7434,1184.7367639173426,1243.4
1560,4,1568920571,1,3,1349.4098,1184.7611891306806,1393.495
1116,4,1568919182,1,3,1269.7944,1184.7824597396611,1201.445
1451,4,1568918745,1,3,1320.0444,1184.7891517887074,1337.375
1092,4,1568918300,1,3,1247.6028,1184.7959663466609,1143.67
1179,4,1568917732,1,3,1247.6028,1184.8046644790593,1170.385
1198,4,1568916789,1,3,1247.6028,1184.819105216473,1228.86
1327,4,1568916058,1,3,1268.3915,1184.8302994678525,1301.7
1327,4,1568915430,1,3,1268.3915,1184.839916417055,1299.89
1098,4,1568914737,1,3,1268.3915,1184.8505287511252,1181.605
1373,4,1568914161,1,3,1268.3915,1184.8593493924309,1311.05
1335,4,1568912439,1,3,1268.3915,1184.8857194346674,1312.8
1242,4,1568911862,1,3,1268.3915,1184.8945553895865,1270.945
1140,4,1568908220,1,3,1268.3915,1184.9503275695097,1182.12
1261,4,1568907658,1,3,1268.3915,1184.9589338202277,1255.6
1281,4,1568907107,1,3,1268.3915,1184.9673716211983,1264.5
1198,4,1568905545,1,3,1268.3915,1184.991291485294,1251.5
1355,4,1568905286,1,3,1342.4067,1184.995257711158,1308.02
1385,4,1568904744,1,2,1206.5002,1096.8272615400783,1286.765
1039,4,1568903334,1,2,1206.5002,1096.848853734944,1175.025
1330,4,1568902610,1,2,1206.5002,1096.859940791026,1330.2
1412,4,1568902234,1,2,1206.5002,1096.8656987096583,1375.23
1261,4,1568901730,1,2,1206.5002,1096.873416770799,1302.535
1006,4,1568900708,1,2,1095.2169,1096.8890672836715,1054.45
1089,4,1568900187,1,2,1095.2169,1096.8970456762436,1106.875
1176,4,1568899666,1,2,1116.9679,1096.905024068812,1135.22
961,4,1568899120,1,2,1070.494,1096.9133853017156,1026.88
1019,4,1568898013,1,2,1070.494,1096.9303374717238,1019.265
1013,4,1568897624,1,2,1070.494,1096.9362944673303,1023.97
1083,4,1568897133,1,2,1070.494,1096.9438134514967,1094.515
1150,4,1568896840,1,2,1070.494,1096.9483003402165,1117.12
926,4,1568896159,1,2,1070.494,1096.9587289109295,982.58
1026,4,1568895486,1,2,1070.494,1096.9690349727316,1130.7
1418,4,1568895013,1,2,1193.0403,1096.9762783118604,1285.475
1099,4,1568894340,1,2,1095.0062,1096.9865843736625,1108.13
998,4,1568894088,1,2,1095.0062,1096.9904434042328,1047.99
1258,4,1568893610,1,2,1095.0062,1096.9977633114286,1090.39
749,4,1568893307,1,2,1025.4572,1097.0024033362824,900.385
1240,4,1568892256,1,2,1109.8572,1097.01849794394,1179.235
1137,4,1568892097,1,2,1109.8572,1097.0209328084675,1142.07
973,4,1568891659,1,2,1080.5952,1097.0276401711271,1023.31
1088,4,1568891243,1,2,1080.5952,1097.034010634292,1102.29
1204,4,1568891022,1,2,1080.5952,1097.0373949428504,1151.335
945,4,1568890534,1,2,1080.5952,1097.0448679861765,1055.99
1380,4,1568890066,1,2,1181.214,1097.0520347572383,1245.19
1070,4,1568889592,1,2,1107.3921,1097.0592934099805,1124.94
1231,4,1568889389,1,2,1131.542,1097.062402073494,1168.51
975,4,1568888929,1,2,1046.2874,1097.0694463356485,1002.015
1009,4,1568888716,1,2,1046.2874,1097.0727081352998,1021.08
1055,4,1568888585,1,2,1060.1908,1097.074714218652,1040.69
1043,4,1568888176,1,2,1060.1908,1097.080977486523,1042.085
1086,4,1568887370,1,2,1060.1908,1097.093320258904,1057.23
970,4,1568887230,1,2,1049.4373,1097.0954641647768,1013.435
1078,4,1568886440,1,2,1081.9391,1097.107561919347,1105.98
1221,4,1568885894,1,2,1111.6571,1097.1159231522506,1174.165
1118,4,1568885766,1,2,1096.2072,1097.1178832947626,1131.02
1068,4,1568885152,1,2,1087.9357,1097.1272858533775,1065.08
1030,4,1568884727,1,2,1035.3065,1097.133794139063,1028.79
952,4,1568884249,1,2,968.45593,1097.1411140462587,956.46
934,4,1568883714,1,2,948.35333,1097.1493068294149,909.7
824,4,1568883279,1,2,885.7052,1097.1559682512343,855.985
933,4,1568882569,1,2,902.0552,1097.1668409167323,877.395
736,4,1568882118,1,2,846.6289,1097.1737473563662,799.795
878,4,1568881537,1,2,846.6289,1097.1826445657389,862.775
867,4,1568880965,1,2,846.6289,1097.191403952591,858.595
746,4,1568879411,1,1,776.12787,1009.0389051582533,960.115
1705,4,1568864521,1,1,1624.1191,1009.2669248614475,1357.13
779,4,1568862787,1,1,804.40967,1009.2934786670448,1042.29
824,3,1568861406,1,4,990.51117,1289.614982421659,889.21
1017,3,1568860302,1,4,990.51117,1289.6318886508307,975.795
893,3,1568859684,1,4,990.51117,1289.6413524638956,939.425
1042,3,1568858746,1,4,1025.226,1289.655716633246,1015.655
980,3,1568857950,1,4,1025.226,1289.667906269493,992.105
986,3,1568856863,1,4,1025.226,1289.6845521672367,987.14
988,3,1568856042,1,4,1025.226,1289.6971246438188,1001.475
1050,3,1568855319,1,4,1025.226,1289.708196386291,1025.045
967,3,1568854524,1,4,1025.226,1289.7203707089284,1037.545
1264,3,1568853774,1,4,1163.4813,1289.731855918959,1163.68
1032,3,1568852400,1,4,1093.8031,1289.752896823742,1071.03
1128,3,1568851863,1,4,1093.8031,1289.761120234125,1091.775
956,3,1568850642,1,4,1067.2499,1289.779818156061,1009.535
1039,3,1568850002,1,4,1067.2499,1289.789618868621,1072.135
1179,3,1568849429,1,4,1178.0566,1289.7983935690863,1170.51
1190,3,1568848983,1,4,1181.109,1289.8052234406532,1181.62
1164,3,1568848184,1,4,1175.8898,1289.8174590177405,1185.075
1217,3,1568847863,1,4,1207.5865,1289.8223746876356,1211.555
1201,3,1568847263,1,4,1203.4552,1289.831562855663,1224.675
1295,3,1568846952,1,4,1308.8708,1289.836325389424,1283.855
1581,3,1568846169,1,4,1439.0067,1289.8483159486968,1486.35
1367,3,1568845350,1,4,1406.9066,1289.8608577980558,1409.485
1507,3,1568845093,1,4,1427.9066,1289.8647933966931,1462.935
1354,3,1568844649,1,4,1355.6206,1289.8715926410332,1388.97
1250,3,1568844025,1,4,1340.0205,1289.8811483357786,1306.58
1415,3,1568843859,1,4,1364.7705,1289.8836903955998,1383.905
1702,3,1568842871,1,4,1493.9725,1289.8988202456167,1592.985
1363,3,1568842030,1,4,1366.6996,1289.9116989944705,1389.895
1398,3,1568841083,1,4,1366.6996,1289.9262009863378,1355.21
1219,3,1568840828,1,4,1336.0635,1289.9301059577483,1274.965
1381,3,1568840687,1,4,1336.0635,1289.9322651772345,1339.765
1380,3,1568839881,1,3,1410.1094,1201.7683118000932,1442.69
1702,3,1568839547,1,3,1531.4508,1201.773426546959,1577.93
1285,3,1568838565,1,3,1346.342,1201.7884645152953,1336.46
1359,3,1568838110,1,3,1357.9543,1201.7954322093829,1351.69
1401,3,1568837486,1,3,1357.9543,1201.8049879041318,1388.515
1329,3,1568837065,1,3,1357.9543,1201.8114349353636,1428.35
1680,3,1568836727,1,3,1516.1858,1201.8166109366866,1564.34
1269,3,1568835843,1,3,1284.3464,1201.8301481709095,1316.325
1269,3,1568835451,1,3,1284.3464,1201.8361511073563,1280.59
1310,3,1568834763,1,3,1291.6744,1201.8466868733594,1255.04
1122,3,1568834339,1,3,1246.5948,1201.8531798454314,1182.885
1218,3,1568833081,1,3,1246.5948,1201.8724443710598,1272.445
1465,3,1568832736,1,3,1321.3074,1201.8777275676766,1380.345
1094,3,1568832224,1,3,1265.6573,1201.8855681377245,1208.205
1456,3,1568831383,1,3,1335.4229,1201.8984468865747,1376.735
1213,3,1568830770,1,3,1314.4117,1201.9078341315762,1284.005
1426,3,1568830164,1,3,1314.4117,1201.917114181284,1371.025
