tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,data_partida2,predicao_xgb 14 79,predicao_rf 14 79,predicao_lr 14 79,predicao_xgb 28 65,predicao_rf 28 65,predicao_lr 28 65,predicao_xgb 42 51,predicao_rf 42 51,predicao_lr 42 51,predicao_xgb 56 37,predicao_rf 56 37,predicao_lr 56 37,predicao_xgb 70 23,predicao_lr 70 23,predicao_rf 70 23
1258,4,1568893610,1,2,8,2019-09-19 08:46:50,1022.53015,1037.7387569796329,787.2279411347117,1031.5454,1064.8670047301994,962.2651918053634,1086.0308,1133.565678292452,1131.7016732875272,1059.4851,1052.7972943850775,1097.9159465178163,1096.6184,1095.6834030461232,1123.650682756241
998,4,1568894088,1,2,8,2019-09-19 08:54:48,1022.53015,1037.7387569796329,787.2074933364493,1031.5454,1064.8670047301994,962.2576540717055,1086.0308,1133.565678292452,1131.7077996236658,1059.4851,1052.7972943850775,1097.9188107334867,1096.6184,1095.6858651714965,1123.650682756241
1099,4,1568894340,1,2,8,2019-09-19 08:59:00,1022.53015,1037.7387569796329,787.1967133256549,1031.5454,1064.8670047301994,962.2536802037539,1086.0308,1133.565678292452,1131.7110294075756,1059.4851,1052.7972943850775,1097.9203207384016,1096.6184,1095.687163195752,1123.650682756241
1418,4,1568895013,1,2,9,2019-09-19 09:10:13,1022.53015,1042.1029241323802,805.2893359725858,1040.6892,1070.2874870332685,979.6359598712479,1097.1322,1146.2900086295044,1149.3954733652208,1069.5348,1076.860915505781,1114.951635754096,1113.2618,1112.0244208580853,1153.6158560807548
1026,4,1568895486,1,2,9,2019-09-19 09:18:06,1022.53015,1042.1029241323802,805.2691020634229,1040.6892,1070.2874870332685,979.6285009841777,1097.1322,1146.2900086295044,1149.4015356183481,1069.5348,1076.860915505781,1114.954470009352,1113.2618,1112.0268572290097,1153.6158560807548
926,4,1568896159,1,2,9,2019-09-19 09:29:19,1022.53015,1042.1029241323802,805.2403125901474,1040.6892,1070.2874870332685,979.6178882336499,1097.1322,1146.2900086295044,1149.4101611920378,1069.5348,1076.860915505781,1114.9585026812056,1113.2618,1112.0303237779144,1153.6158560807548
1150,4,1568896840,1,2,9,2019-09-19 09:40:40,1022.53015,1042.1029241323802,805.2111808942864,1040.6892,1070.2874870332685,979.6071493285854,1097.1322,1146.2900086295044,1149.4188892985476,1069.5348,1076.860915505781,1114.9625832897236,1113.2618,1112.0338315339386,1153.6158560807548
1083,4,1568897133,1,2,9,2019-09-19 09:45:33,1022.53015,1042.1029241323802,805.1986469928379,1040.6892,1070.2874870332685,979.6025289186255,1097.1322,1146.2900086295044,1149.4226445631684,1069.5348,1076.860915505781,1114.9643389700395,1113.2618,1112.03534074468,1153.6158560807548
1013,4,1568897624,1,2,9,2019-09-19 09:53:44,1022.53015,1042.1029241323802,805.1776430829195,1040.6892,1070.2874870332685,979.5947861838431,1097.1322,1146.2900086295044,1149.4289375151493,1069.5348,1076.860915505781,1114.9672810827888,1113.2618,1112.0378698316226,1153.6158560807548
1019,4,1568898013,1,2,10,2019-09-19 10:00:13,1105.3734,1118.5170714877108,823.2824146309285,1109.2507,1127.7205024816674,996.9815443374428,1172.2736,1210.6331464666941,1167.1097415576005,1133.6355,1167.2192053369383,1131.996894346914,1173.6127,1128.3736646412235,1188.8984654252042
961,4,1568899120,1,2,10,2019-09-19 10:18:40,1105.3734,1118.5170714877108,823.2350595834723,1109.2507,1127.7205024816674,996.9640877032216,1172.2736,1210.6331464666941,1167.1239295369087,1133.6355,1167.2192053369383,1132.003527582785,1173.6127,1128.3793666763468,1188.8984654252042
1176,4,1568899666,1,2,10,2019-09-19 10:27:46,1105.3734,1118.5170714877108,823.2117028934153,1109.2507,1127.7205024816674,996.955477655989,1172.2736,1210.6331464666941,1167.1309274020387,1133.6355,1167.2192053369383,1132.006799260098,1173.6127,1128.3821790622342,1188.8984654252042
1089,4,1568900187,1,2,10,2019-09-19 10:36:27,1105.3734,1118.5170714877108,823.1894156488561,1109.2507,1127.7205024816674,996.9472618416876,1172.2736,1210.6331464666941,1167.1376048521015,1133.6355,1167.2192053369383,1132.0099211353372,1173.6127,1128.3848626758736,1188.8984654252042
1006,4,1568900708,1,2,10,2019-09-19 10:45:08,1105.3734,1118.5170714877108,823.1671284043114,1109.2507,1127.7205024816674,996.9390460273862,1172.2736,1210.6331464666941,1167.1442823021644,1133.6355,1167.2192053369383,1132.0130430105764,1173.6127,1128.387546289513,1188.8984654252042
1261,4,1568901730,1,2,11,2019-09-19 11:02:10,1174.1663,1158.0724929514581,841.2448215918412,1184.019,1195.692353269832,1014.3158222031525,1248.7378,1248.8692351757272,1184.8331992541898,1205.4641,1204.6824553935558,1149.0464492632364,1252.9188,1144.726601612424,1262.4991607912439
1412,4,1568902234,1,2,11,2019-09-19 11:10:34,1174.1663,1158.0724929514581,841.2232615702524,1184.019,1195.692353269832,1014.3078744672457,1248.7378,1248.8692351757272,1184.8396588220057,1205.4641,1204.6824553935558,1149.0494692730645,1252.9188,1144.729197660935,1262.4991607912439
1330,4,1568902610,1,2,11,2019-09-19 11:16:50,1174.1663,1158.0724929514581,841.2071771096817,1184.019,1195.692353269832,1014.3019452039516,1248.7378,1248.8692351757272,1184.844477864659,1205.4641,1204.6824553935558,1149.0517222962699,1252.9188,1144.731134395538,1262.4991607912439
1039,4,1568903334,1,2,11,2019-09-19 11:28:54,1174.1663,1158.0724929514581,841.176205967553,1184.019,1195.692353269832,1014.2905282182437,1248.7378,1248.8692351757272,1184.8537570850895,1205.4641,1204.6824553935558,1149.056060564355,1252.9188,1144.7348636398283,1262.4991607912439
1385,4,1568904744,1,2,11,2019-09-19 11:52:24,1174.1663,1158.0724929514581,841.1158892404492,1184.019,1195.692353269832,1014.2682934808872,1248.7378,1248.8692351757272,1184.8718284950446,1205.4641,1204.6824553935558,1149.0645094013744,1252.9188,1144.7421263945917,1262.4991607912439
1355,4,1568905286,1,3,12,2019-09-19 12:01:26,1200.6757,1158.334122956935,859.2141157818987,1197.8865,1194.5565827364862,1031.6526389289393,1279.4141,1266.173780082359,1202.5545934777292,1227.0189,1217.1812735015772,1166.0950394541978,1272.2388,1161.0787092903483,1259.662107868785
