tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,predicao_xgb_1,predicao_lr_1,predicao_rf_1,predicao_xgb_2,predicao_lr_2,predicao_rf_2,predicao_xgb_3,predicao_lr_3,predicao_rf_3,predicao_xgb_4,predicao_lr_4,predicao_rf_4
1343,2,1568739457,1,3,13,1132.0,1090.0,1150.0,1066.0,1232.9683,1159.146288045707,1271.9947138885443,1189.3971,1136.2371186965868,1207.4993225147125,1191.1698,1140.6353814496163,1209.3503528103051,1166.3186,1127.6211974177722,1186.7657545141435
1382,2,1568737953,1,3,13,1343.0,1132.0,1090.0,1150.0,1248.484,1274.8457154114171,1241.664199636924,1232.5817,1224.5164248934814,1238.2245563049994,1195.8894,1192.7487490146716,1208.175775253009,1185.9589,1186.9440661052881,1205.6472175982615
955,2,1568737202,1,3,13,1382.0,1343.0,1132.0,1090.0,1253.2966,1296.2302427034115,1257.4522199322503,1276.574,1310.3317025331069,1254.0897219943395,1255.1671,1265.743246076432,1262.6222956712145,1239.4054,1232.6652148762018,1256.5649002605803
1513,2,1568735213,1,3,12,955.0,1382.0,1343.0,1132.0,1175.2847,1053.7904030486102,1187.4017937412955,1215.5098,1167.3658418725133,1251.5886847237841,1229.3635,1205.9875391734429,1248.2440447021165,1197.6385,1187.0583014348726,1237.2939782828728
1049,2,1568735147,1,3,12,1513.0,955.0,1382.0,1343.0,1243.997,1359.7688773307973,1274.0589209946745,1203.9252,1216.830511664292,1238.4383030614106,1219.6716,1256.2885912661256,1261.3878842288839,1237.022,1271.3989164983582,1276.1539930451588
1558,2,1568734481,1,3,12,1049.0,1513.0,955.0,1382.0,1191.1312,1105.3341353454762,1244.6731265925418,1231.1907,1245.0922786289236,1307.289551215356,1187.2406,1171.5537898289551,1199.7435740551448,1236.2961,1212.2353832690428,1274.7128513578377
1116,2,1568733977,1,3,12,1558.0,1049.0,1513.0,955.0,1243.997,1384.4428988986474,1265.4986175550437,1204.5403,1264.7381026112569,1246.3427275639772,1220.6143,1322.7568841861273,1267.3203670803955,1204.189,1247.8799597515535,1250.2703729399905
1398,2,1568733302,1,3,12,1116.0,1558.0,1049.0,1513.0,1191.4764,1142.071815229252,1239.3473942191429,1230.7052,1283.9510120401435,1301.2800109322818,1198.9896,1222.8286477188642,1245.9898801340717,1246.009,1277.6182669923805,1285.9977869213594
1240,2,1568733032,1,3,12,1398.0,1116.0,1558.0,1049.0,1259.2522,1296.7057602693776,1259.4150630235904,1203.4779,1231.5964315784875,1234.133187921175,1223.5875,1307.812197415153,1257.1201433307567,1211.7594,1252.7077423277406,1233.6634920064023
1275,2,1568731770,1,2,11,1240.0,1398.0,1116.0,1558.0,1225.088,1201.7727552861597,1244.3150858421088,1250.2759,1265.964746306852,1251.2778764166662,1237.3154,1225.0648523438178,1256.5837523180567,1258.0669,1286.7514451700322,1282.0440654042097
1319,2,1568731024,1,2,11,1275.0,1240.0,1398.0,1116.0,1225.088,1220.9638949565451,1240.2177612014368,1228.6597,1224.1958276698622,1224.2851246699383,1244.2566,1261.7566225143926,1227.8786272535876,1225.286,1228.0805821871231,1226.6699616700787
1379,2,1568730541,1,2,11,1319.0,1275.0,1240.0,1398.0,1225.2812,1245.0905480943502,1237.2794035307445,1239.6501,1251.5782013377345,1221.6537127100394,1243.5951,1244.6664450685346,1234.0546715810528,1268.3038,1270.814489439194,1277.483412538147
1311,2,1568729985,1,2,11,1379.0,1319.0,1275.0,1240.0,1221.7284,1277.9906760945391,1243.925259888414,1244.1852,1287.643330636581,1232.349538446044,1244.3015,1279.8430880748085,1238.9073476567346,1248.496,1268.0827151854446,1241.2667762351853
1319,2,1568729485,1,2,11,1311.0,1379.0,1319.0,1275.0,1225.2812,1240.7022518088706,1240.5986851901375,1240.7078,1284.3382812573998,1233.265017152644,1256.0052,1287.2672715607875,1254.2488191007844,1256.054,1279.8005309849605,1250.0080530152297
1281,2,1568728785,1,2,10,1319.0,1311.0,1379.0,1319.0,1146.7872,1236.7959310980586,1181.9015346497222,1172.5297,1257.175408752121,1179.5548335409383,1184.6101,1280.1176267664953,1194.1026714965924,1187.2568,1280.522825344477,1220.0075208585295
1201,2,1568728301,1,2,10,1281.0,1319.0,1311.0,1379.0,1146.594,1215.9579903119447,1178.7957829527566,1171.0497,1246.59824860718,1174.0470368781644,1184.6101,1255.9253848503843,1193.0912578202058,1197.9807,1273.3738338547141,1241.3317344117802
1194,2,1568727443,1,2,10,1201.0,1281.0,1319.0,1311.0,1148.9536,1172.088870939344,1170.0476170471052,1174.6039,1205.576949441602,1186.3755998726765,1171.3503,1227.152345406642,1191.4638318335142,1178.321,1236.9260135166378,1222.4819047739797
1134,2,1568726882,1,2,10,1194.0,1201.0,1281.0,1319.0,1148.9536,1168.249629642965,1169.2874033138605,1149.4789,1175.767382479308,1163.955491930428,1138.6871,1196.3005250165004,1160.0902767421087,1157.3748,1214.482659372004,1194.914466821155
1158,2,1568726150,1,2,10,1134.0,1194.0,1201.0,1281.0,1150.5493,1135.3476638356155,1209.6523964624241,1150.6676,1152.3534390681564,1197.0675685399067,1145.1167,1159.6905957524575,1183.9935421847617,1149.3168,1178.5498329637094,1194.8596485746632
1286,2,1568725955,1,2,10,1158.0,1134.0,1194.0,1201.0,1150.5493,1148.5077541318997,1193.443279637247,1144.5741,1140.2434935426184,1167.4178890831909,1145.0378,1149.3951980668778,1167.9991815146213,1139.3496,1155.2304860073723,1166.0661888783293
1027,2,1568725389,1,2,10,1286.0,1158.0,1134.0,1194.0,1146.594,1218.6955787146117,1177.5530721713135,1147.1469,1193.2915207374529,1172.4340159924664,1152.4719,1175.041105030927,1174.8883171744324,1149.6844,1175.5117304442438,1162.9892544905329
969,2,1568724736,1,2,9,1027.0,1286.0,1158.0,1134.0,1079.4824,1068.3802251067318,1122.289924436314,1084.1626,1139.615941678676,1133.8181286378524,1093.0154,1137.6319906660167,1113.9098622282677,1090.0096,1130.566208473629,1122.8708734686038
1315,2,1568724408,1,2,9,969.0,1027.0,1286.0,1158.0,1074.482,1036.5755331323999,1102.2016598684202,1074.0721,1030.729366670503,1089.4448219081632,1092.2687,1087.9436198064056,1079.7603526361656,1087.4264,1094.6659903271534,1093.5308003432915
1178,2,1568723846,1,2,9,1315.0,969.0,1027.0,1286.0,1088.9469,1226.3033776220618,1119.6198087868374,1101.102,1132.1075699042296,1123.8116989497253,1078.4247,1103.6086155977357,1120.437559512281,1073.69,1136.5216734825476,1143.9785996401074
1255,2,1568723124,1,2,9,1178.0,1315.0,969.0,1027.0,1079.7183,1151.178577031294,1106.594694174976,1117.2206,1202.4301798787412,1110.2506442678748,1112.1776,1140.0134440547388,1097.8520866135666,1102.2224,1114.4545055510475,1106.8956936117834
1268,2,1568723027,1,2,9,1255.0,1178.0,1315.0,969.0,1088.7537,1193.4012876771176,1102.6067679643502,1085.4587,1182.5567007745115,1126.867322571415,1111.4183,1208.2518070891786,1129.4862723418466,1111.0964,1154.641655183675,1106.7191701244328
1053,2,1568721896,1,2,9,1268.0,1255.0,1178.0,1315.0,1088.7537,1200.5282068452261,1106.323300783673,1081.9105,1213.4406315286913,1127.4554823750345,1093.1028,1198.4279383294372,1106.5636485030416,1105.5815,1215.0516738753154,1172.8999393559704
1250,2,1568721411,1,2,8,1053.0,1268.0,1255.0,1178.0,1073.394,1074.340435266814,1090.8496557729368,1075.3815,1135.8542207371863,1112.475027544364,1082.6576,1156.512238047401,1108.139287596271,1089.1238,1151.5823008164766,1119.1886357104552
1061,2,1568721027,1,2,8,1250.0,1053.0,1268.0,1255.0,1085.7408,1182.3645790798691,1100.6237938361805,1094.0387,1131.3466251388415,1108.8066742175927,1100.283,1158.0387413944443,1093.2481654845171,1092.6722,1169.09303017515,1133.6355348092065
