tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,predicao_xgb,predicao_lr,predicao_rf,Descricao Chuva,Calor,predicao_xgb_clima,predicao_lr_clima,predicao_rf_clima,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,predicao_xgb_1,predicao_lr_1,predicao_rf_1,predicao_xgb_2,predicao_lr_2,predicao_rf_2,predicao_xgb_3,predicao_lr_3,predicao_rf_3,predicao_xgb_4,predicao_lr_4,predicao_rf_4,predicao_xgb 14 79,predicao_rf 14 79,predicao_lr 14 79,predicao_xgb 28 65,predicao_rf 28 65,predicao_lr 28 65,predicao_xgb 42 51,predicao_rf 42 51,predicao_lr 42 51,predicao_xgb 56 37,predicao_rf 56 37,predicao_lr 56 37,predicao_xgb 70 23,predicao_lr 70 23,predicao_rf 70 23
1019,4,1568898013,1,2,10,1148.8143,1117.853858196769,1175.1104646087265,0,1,1150.5353,1143.9476776834188,1180.6403010703434,1258.0,998.0,1099.0,1418.0,1088.7717,1176.0077792354036,1132.3997057542952,1094.1715,1107.9844838841548,1115.1696393231575,1089.8073,1100.501477983276,1114.3041956685752,1104.3885,1156.3179903611867,1140.381069609792,1099.1149,1132.7294838548416,797.4020719359687,1118.3893,1137.16376254122,973.5674467022728,1176.8732,1241.6161874878535,1144.8755119183152,1134.8958,1171.7987351244328,1108.4055726716888,1173.72,1104.953991444857,1215.3943876642256
1013,4,1568897624,1,2,9,1086.986,1101.2094814947177,1109.472771355036,0,1,1088.7109,1129.508708126639,1107.2223348443565,749.0,1258.0,998.0,1099.0,1026.0696,896.8967969010732,1025.4935575369,1036.0427,1018.5774370555112,1035.9357539588116,1032.752,1006.7466612591028,1029.2941656602493,1037.08,1017.8262647037236,1036.120760176408,1099.1149,1132.7294838548416,797.3748652420472,1118.3893,1137.16376254122,973.5574174164832,1176.8732,1241.6161874878535,1144.8836632776984,1134.8958,1171.7987351244328,1108.4093836364718,1173.72,1104.957267410835,1215.3943876642256
1083,4,1568897133,1,2,9,1086.986,1101.2079980281642,1109.472771355036,0,1,1088.7109,1129.5079656230512,1107.2223348443565,1240.0,749.0,1258.0,998.0,1088.7717,1166.1357763222272,1110.2374036690285,1086.6205,1016.5296032723602,1064.0922130561858,1093.681,1071.2529841110093,1103.1622352205727,1096.6162,1050.672347723576,1107.6188106975392,1099.1149,1132.7294838548416,797.3511235515907,1118.3893,1137.16376254122,973.5486654453962,1176.8732,1241.6161874878535,1144.8907764922587,1134.8958,1171.7987351244328,1108.4127092425333,1173.72,1104.9601261547314,1215.3943876642256
1150,4,1568896840,1,2,9,1086.986,1101.2071127823383,1109.472771355036,0,1,1088.7109,1129.507522540462,1107.2223348443565,1137.0,1240.0,749.0,1258.0,1073.1267,1109.6552363878368,1112.566988698468,1062.0645,1148.3476119284458,1122.394543011627,1060.2822,1045.8940951478755,1082.1975520376138,1073.0668,1084.3753017391732,1104.9629467757704,1099.1149,1132.7294838548416,797.3103990663512,1118.3893,1137.16376254122,973.5336530553504,1176.8732,1241.6161874878535,1144.9029778981276,1134.8958,1171.7987351244328,1108.41841370554,1173.72,1104.9650298019196,1215.3943876642256
926,4,1568896159,1,2,9,1086.986,1101.205055265591,1109.472771355036,0,1,1088.7109,1129.506492713693,1107.2223348443565,973.0,1137.0,1240.0,749.0,1068.1885,1019.7254578162692,1088.0418646104563,1070.2046,1055.6721312694533,1085.4590932417975,1088.4901,1093.2243291819707,1089.0611915227348,1054.4481,1017.863109226912,1085.8222320465793,1099.1149,1132.7294838548416,797.2999185002991,1118.3893,1137.16376254122,973.529789572618,1176.8732,1241.6161874878535,1144.9061179658163,1134.8958,1171.7987351244328,1108.4198817658744,1173.72,1104.966291769946,1215.3943876642256
1026,4,1568895486,1,2,9,1086.986,1101.2030219193775,1109.472771355036,0,1,1088.7109,1129.505474984742,1107.2223348443565,1088.0,973.0,1137.0,1240.0,1076.425,1082.785241711907,1089.4999962067864,1063.1033,1039.8779759519146,1084.1628743077542,1078.3215,1058.266331493904,1091.4006238706213,1078.0197,1087.0756207653417,1090.8627577095142,1099.1149,1132.7294838548416,797.2569695683778,1118.3893,1137.16376254122,973.5139571780746,1176.8732,1241.6161874878535,1144.9189858350328,1134.8958,1171.7987351244328,1108.4258978171983,1173.72,1104.9714632634086,1215.3943876642256
1418,4,1568895013,1,2,9,1086.986,1101.2015928365254,1109.472771355036,0,1,1088.7109,1129.504759701245,1107.2223348443565,1204.0,1088.0,973.0,1137.0,1066.8385,1138.1008819080523,1102.1947791142322,1068.3658,1113.1289133864727,1113.6045900835477,1059.1974,1072.2832309919106,1104.457307155347,1063.9884,1078.6658902296904,1103.1512521401364,1167.9073,1161.5121828545257,815.3357749792485,1193.1575,1191.8564427366955,990.8911433560896,1253.3378,1268.9759448273594,1162.6075695553843,1206.7244,1202.9431610007769,1125.4591482757005,1253.0261,1121.3103846631811,1255.9768656362671
1099,4,1568894340,1,2,8,1079.7096,1084.5563580805,1114.2296522972806,0,1,1079.8458,1115.0653606719209,1106.2988106573205,945.0,1204.0,1088.0,973.0,1055.1622,996.0779036854024,1081.0686243098808,1065.6919,1062.0615590276268,1083.5645962562005,1071.4048,1059.97706417223,1095.4596357492053,1048.2557,1034.3350200229302,1087.190855594034,1167.9073,1161.5121828545257,815.3293583061604,1193.1575,1191.8564427366955,990.8887779584984,1253.3378,1268.9759448273594,1162.6094920458054,1206.7244,1202.9431610007769,1125.4600470881487,1253.0261,1121.3111572966673,1255.9768656362671
998,4,1568894088,1,2,8,1079.7096,1084.555596708664,1114.2296522972806,0,1,1079.8458,1115.0649795906495,1106.2988106573205,1380.0,945.0,1204.0,1088.0,1092.1046,1234.6089070594971,1153.738390472431,1092.561,1125.8849867231645,1116.3533055868809,1085.7179,1137.9493496342322,1121.28758225312,1091.7124,1120.2759944236473,1116.0082960484915,1167.9073,1161.5121828545257,815.29291160297,1193.1575,1191.8564427366955,990.8753425001814,1253.3378,1268.9759448273594,1162.6204117913985,1206.7244,1202.9431610007769,1125.4651523428583,1253.0261,1121.3155458548636,1255.9768656362671
1258,4,1568893610,1,2,8,1079.7096,1084.5541525192284,1114.2296522972806,0,1,1079.8458,1115.064256746016,1106.2988106573205,1070.0,1380.0,945.0,1204.0,1067.9299,1064.6205238186994,1088.815744505211,1073.4086,1166.0362803672886,1114.325705838249,1060.5154,1103.1092151286996,1109.490847509152,1071.3881,1115.0386729422453,1106.3730778085558,1167.9073,1161.5121828545257,815.2752443630598,1193.1575,1191.8564427366955,990.8688297721455,1253.3378,1268.9759448273594,1162.6257050483546,1206.7244,1202.9431610007769,1125.4676270731345,1253.0261,1121.3176731723952,1255.9768656362671
749,4,1568893307,1,2,8,1079.7096,1084.553237060235,1114.2296522972806,0,1,1079.8458,1115.0637985411538,1106.2988106573205,1231.0,1070.0,1380.0,945.0,1088.424,1152.9040063861344,1113.3980387360232,1094.7194,1116.4308005550035,1113.6594847515987,1120.4961,1171.480841044552,1133.9625194667133,1114.265,1116.384164238153,1112.2939477248856,1167.9073,1161.5121828545257,815.2405943283375,1193.1575,1191.8564427366955,990.8560566251508,1253.3378,1268.9759448273594,1162.63608649663,1206.7244,1202.9431610007769,1125.4724806603572,1253.0261,1121.321845393216,1255.9768656362671
1240,4,1568892256,1,2,8,1079.7096,1084.5500616562676,1114.2296522972806,0,1,1079.8458,1115.0622091902962,1106.2988106573205,975.0,1231.0,1070.0,1380.0,1060.1311,1012.5264380820216,1084.1313432592174,1065.1592,1081.8028369305982,1086.9355819859056,1059.3727,1070.3922477081771,1095.3833110869768,1089.1611,1121.609223479447,1091.418377536561,1194.4167,1169.1715740068255,833.3337303091248,1207.0249,1205.7137211559527,1008.2385255244516,1278.463,1298.483754487865,1180.3203766550469,1226.7789,1228.5503915944105,1142.503723771057,1260.6277,1137.659041244871,1263.2788871624518
1137,4,1568892097,1,2,8,1079.7096,1084.5495812668942,1114.2296522972806,0,1,1079.8458,1115.0619687461606,1106.2988106573205,1009.0,975.0,1231.0,1070.0,1062.6139,1031.1701065878,1086.7850384589665,1050.089,1006.172224062536,1074.8725344107906,1074.2634,1053.6359680659286,1079.4693363470858,1072.6304,1047.440709740005,1079.3658591465507,1194.4167,1169.1715740068255,833.303700279037,1207.0249,1205.7137211559527,1008.2274554637224,1278.463,1298.483754487865,1180.3293739102155,1226.7789,1228.5503915944105,1142.507930213318,1260.6277,1137.662657169583,1263.2788871624518
973,4,1568891659,1,2,8,1079.7096,1084.5482579301315,1114.2296522972806,0,1,1079.8458,1115.0613063906178,1106.2988106573205,1055.0,1009.0,975.0,1231.0,1067.9299,1056.393562691882,1088.2020913242652,1051.6398,1033.9133630444082,1078.020014807435,1036.1329,1013.578093261676,1066.8381536657057,1049.8424,1049.5385655576442,1073.5881580984208,1194.4167,1169.1715740068255,833.2815413679491,1207.0249,1205.7137211559527,1008.2192869573736,1278.463,1298.483754487865,1180.3360129104694,1226.7789,1228.5503915944105,1142.5110341123072,1260.6277,1137.665325330553,1263.2788871624518
1088,4,1568891243,1,2,8,1079.7096,1084.5470010623385,1114.2296522972806,0,1,1079.8458,1115.0606773040745,1106.2988106573205,1043.0,1055.0,1009.0,975.0,1067.9299,1049.8122283676769,1085.5146619619006,1066.5016,1045.4387690806675,1083.3448360745317,1044.069,1029.9570075399058,1077.8487610451457,1031.3284,1012.5320593360408,1080.3264156684188,1194.4167,1169.1715740068255,833.251169115305,1207.0249,1205.7137211559527,1008.2080907421114,1278.463,1298.483754487865,1180.345112698462,1226.7789,1228.5503915944105,1142.515288491231,1260.6277,1137.6689824623843,1263.2788871624518
1204,4,1568891022,1,2,8,1079.7096,1084.5463333513237,1114.2296522972806,0,1,1079.8458,1115.0603431018485,1106.2988106573205,1086.0,1043.0,1055.0,1009.0,1067.9299,1073.3910222325308,1091.7014919845574,1074.4664,1056.3990872132706,1084.105366235106,1055.4397,1049.2543330700908,1082.5717697525986,1036.2502,1034.2309276283636,1080.1274307645508,1194.4167,1169.1715740068255,833.2042418460624,1207.0249,1205.7137211559527,1008.1907918010584,1278.463,1298.483754487865,1180.3591725117403,1226.7789,1228.5503915944105,1142.5218618062736,1260.6277,1137.6746329886082,1263.2788871624518
945,4,1568890534,1,2,7,1069.7982,1067.9016575389078,1108.6647231602833,0,1,1070.0238,1100.621223834569,1090.7243153423783,970.0,1086.0,1043.0,1055.0,984.50696,1001.4893356689532,1039.780193597591,988.69965,1023.7533010011488,1046.333430617925,988.8917,1019.927318086356,1036.1804829702817,991.89294,1017.5374952131664,1035.5057278625566,1194.4167,1152.3674624051969,851.3051206123928,1208.0354,1219.196845973746,1025.5761149467871,1278.463,1296.7641132723738,1198.041142865044,1231.6455,1226.5742489221743,1159.552020349951,1260.6277,1154.0108965291902,1263.2129621318236
1380,4,1568890066,1,2,7,1069.7982,1067.9002435626408,1108.6647231602833,0,1,1070.0238,1100.6205161122082,1090.7243153423783,1078.0,970.0,1086.0,1043.0,986.5864,1060.7102150092755,1021.0123648327432,979.4964,1021.920579689003,1013.608465933512,984.01483,1029.7402945923093,1013.4648579752284,989.98816,1023.4146588917756,1004.9692892082986,1194.4167,1152.3674624051969,851.261957791372,1208.0354,1219.196845973746,1025.560203705656,1278.463,1296.7641132723738,1198.0540748172753,1231.6455,1226.5742489221743,1159.5580663616893,1260.6277,1154.0160937771025,1263.2129621318236
1070,4,1568889592,1,2,7,1069.7982,1067.898811458473,1108.6647231602833,0,1,1070.0238,1100.6197993164835,1090.7243153423783,1221.0,1078.0,970.0,1086.0,1039.2772,1139.1238948953974,1047.3474033675743,1029.2292,1108.9484847994415,1051.9043040005365,1029.7507,1067.0563612167823,1051.689426810441,1027.1606,1063.1094746365395,1052.3711762968649,1194.4167,1152.3674624051969,851.1906043865602,1208.0354,1219.196845973746,1025.5339004844427,1278.463,1296.7641132723738,1198.0754529107544,1231.6455,1226.5742489221743,1159.5680611561183,1260.6277,1154.0246854614616,1263.2129621318236
1231,4,1568889389,1,2,7,1069.7982,1067.89819813116,1108.6647231602833,0,1,1070.0238,1100.6194923343485,1090.7243153423783,1118.0,1221.0,1078.0,970.0,987.7179,1082.6431038320784,1013.8351256502332,1017.72974,1121.7645546150668,1043.702422418159,1016.2272,1101.1306076040898,1047.2320137945533,1009.2335,1065.7762532472416,1027.007601952885,1194.4167,1152.3674624051969,851.1634832482814,1208.0354,1219.196845973746,1025.5239027372882,1278.463,1296.7641132723738,1198.0835786369353,1231.6455,1226.5742489221743,1159.5718601367353,1260.6277,1154.0279511256597,1263.2129621318236
975,4,1568888929,1,2,7,1069.7982,1067.8968083254267,1108.6647231602833,0,1,1070.0238,1100.6187967098056,1090.7243153423783,1068.0,1118.0,1221.0,1078.0,986.5864,1055.2250629633695,1023.2912578283272,993.482,1069.0260975483254,1036.2955629945986,1011.892,1096.087022870165,1049.4288742355895,1021.23364,1081.146087009779,1043.217284263749,1216.2644,1188.186613918694,869.2566620068828,1232.1672,1244.0422877622464,1042.9063874059102,1250.5825,1277.9068420071926,1215.7678559787491,1222.2511,1236.5953236172752,1176.6030972553526,1264.3805,1170.3651418264244,1266.2401136288402
1009,4,1568888716,1,2,7,1069.7982,1067.8961647849464,1108.6647231602833,0,1,1070.0238,1100.6184746053975,1090.7243153423783,1030.0,1068.0,1118.0,1221.0,986.5864,1034.3871307384693,1042.2875050939444,993.482,1038.6153165983671,1039.1729208538204,1000.4873,1049.103734176849,1047.9898324284795,1011.2932,1072.4227762167038,1040.2833056504542,1216.2644,1188.186613918694,869.2385669887444,1232.1672,1244.0422877622464,1042.8997169847023,1250.5825,1277.9068420071926,1215.773277401735,1222.2511,1236.5953236172752,1176.6056319064592,1264.3805,1170.3673206528538,1266.2401136288402
1055,4,1568888585,1,2,7,1069.7982,1067.8957689924446,1108.6647231602833,0,1,1070.0238,1100.618276503625,1090.7243153423783,952.0,1030.0,1068.0,1118.0,984.50696,991.6151696225044,1041.8731260835714,988.69965,998.294993191838,1031.893153717489,988.81195,1007.101738236455,1033.337698852161,995.43506,1019.298108816506,1036.0419575256908,1216.2644,1188.186613918694,869.2055425112194,1232.1672,1244.0422877622464,1042.8875430717671,1250.5825,1277.9068420071926,1215.783171819101,1222.2511,1236.5953236172752,1176.6102577945276,1264.3805,1170.371297139859,1266.2401136288402
1043,4,1568888176,1,2,7,1069.7982,1067.8945332738683,1108.6647231602833,0,1,1070.0238,1100.6176580026734,1090.7243153423783,934.0,952.0,1030.0,1068.0,890.3853,973.4521611182554,920.9479374794944,883.8879,958.6043513119693,891.8610353749089,895.4508,967.3241678380095,912.2038119191662,913.2573,976.7972796855688,912.4484761837626,1216.2644,1188.186613918694,869.1821430433338,1232.1672,1244.0422877622464,1042.878917255217,1250.5825,1277.9068420071926,1215.7901825008375,1222.2511,1236.5953236172752,1176.6135354639246,1264.3805,1170.374114676636,1266.2401136288402
1086,4,1568887370,1,2,7,1069.7982,1067.8920980925195,1108.6647231602833,0,1,1070.0238,1100.616439147496,1090.7243153423783,824.0,934.0,952.0,1030.0,834.8181,913.1327922526016,851.3745288487119,828.69867,913.9126377848976,849.9267145472165,850.6832,915.2048474641928,879.5427499544146,864.832,928.2723285831742,883.1635560886951,1216.2644,1188.186613918694,869.1575030186505,1232.1672,1244.0422877622464,1042.8698341284653,1250.5825,1277.9068420071926,1215.7975648640531,1222.2511,1236.5953236172752,1176.6169869037276,1264.3805,1170.3770815892203,1266.2401136288402
970,4,1568887230,1,2,7,1069.7982,1067.891675108166,1108.6647231602833,0,1,1070.0238,1100.6162274356786,1090.7243153423783,933.0,824.0,934.0,952.0,890.3853,972.9021558344588,920.8189604214648,876.76636,914.482091724626,897.5978147584452,877.5704,912.3111038183554,900.9869370012818,878.66016,911.9045895430312,897.148227846143,1216.2644,1188.186613918694,869.1257618757372,1232.1672,1244.0422877622464,1042.858133295049,1250.5825,1277.9068420071926,1215.8070747833335,1222.2511,1236.5953236172752,1176.6214330293078,1264.3805,1170.3809035495287,1266.2401136288402
1078,4,1568886440,1,2,6,978.53656,1051.2460868580738,1053.4761129109334,0,1,972.9572,1086.1766514757649,1011.0676447876424,736.0,933.0,824.0,934.0,829.35315,864.8766350929027,847.6409959253723,825.65186,882.7410502864825,832.7292003143708,792.7009,861.294804419914,800.3610652271423,805.32043,867.7012198098819,789.9918904711242,1264.4946,1205.4478728485567,887.2207373028068,1259.961,1236.3989550409267,1060.2412802749932,1268.4404,1284.6128575956327,1233.490813827826,1248.1549,1241.9423947761825,1193.6524184804402,1277.0137,1186.7178779129172,1251.6339114474792
1221,4,1568885894,1,2,6,978.53656,1051.2444372190955,1053.4761129109334,0,1,972.9572,1086.1758257996769,1011.0676447876424,878.0,736.0,933.0,824.0,882.47894,942.741332760239,888.7123374117825,859.1253,865.1206617715386,874.5518687894121,857.4882,875.5308696510606,889.4830651941215,833.97595,857.8275309272965,848.8127632359987,1264.4946,1205.4478728485567,887.1748367012624,1259.961,1236.3989550409267,1060.2243597975576,1268.4404,1284.6128575956327,1233.5045660426367,1248.1549,1241.9423947761825,1193.658847985489,1277.0137,1186.7234048177834,1251.6339114474792
1118,4,1568885766,1,2,6,978.53656,1051.2440504905435,1053.4761129109334,0,1,972.9572,1086.175632234587,1011.0676447876424,867.0,878.0,736.0,933.0,859.7605,928.415168412595,862.1747701541846,843.75305,903.1121626584812,846.8590469465961,814.0114,854.8437327075615,817.7125956687202,822.9464,862.4285432296344,802.3457906400305,1264.4946,1205.4478728485567,887.1569555722381,1259.961,1236.3989550409267,1060.217768222934,1268.4404,1284.6128575956327,1233.5099233826113,1248.1549,1241.9423947761825,1193.6613526761812,1277.0137,1186.725557889763,1251.6339114474792
1068,4,1568885152,1,2,6,978.53656,1051.242195402022,1053.4761129109334,0,1,972.9572,1086.174703727045,1011.0676447876424,746.0,867.0,878.0,736.0,830.2479,828.8752853089591,822.7787560386807,815.5965,830.1000871171848,819.5248081307735,827.0318,827.6832979606827,818.9230145970432,829.02045,793.9242689782584,828.3596308259861,1264.4946,1205.4478728485567,887.131802213713,1259.961,1236.3989550409267,1060.208495864379,1268.4404,1284.6128575956327,1233.517459545059,1248.1549,1241.9423947761825,1193.6648760209791,1277.0137,1186.728586613026,1251.6339114474792
1030,4,1568884727,1,2,6,978.53656,1051.240911342377,1053.4761129109334,0,1,972.9572,1086.1740610304562,1011.0676447876424,1705.0,746.0,867.0,878.0,933.8678,1354.739203858153,997.6730902414324,943.68646,1124.6828168100958,929.9422526333116,942.83185,1048.7139744142348,918.1939446779892,929.6979,1002.60730218686,875.4776361404561,1264.4946,1205.4478728485567,887.1059216322319,1259.961,1236.3989550409267,1060.198955427426,1268.4404,1284.6128575956327,1233.5252135897572,1248.1549,1241.9423947761825,1193.66850123119,1277.0137,1186.7317029014175,1251.6339114474792
952,4,1568884249,1,2,6,978.53656,1051.239467152942,1053.4761129109334,0,1,972.9572,1086.1733381858228,1011.0676447876424,779.0,1705.0,746.0,867.0,1017.0652,1043.1796150483246,1011.6868623367608,1057.2435,1286.3504067594906,1044.9114023903446,1041.6737,1167.2315858110744,989.6731085769592,1030.4508,1127.7527866970754,966.366333027222,1287.4932,1201.9364629627262,905.200469281088,1295.4606,1225.1462831219962,1077.5819447141985,1296.0897,1245.399953994361,1251.2090808002831,1265.3912,1194.866343383497,1210.6995466031494,1303.8956,1203.0687287737064,1222.023179532555
934,4,1568883714,1,2,6,978.53656,1051.2378507484482,1053.4761129109334,0,1,972.9572,1086.1725291442349,1011.0676447876424,824.0,779.0,1705.0,746.0,1019.25653,1067.853730789523,982.1427639535906,985.5427,985.4597988296956,942.0574230996128,1114.9161,1175.3205879889813,1067.0050142797602,1100.2075,1103.24226812471,1041.554503156683,1287.4932,1201.9364629627262,905.176813146274,1295.4606,1225.1462831219962,1077.573224281747,1296.0897,1245.399953994361,1251.216168381634,1265.3912,1194.866343383497,1210.702860225043,1303.8956,1203.0715772158228,1222.023179532555
824,4,1568883279,1,2,5,865.7073,1034.5933350658242,899.6459618087607,0,1,861.26715,1071.7334900250005,911.354765180715,1017.0,824.0,779.0,1705.0,1072.1663,1173.6841459592988,1089.3736120378232,1038.6033,1068.4600294149625,1032.997639404858,994.8487,1017.9880050681898,988.0258253928362,1129.9612,1174.1014075781436,1139.6116459192658,1287.4932,1201.9364629627262,905.1149136398162,1295.4606,1225.1462831219962,1077.5504060796484,1296.0897,1245.399953994361,1251.2347140058955,1265.3912,1194.866343383497,1210.7115307691329,1303.8956,1203.079030553513,1222.023179532555
933,4,1568882569,1,2,5,865.7073,1034.5911899308885,899.6459618087607,0,1,861.26715,1071.7324163436408,911.354765180715,893.0,1017.0,824.0,779.0,1024.6208,1105.687570121695,1002.3508171703568,1042.2131,1091.0169045404289,1025.6577558031684,1007.18805,1044.048095187621,982.9117387295656,990.8625,1014.1737129335949,968.2094020574202,1287.4932,1201.9364629627262,905.0889047248784,1295.4606,1225.1462831219962,1077.5408183347463,1296.0897,1245.399953994361,1251.242506500399,1265.3912,1194.866343383497,1210.715173955592,1303.8956,1203.082162294574,1222.023179532555
736,4,1568882118,1,2,5,865.7073,1034.589827317007,899.6459618087607,0,1,861.26715,1071.7317343291436,911.354765180715,1042.0,893.0,1017.0,824.0,1081.5825,1179.098277578833,1101.9820628732632,1046.0045,1094.1000300054595,1052.8033488323304,1047.5728,1091.7852507175796,1041.6859725425852,1039.1613,1058.2321339000075,1017.0348373705716,1287.4932,1201.9364629627262,905.0637941441672,1295.4606,1225.1462831219962,1077.531561745505,1296.0897,1245.399953994361,1251.2500298462471,1265.3912,1194.866343383497,1210.7186913083078,1303.8956,1203.0851858669455,1222.023179532555
878,4,1568881537,1,2,5,865.7073,1034.5880719319402,899.6459618087607,0,1,861.26715,1071.730855725101,911.354765180715,980.0,1042.0,893.0,1017.0,1077.9187,1145.0991078550433,1093.3663446336134,1078.056,1123.330695608681,1073.4883992959678,1054.1237,1083.1768015361656,1053.2022016936153,1062.8141,1089.3215613201965,1057.9733620242378,1293.093,1197.5263475513186,923.1224939793464,1306.2775,1208.8033735787574,1094.9013363443992,1291.269,1235.301693660937,1268.9446373699247,1272.7803,1191.4528553712942,1227.7547580458158,1295.3223,1219.426528184974,1226.7576925519318
867,4,1568880965,1,2,5,865.7073,1034.5863437387245,899.6459618087607,0,1,861.26715,1071.7299907311042,911.354765180715,986.0,980.0,1042.0,893.0,1077.9187,1148.3880285295954,1094.203198367048,1066.6124,1104.2303527143624,1057.4065187138533,1067.6635,1104.6223754263845,1051.9524207108282,1053.5688,1081.0267195501397,1032.696501713524,1293.093,1197.5263475513186,923.0965706200368,1306.2775,1208.8033735787574,1094.8917801381322,1291.269,1235.301693660937,1268.9524042312223,1272.7803,1191.4528553712942,1227.7583892481089,1295.3223,1219.429649624254,1226.7576925519318
746,4,1568879411,1,1,4,811.7591,1017.9384472025896,801.2866511077716,0,1,820.8496,1057.2892594295583,863.4511774809555,988.0,986.0,980.0,1042.0,1077.9187,1149.483694281348,1092.5812965128675,1066.6124,1106.9820270573389,1057.3944123365543,1059.7622,1091.9424812491086,1054.6612401513355,1080.9987,1100.3977885691834,1060.6613333384294,1293.093,1197.5263475513186,923.0732994856226,1306.2775,1208.8033735787574,1094.8832016295346,1291.269,1235.301693660937,1268.95937646315,1272.7803,1191.4528553712942,1227.7616489412576,1295.3223,1219.4324517083614,1226.7576925519318
1705,4,1568864521,1,1,0,834.98895,951.320654156033,857.7697966532176,0,1,848.3428,999.5132171640593,882.3514497352123,1050.0,988.0,986.0,980.0,1109.5209,1175.1880672233642,1112.5594442220702,1055.7395,1122.673736313671,1068.097766975363,1053.5574,1103.7639045068656,1059.344004642893,1061.0011,1096.3879403912606,1046.4275913234617,1293.093,1197.5263475513186,923.0385638952577,1306.2775,1208.8033735787574,1094.8703969439084,1291.269,1235.301693660937,1268.9697835446275,1272.7803,1191.4528553712942,1227.7665145126466,1295.3223,1219.4366342309631,1226.7576925519318
779,4,1568862787,1,1,0,834.98895,951.3154151926838,857.7697966532176,0,1,848.3428,999.5105949619776,882.3514497352123,967.0,1050.0,988.0,986.0,1097.0212,1129.6740558856409,1120.6306766902203,1059.8154,1114.7974800107002,1091.4073579723129,1057.4786,1097.7534967101035,1082.9330141567534,1065.2622,1092.1654717348024,1063.268096451719,1309.0857,1194.5473373303128,941.125967648084,1306.2775,1203.756502224715,1112.2507527546911,1291.269,1206.9580248278346,1286.6557911278178,1272.7803,1207.2822883671074,1244.7985605624672,1295.3223,1235.7745203018649,1227.290175142935
824,3,1568861406,1,4,23,1053.0485,1346.2325738459183,1110.5768616742132,0,1,1035.6375,1344.368846769268,1056.593655902014,1264.0,967.0,1050.0,988.0,1146.0684,1292.531655997313,1111.7412153563023,1095.212,1190.45996889432,1130.5035320309855,1072.2476,1170.3485901582728,1095.6537351571246,1075.3224,1151.3983606752686,1080.3887913890785,1309.0857,1194.5473373303128,941.108428741616,1306.2775,1203.756502224715,1112.244287334608,1291.269,1206.9580248278346,1286.6610459349686,1272.7803,1207.2822883671074,1244.8010173164948,1295.3223,1235.776632166725,1227.290175142935
1017,3,1568860302,1,4,23,1053.0485,1346.2292383121594,1110.5768616742132,0,1,1035.6375,1344.367177270365,1056.593655902014,1032.0,1264.0,967.0,1050.0,1105.1012,1165.3139939233947,1115.013956589633,1095.4108,1210.7459099510097,1149.0970458938243,1083.9506,1163.43442063791,1101.8296880870882,1119.7544,1156.8341665837977,1113.5424102805005,1309.0857,1194.5473373303128,941.0831898274482,1306.2775,1203.756502224715,1112.2349834374145,1291.269,1206.9580248278346,1286.6686077306222,1272.7803,1207.2822883671074,1244.804552645459,1295.3223,1235.779671191768,1227.290175142935
893,3,1568859684,1,4,23,1053.0485,1346.2273711383705,1110.5768616742132,0,1,1035.6375,1344.3662427139136,1056.593655902014,1128.0,1032.0,1264.0,967.0,1186.5483,1209.661614444859,1166.9925271054192,1168.5594,1158.3298083860216,1157.3186153517115,1198.6573,1194.8333116116494,1181.72917089489,1181.2834,1162.0403876823766,1170.109844296387,1309.0857,1194.5473373303128,941.0474703472136,1306.2775,1203.756502224715,1112.221816057492,1291.269,1206.9580248278346,1286.6793095939647,1272.7803,1207.2822883671074,1244.8095560347574,1295.3223,1235.7839721848368,1227.290175142935
1042,3,1568858746,1,4,23,1053.0485,1346.2245371432027,1110.5768616742132,0,1,1035.6375,1344.3648242447373,1056.593655902014,956.0,1128.0,1032.0,1264.0,1167.1782,1115.3447267427473,1124.7192758734138,1132.2095,1130.9013604998795,1132.3253227801115,1108.9816,1118.2469425797738,1132.7938282651023,1160.0021,1159.8481734696566,1179.0362894130828,1309.0857,1194.5473373303128,941.0277497719072,1306.2775,1203.756502224715,1112.214546402225,1291.269,1206.9580248278346,1286.68521804786,1272.7803,1207.2822883671074,1244.8123183850166,1295.3223,1235.7863467450834,1227.290175142935
980,3,1568857950,1,4,22,1082.1935,1329.5789307652094,1157.759116061582,0,1,1064.3539,1329.9252392114597,1070.0803002213438,1039.0,956.0,1128.0,1032.0,1178.8904,1160.8568503328984,1162.0890664268595,1109.4308,1101.160782036209,1133.0691718828125,1121.7935,1120.0256396255588,1150.649103888613,1124.3354,1116.2396655886791,1134.583000987434,1309.0857,1194.5473373303128,940.9922869586007,1306.2775,1203.756502224715,1112.2014736382043,1291.269,1206.9580248278346,1286.6958430115849,1272.7803,1207.2822883671074,1244.8172858218168,1295.3223,1235.7906168328127,1227.290175142935
