Sentido,Linha,DuraçãoViagem,TotalGiros,KmPerc,Ini,Fim,dia_semana,hora_dia,dia_ano,mes_ano,turno_dia,TotalGirosMean,DuraçãoViagemMean
0,271,1200,14,13.903,2019-10-31 05:48:00,2019-10-31 06:08:00,4,5,304,10,1,15.0,1260.0
1,271,1200,0,13.848,2019-10-31 06:00:00,2019-10-31 06:20:00,4,6,304,10,2,9.2,1416.0
0,271,1320,25,13.903,2019-10-31 06:20:00,2019-10-31 06:42:00,4,6,304,10,2,9.2,1416.0
1,271,1260,5,13.848,2019-10-31 06:28:00,2019-10-31 06:49:00,4,6,304,10,2,9.2,1416.0
1,271,1680,1,13.848,2019-10-31 06:44:00,2019-10-31 07:12:00,4,6,304,10,2,9.2,1416.0
0,271,1440,27,13.903,2019-10-31 06:49:00,2019-10-31 07:13:00,4,6,304,10,2,9.2,1416.0
0,271,1440,28,13.903,2019-10-31 07:12:00,2019-10-31 07:36:00,4,7,304,10,2,11.25,1485.0
1,271,1440,2,13.848,2019-10-31 07:16:00,2019-10-31 07:40:00,4,7,304,10,2,11.25,1485.0
1,271,1740,2,13.848,2019-10-31 07:36:00,2019-10-31 08:05:00,4,7,304,10,2,11.25,1485.0
0,271,1320,11,13.903,2019-10-31 07:40:00,2019-10-31 08:02:00,4,7,304,10,2,11.25,1485.0
1,271,1380,3,13.848,2019-10-31 08:04:00,2019-10-31 08:27:00,4,8,304,10,2,5.25,1455.0
0,271,1320,8,13.903,2019-10-31 08:05:00,2019-10-31 08:27:00,4,8,304,10,2,5.25,1455.0
0,271,1260,11,13.903,2019-10-31 08:27:00,2019-10-31 08:48:00,4,8,304,10,2,5.25,1455.0
1,271,1560,1,13.848,2019-10-31 08:42:00,2019-10-31 09:08:00,4,8,304,10,2,5.25,1455.0
0,271,1320,11,13.903,2019-10-31 09:08:00,2019-10-31 09:30:00,4,9,304,10,2,8.5,1410.0
1,271,1560,0,13.848,2019-10-31 09:37:00,2019-10-31 10:03:00,4,9,304,10,2,8.5,1410.0
0,271,1320,3,13.903,2019-10-31 10:03:00,2019-10-31 10:25:00,4,10,304,10,2,5.0,1260.0
1,271,1380,2,13.848,2019-10-31 10:41:00,2019-10-31 11:04:00,4,10,304,10,2,5.0,1260.0
0,271,1380,18,13.903,2019-10-31 11:04:00,2019-10-31 11:27:00,4,11,304,10,2,11.0,1350.0
1,271,1620,2,13.848,2019-10-31 11:29:00,2019-10-31 11:56:00,4,11,304,10,2,11.0,1350.0
1,271,1800,1,13.848,2019-10-31 11:46:00,2019-10-31 12:16:00,4,11,304,10,2,11.0,1350.0
0,271,1320,19,13.903,2019-10-31 11:56:00,2019-10-31 12:18:00,4,11,304,10,2,11.0,1350.0
0,271,1500,34,13.903,2019-10-31 12:16:00,2019-10-31 12:41:00,4,12,304,10,2,17.666666666666668,1440.0
1,271,1380,1,13.848,2019-10-31 12:24:00,2019-10-31 12:47:00,4,12,304,10,2,17.666666666666668,1440.0
0,271,1260,15,13.903,2019-10-31 12:47:00,2019-10-31 13:08:00,4,12,304,10,2,17.666666666666668,1440.0
1,271,1620,2,13.848,2019-10-31 13:19:00,2019-10-31 13:46:00,4,13,304,10,2,11.5,1260.0
0,271,1440,31,13.903,2019-10-31 13:46:00,2019-10-31 14:10:00,4,13,304,10,2,11.5,1260.0
1,271,1440,0,13.848,2019-10-31 14:20:00,2019-10-31 14:44:00,4,14,304,10,2,16.5,1560.0
0,271,1440,27,13.903,2019-10-31 14:44:00,2019-10-31 15:08:00,4,14,304,10,2,16.5,1560.0
1,271,1440,3,13.848,2019-10-31 15:19:00,2019-10-31 15:43:00,4,15,304,10,2,25.5,1680.0
0,271,1500,42,13.903,2019-10-31 15:43:00,2019-10-31 16:08:00,4,15,304,10,2,25.5,1680.0
1,271,1320,3,13.848,2019-10-31 16:08:00,2019-10-31 16:30:00,4,16,304,10,2,15.333333333333334,1560.0
0,271,1500,36,13.903,2019-10-31 16:30:00,2019-10-31 16:55:00,4,16,304,10,2,15.333333333333334,1560.0
1,271,1800,1,13.848,2019-10-31 16:55:00,2019-10-31 17:25:00,4,16,304,10,2,15.333333333333334,1560.0
1,271,1560,1,13.848,2019-10-31 17:16:00,2019-10-31 17:42:00,4,17,304,10,2,18.0,1620.0
0,271,1680,58,13.903,2019-10-31 17:25:00,2019-10-31 17:53:00,4,17,304,10,2,18.0,1620.0
0,271,1320,9,13.903,2019-10-31 17:42:00,2019-10-31 18:04:00,4,17,304,10,2,18.0,1620.0
1,271,1800,4,13.848,2019-10-31 17:54:00,2019-10-31 18:24:00,4,17,304,10,2,18.0,1620.0
0,271,1560,29,13.903,2019-10-31 18:24:00,2019-10-31 18:50:00,4,18,304,10,4,11.5,1500.0
1,271,1620,2,13.848,2019-10-31 18:34:00,2019-10-31 19:01:00,4,18,304,10,4,11.5,1500.0
0,271,1380,25,13.903,2019-10-31 19:01:00,2019-10-31 19:24:00,4,19,304,10,4,11.0,1340.0
1,271,1500,1,13.848,2019-10-31 19:18:00,2019-10-31 19:43:00,4,19,304,10,4,11.0,1340.0
0,271,1260,10,13.903,2019-10-31 19:43:00,2019-10-31 20:04:00,4,19,304,10,4,11.0,1340.0
1,271,1860,0,13.848,2019-10-31 20:07:00,2019-10-31 20:38:00,4,20,304,10,4,7.0,1500.0
0,271,1500,11,13.903,2019-10-31 20:38:00,2019-10-31 21:03:00,4,20,304,10,4,7.0,1500.0
1,271,1440,1,13.848,2019-10-31 21:27:00,2019-10-31 21:51:00,4,21,304,10,4,4.5,1350.0
0,271,1380,23,13.903,2019-10-31 21:51:00,2019-10-31 22:14:00,4,21,304,10,4,4.5,1350.0
1,271,1440,0,13.848,2019-10-31 22:40:00,2019-10-31 23:04:00,4,22,304,10,4,1.0,1560.0
0,271,1020,0,13.903,2019-10-31 23:04:00,2019-10-31 23:21:00,4,23,304,10,4,0.0,1320.0
1,271,1080,0,13.848,2019-10-31 23:30:00,2019-10-31 23:48:00,4,23,304,10,4,0.0,1320.0
1,362,1080,0,4.24,2018-11-02 09:12:00,2018-11-02 09:30:00,5,9,306,11,2,3.0,840.0
0,362,840,7,4.085,2018-11-02 09:30:00,2018-11-02 09:44:00,5,9,306,11,2,3.0,840.0
1,362,960,0,4.24,2018-11-02 12:49:00,2018-11-02 13:05:00,5,12,306,11,2,6.0,1080.0
0,362,840,4,4.085,2018-11-02 13:05:00,2018-11-02 13:19:00,5,13,306,11,2,11.0,720.0
1,362,900,0,4.24,2018-11-02 15:49:00,2018-11-02 16:04:00,5,15,306,11,2,10.0,900.0
0,362,900,2,4.085,2018-11-02 16:04:00,2018-11-02 16:19:00,5,16,306,11,2,5.5,930.0
1,362,1200,0,4.24,2018-11-02 17:49:00,2018-11-02 18:09:00,5,17,306,11,2,4.0,810.0
0,362,900,3,4.085,2018-11-02 18:09:00,2018-11-02 18:24:00,5,18,306,11,4,3.5,900.0
1,362,900,0,4.24,2018-11-02 20:48:00,2018-11-02 21:03:00,5,20,306,11,4,1.0,840.0
0,362,480,0,4.085,2018-11-02 21:03:00,2018-11-02 21:11:00,5,21,306,11,4,1.5,660.0
1,362,1320,2,4.24,2018-11-03 11:39:00,2018-11-03 12:01:00,6,11,307,11,2,4.0,960.0
0,362,840,4,4.085,2018-11-03 12:01:00,2018-11-03 12:15:00,6,12,307,11,2,0.0,960.0
1,362,720,0,4.24,2018-11-03 13:26:00,2018-11-03 13:38:00,6,13,307,11,2,4.0,840.0
0,362,900,5,4.085,2018-11-03 13:38:00,2018-11-03 13:53:00,6,13,307,11,2,4.0,840.0
1,362,720,1,4.24,2018-11-03 15:49:00,2018-11-03 16:01:00,6,15,307,11,2,0.0,900.0
0,362,840,4,4.085,2018-11-03 16:01:00,2018-11-03 16:15:00,6,16,307,11,2,2.0,900.0
1,362,780,1,4.24,2018-11-03 17:20:00,2018-11-03 17:33:00,6,17,307,11,2,0.0,1200.0
0,362,660,1,4.085,2018-11-03 17:33:00,2018-11-03 17:44:00,6,17,307,11,2,0.0,1200.0
1,362,660,0,4.24,2018-11-04 11:19:00,2018-11-04 11:30:00,7,11,308,11,2,2.0,1320.0
0,362,780,5,4.085,2018-11-04 11:30:00,2018-11-04 11:43:00,7,11,308,11,2,2.0,1320.0
1,362,720,0,4.24,2018-11-04 12:50:00,2018-11-04 13:02:00,7,12,308,11,2,4.0,840.0
0,362,780,1,4.085,2018-11-04 13:02:00,2018-11-04 13:15:00,7,13,308,11,2,2.5,810.0
1,362,1200,0,4.24,2018-11-04 15:49:00,2018-11-04 16:09:00,7,15,308,11,2,1.0,720.0
0,362,960,4,4.085,2018-11-04 16:09:00,2018-11-04 16:25:00,7,16,308,11,2,4.0,840.0
1,362,960,4,4.24,2018-11-04 17:51:00,2018-11-04 18:07:00,7,17,308,11,2,1.0,720.0
1,362,720,0,4.24,2018-11-05 09:23:00,2018-11-05 09:35:00,1,9,309,11,2,1.0,990.0
0,362,660,4,4.085,2018-11-05 09:35:00,2018-11-05 09:46:00,1,9,309,11,2,1.0,990.0
1,362,900,2,4.24,2018-11-05 11:44:00,2018-11-05 11:59:00,1,11,309,11,2,2.5,720.0
0,362,840,23,4.085,2018-11-05 11:59:00,2018-11-05 12:13:00,1,11,309,11,2,2.5,720.0
1,362,960,2,4.24,2018-11-05 12:30:00,2018-11-05 12:46:00,1,12,309,11,2,0.0,720.0
0,362,780,14,4.085,2018-11-05 12:46:00,2018-11-05 12:59:00,1,12,309,11,2,0.0,720.0
1,362,840,2,4.24,2018-11-05 13:02:00,2018-11-05 13:16:00,1,13,309,11,2,1.0,780.0
0,362,660,11,4.085,2018-11-05 13:16:00,2018-11-05 13:27:00,1,13,309,11,2,1.0,780.0
0,362,840,6,4.085,2018-11-05 15:06:00,2018-11-05 15:20:00,1,15,309,11,2,0.0,1200.0
1,362,780,1,4.24,2018-11-05 16:18:00,2018-11-05 16:31:00,1,16,309,11,2,4.0,960.0
0,362,900,20,4.085,2018-11-05 16:31:00,2018-11-05 16:46:00,1,16,309,11,2,4.0,960.0
1,362,780,1,4.24,2018-11-05 17:12:00,2018-11-05 17:25:00,1,17,309,11,2,4.0,960.0
0,362,840,5,4.085,2018-11-05 17:25:00,2018-11-05 17:39:00,1,17,309,11,2,4.0,960.0
1,362,840,2,4.24,2018-11-05 17:45:00,2018-11-05 17:59:00,1,17,309,11,2,4.0,960.0
0,362,780,7,4.085,2018-11-05 17:59:00,2018-11-05 18:12:00,1,17,309,11,2,4.0,960.0
0,362,660,0,4.085,2018-11-05 18:38:00,2018-11-05 18:49:00,1,18,309,11,4,3.0,840.0
0,362,720,3,4.085,2018-11-05 20:21:00,2018-11-05 20:33:00,1,20,309,11,4,1.0,780.0
1,362,660,0,4.24,2018-11-05 21:26:00,2018-11-05 21:37:00,1,21,309,11,4,1.0,780.0
0,362,600,1,4.085,2018-11-05 21:37:00,2018-11-05 21:47:00,1,21,309,11,4,1.0,780.0
1,362,540,0,4.24,2018-11-06 06:26:00,2018-11-06 06:35:00,2,6,310,11,2,11.666666666666666,960.0
0,362,780,33,4.085,2018-11-06 06:35:00,2018-11-06 06:48:00,2,6,310,11,2,11.666666666666666,960.0
1,362,1020,1,4.24,2018-11-06 07:01:00,2018-11-06 07:18:00,2,7,310,11,2,12.666666666666666,720.0
0,362,780,22,4.085,2018-11-06 07:18:00,2018-11-06 07:31:00,2,7,310,11,2,12.666666666666666,720.0
0,362,780,16,4.085,2018-11-06 07:59:00,2018-11-06 08:12:00,2,7,310,11,2,12.666666666666666,720.0
1,362,600,0,4.24,2018-11-06 09:26:00,2018-11-06 09:36:00,2,9,310,11,2,2.0,690.0
0,362,600,6,4.085,2018-11-06 09:36:00,2018-11-06 09:46:00,2,9,310,11,2,2.0,690.0
1,362,1020,2,4.24,2018-11-06 10:17:00,2018-11-06 10:34:00,2,10,310,11,2,5.0,900.0
0,362,840,7,4.085,2018-11-06 10:34:00,2018-11-06 10:48:00,2,10,310,11,2,5.0,900.0
1,362,900,0,4.24,2018-11-06 11:44:00,2018-11-06 11:59:00,2,11,310,11,2,12.5,870.0
0,362,720,9,4.085,2018-11-06 11:59:00,2018-11-06 12:11:00,2,11,310,11,2,12.5,870.0
1,362,1080,1,4.24,2018-11-06 12:26:00,2018-11-06 12:44:00,2,12,310,11,2,8.0,870.0
0,362,840,20,4.085,2018-11-06 12:44:00,2018-11-06 12:58:00,2,12,310,11,2,8.0,870.0
1,362,540,0,4.24,2018-11-06 13:07:00,2018-11-06 13:16:00,2,13,310,11,2,6.5,750.0
0,362,780,6,4.085,2018-11-06 13:16:00,2018-11-06 13:29:00,2,13,310,11,2,6.5,750.0
1,362,840,1,4.24,2018-11-06 14:50:00,2018-11-06 15:04:00,2,14,310,11,2,1.0,1320.0
0,362,1020,9,4.085,2018-11-06 15:04:00,2018-11-06 15:21:00,2,15,310,11,2,6.0,840.0
1,362,960,0,4.24,2018-11-06 16:14:00,2018-11-06 16:30:00,2,16,310,11,2,10.5,840.0
0,362,900,18,4.085,2018-11-06 16:30:00,2018-11-06 16:45:00,2,16,310,11,2,10.5,840.0
1,362,840,3,4.24,2018-11-06 17:13:00,2018-11-06 17:27:00,2,17,310,11,2,3.75,810.0
0,362,840,7,4.085,2018-11-06 17:27:00,2018-11-06 17:41:00,2,17,310,11,2,3.75,810.0
1,362,720,0,4.24,2018-11-06 17:45:00,2018-11-06 17:57:00,2,17,310,11,2,3.75,810.0
0,362,780,5,4.085,2018-11-06 17:57:00,2018-11-06 18:10:00,2,17,310,11,2,3.75,810.0
1,362,1320,2,4.24,2018-11-06 18:15:00,2018-11-06 18:37:00,2,18,310,11,4,0.0,660.0
0,362,720,3,4.085,2018-11-06 18:37:00,2018-11-06 18:49:00,2,18,310,11,4,0.0,660.0
1,362,720,2,4.24,2018-11-06 19:30:00,2018-11-06 19:42:00,2,19,310,11,4,0.5,690.0
0,362,660,2,4.085,2018-11-06 19:42:00,2018-11-06 19:53:00,2,19,310,11,4,0.5,690.0
0,362,900,2,4.085,2018-11-06 20:21:00,2018-11-06 20:36:00,2,20,310,11,4,3.0,720.0
1,362,600,0,4.24,2018-11-06 21:25:00,2018-11-06 21:35:00,2,21,310,11,4,0.5,630.0
0,362,660,0,4.085,2018-11-06 21:35:00,2018-11-06 21:46:00,2,21,310,11,4,0.5,630.0
1,362,600,1,4.24,2018-11-06 22:41:00,2018-11-06 22:51:00,2,22,310,11,4,0.5,570.0
0,362,660,2,4.085,2018-11-06 22:51:00,2018-11-06 23:02:00,2,22,310,11,4,0.5,570.0
1,362,780,1,4.24,2018-11-06 23:18:00,2018-11-06 23:31:00,2,23,310,11,4,0.5,570.0
0,362,600,0,4.085,2018-11-06 23:31:00,2018-11-06 23:41:00,2,23,310,11,4,0.5,570.0
0,362,780,35,4.085,2018-11-07 06:35:00,2018-11-07 06:48:00,3,6,311,11,2,16.5,660.0
1,362,1140,0,4.24,2018-11-07 07:00:00,2018-11-07 07:19:00,3,7,311,11,2,13.0,860.0
0,362,840,38,4.085,2018-11-07 07:19:00,2018-11-07 07:33:00,3,7,311,11,2,13.0,860.0
1,362,1260,1,4.24,2018-11-07 07:39:00,2018-11-07 08:00:00,3,7,311,11,2,13.0,860.0
1,362,840,0,4.24,2018-11-07 09:21:00,2018-11-07 09:35:00,3,9,311,11,2,3.0,600.0
0,362,720,8,4.085,2018-11-07 09:35:00,2018-11-07 09:47:00,3,9,311,11,2,3.0,600.0
1,362,1200,3,4.24,2018-11-07 10:16:00,2018-11-07 10:36:00,3,10,311,11,2,4.5,930.0
0,362,900,9,4.085,2018-11-07 10:36:00,2018-11-07 10:51:00,3,10,311,11,2,4.5,930.0
1,362,780,1,4.24,2018-11-07 11:46:00,2018-11-07 11:59:00,3,11,311,11,2,4.5,810.0
0,362,780,6,4.085,2018-11-07 11:59:00,2018-11-07 12:12:00,3,11,311,11,2,4.5,810.0
1,362,1080,3,4.24,2018-11-07 12:27:00,2018-11-07 12:45:00,3,12,311,11,2,10.5,960.0
0,362,660,10,4.085,2018-11-07 12:45:00,2018-11-07 12:56:00,3,12,311,11,2,10.5,960.0
1,362,600,0,4.24,2018-11-07 13:06:00,2018-11-07 13:16:00,3,13,311,11,2,3.0,660.0
0,362,660,2,4.085,2018-11-07 13:16:00,2018-11-07 13:27:00,3,13,311,11,2,3.0,660.0
1,362,780,1,4.24,2018-11-07 14:52:00,2018-11-07 15:05:00,3,14,311,11,2,1.0,840.0
0,362,1140,9,4.085,2018-11-07 15:05:00,2018-11-07 15:24:00,3,15,311,11,2,9.0,1020.0
1,362,1020,1,4.24,2018-11-07 16:13:00,2018-11-07 16:30:00,3,16,311,11,2,9.0,930.0
0,362,960,21,4.085,2018-11-07 16:30:00,2018-11-07 16:46:00,3,16,311,11,2,9.0,930.0
1,362,780,2,4.24,2018-11-07 17:13:00,2018-11-07 17:26:00,3,17,311,11,2,3.75,795.0
0,362,660,6,4.085,2018-11-07 17:26:00,2018-11-07 17:37:00,3,17,311,11,2,3.75,795.0
1,362,900,0,4.24,2018-11-07 17:45:00,2018-11-07 18:00:00,3,17,311,11,2,3.75,795.0
0,362,840,5,4.085,2018-11-07 18:00:00,2018-11-07 18:14:00,3,18,311,11,4,2.5,1020.0
1,362,780,0,4.24,2018-11-07 18:24:00,2018-11-07 18:37:00,3,18,311,11,4,2.5,1020.0
0,362,720,4,4.085,2018-11-07 18:37:00,2018-11-07 18:49:00,3,18,311,11,4,2.5,1020.0
1,362,1020,1,4.24,2018-11-07 19:27:00,2018-11-07 19:44:00,3,19,311,11,4,2.0,690.0
0,362,720,3,4.085,2018-11-07 19:44:00,2018-11-07 19:56:00,3,19,311,11,4,2.0,690.0
0,362,660,0,4.085,2018-11-07 20:22:00,2018-11-07 20:33:00,3,20,311,11,4,2.0,900.0
1,362,780,4,4.24,2018-11-07 21:24:00,2018-11-07 21:37:00,3,21,311,11,4,0.0,630.0
0,362,540,0,4.085,2018-11-07 21:37:00,2018-11-07 21:46:00,3,21,311,11,4,0.0,630.0
1,362,540,0,4.24,2018-11-07 22:42:00,2018-11-07 22:51:00,3,22,311,11,4,1.5,630.0
0,362,600,1,4.085,2018-11-07 22:51:00,2018-11-07 23:01:00,3,22,311,11,4,1.5,630.0
1,362,600,0,4.24,2018-11-07 23:20:00,2018-11-07 23:30:00,3,23,311,11,4,0.5,690.0
0,362,600,0,4.085,2018-11-07 23:30:00,2018-11-07 23:40:00,3,23,311,11,4,0.5,690.0
0,362,780,36,4.085,2018-11-08 06:38:00,2018-11-08 06:51:00,4,6,312,11,2,35.0,780.0
1,362,960,0,4.24,2018-11-08 07:04:00,2018-11-08 07:20:00,4,7,312,11,2,13.0,1080.0
0,362,1140,24,4.085,2018-11-08 07:20:00,2018-11-08 07:39:00,4,7,312,11,2,13.0,1080.0
0,362,660,14,4.085,2018-11-08 08:04:00,2018-11-08 08:15:00,4,8,312,11,2,15.0,840.0
1,362,720,0,4.24,2018-11-08 09:22:00,2018-11-08 09:34:00,4,9,312,11,2,4.0,780.0
0,362,600,5,4.085,2018-11-08 09:34:00,2018-11-08 09:44:00,4,9,312,11,2,4.0,780.0
1,362,720,1,4.24,2018-11-08 10:22:00,2018-11-08 10:34:00,4,10,312,11,2,6.0,1050.0
0,362,840,6,4.085,2018-11-08 10:34:00,2018-11-08 10:48:00,4,10,312,11,2,6.0,1050.0
1,362,1260,2,4.24,2018-11-08 11:40:00,2018-11-08 12:01:00,4,11,312,11,2,3.5,780.0
0,362,660,5,4.085,2018-11-08 12:01:00,2018-11-08 12:12:00,4,12,312,11,2,6.5,870.0
1,362,1140,1,4.24,2018-11-08 12:27:00,2018-11-08 12:46:00,4,12,312,11,2,6.5,870.0
0,362,720,8,4.085,2018-11-08 12:46:00,2018-11-08 12:58:00,4,12,312,11,2,6.5,870.0
1,362,720,0,4.24,2018-11-08 13:06:00,2018-11-08 13:18:00,4,13,312,11,2,1.0,630.0
0,362,600,10,4.085,2018-11-08 13:18:00,2018-11-08 13:28:00,4,13,312,11,2,1.0,630.0
1,362,1140,0,4.24,2018-11-08 14:45:00,2018-11-08 15:04:00,4,14,312,11,2,1.0,780.0
0,362,900,14,4.085,2018-11-08 15:04:00,2018-11-08 15:19:00,4,15,312,11,2,9.0,1140.0
1,362,1260,4,4.24,2018-11-08 16:11:00,2018-11-08 16:32:00,4,16,312,11,2,11.0,990.0
0,362,780,10,4.085,2018-11-08 16:32:00,2018-11-08 16:45:00,4,16,312,11,2,11.0,990.0
1,362,1020,1,4.24,2018-11-08 17:15:00,2018-11-08 17:32:00,4,17,312,11,2,2.6666666666666665,780.0
0,362,840,4,4.085,2018-11-08 17:32:00,2018-11-08 17:46:00,4,17,312,11,2,2.6666666666666665,780.0
1,362,960,0,4.24,2018-11-08 17:40:00,2018-11-08 17:56:00,4,17,312,11,2,2.6666666666666665,780.0
0,362,720,6,4.085,2018-11-08 17:56:00,2018-11-08 18:08:00,4,17,312,11,2,2.6666666666666665,780.0
1,362,1200,2,4.24,2018-11-08 18:17:00,2018-11-08 18:37:00,4,18,312,11,4,3.0,780.0
0,362,720,3,4.085,2018-11-08 18:37:00,2018-11-08 18:49:00,4,18,312,11,4,3.0,780.0
1,362,1020,1,4.24,2018-11-08 19:28:00,2018-11-08 19:45:00,4,19,312,11,4,2.0,870.0
0,362,960,1,4.085,2018-11-08 19:45:00,2018-11-08 20:01:00,4,19,312,11,4,2.0,870.0
0,362,720,1,4.085,2018-11-08 20:19:00,2018-11-08 20:31:00,4,20,312,11,4,0.0,660.0
0,362,600,1,4.085,2018-11-08 21:36:00,2018-11-08 21:46:00,4,21,312,11,4,2.0,660.0
1,362,840,2,4.24,2018-11-08 22:40:00,2018-11-08 22:54:00,4,22,312,11,4,0.5,570.0
0,362,780,0,4.085,2018-11-08 22:54:00,2018-11-08 23:07:00,4,22,312,11,4,0.5,570.0
1,362,600,0,4.24,2018-11-08 23:23:00,2018-11-08 23:33:00,4,23,312,11,4,0.0,600.0
0,362,660,1,4.085,2018-11-08 23:33:00,2018-11-08 23:44:00,4,23,312,11,4,0.0,600.0
1,362,1080,0,4.24,2018-11-09 06:17:00,2018-11-09 06:35:00,5,6,313,11,2,36.0,780.0
0,362,780,24,4.085,2018-11-09 06:35:00,2018-11-09 06:48:00,5,6,313,11,2,36.0,780.0
1,362,1140,1,4.24,2018-11-09 06:59:00,2018-11-09 07:18:00,5,6,313,11,2,36.0,780.0
0,362,720,26,4.085,2018-11-09 07:18:00,2018-11-09 07:30:00,5,7,313,11,2,12.0,1050.0
1,362,1320,4,4.24,2018-11-09 07:37:00,2018-11-09 07:59:00,5,7,313,11,2,12.0,1050.0
0,362,780,16,4.085,2018-11-09 07:59:00,2018-11-09 08:12:00,5,7,313,11,2,12.0,1050.0
1,362,720,2,4.24,2018-11-09 09:24:00,2018-11-09 09:36:00,5,9,313,11,2,2.5,660.0
0,362,780,9,4.085,2018-11-09 09:36:00,2018-11-09 09:49:00,5,9,313,11,2,2.5,660.0
1,362,600,0,4.24,2018-11-09 10:22:00,2018-11-09 10:32:00,5,10,313,11,2,3.5,780.0
0,362,840,8,4.085,2018-11-09 10:32:00,2018-11-09 10:46:00,5,10,313,11,2,3.5,780.0
1,362,900,1,4.24,2018-11-09 11:45:00,2018-11-09 12:00:00,5,11,313,11,2,2.0,1260.0
0,362,720,12,4.085,2018-11-09 12:00:00,2018-11-09 12:12:00,5,12,313,11,2,4.666666666666667,840.0
1,362,1080,0,4.24,2018-11-09 12:26:00,2018-11-09 12:44:00,5,12,313,11,2,4.666666666666667,840.0
0,362,840,17,4.085,2018-11-09 12:44:00,2018-11-09 12:58:00,5,12,313,11,2,4.666666666666667,840.0
1,362,540,0,4.24,2018-11-09 13:06:00,2018-11-09 13:15:00,5,13,313,11,2,5.0,660.0
0,362,600,7,4.085,2018-11-09 13:15:00,2018-11-09 13:25:00,5,13,313,11,2,5.0,660.0
1,362,1140,2,4.24,2018-11-09 14:45:00,2018-11-09 15:04:00,5,14,313,11,2,0.0,1140.0
0,362,900,11,4.085,2018-11-09 15:04:00,2018-11-09 15:19:00,5,15,313,11,2,14.0,900.0
1,362,1200,2,4.24,2018-11-09 16:10:00,2018-11-09 16:30:00,5,16,313,11,2,7.0,1020.0
0,362,900,13,4.085,2018-11-09 16:30:00,2018-11-09 16:45:00,5,16,313,11,2,7.0,1020.0
1,362,900,0,4.24,2018-11-09 17:13:00,2018-11-09 17:28:00,5,17,313,11,2,2.75,885.0
0,362,720,12,4.085,2018-11-09 17:28:00,2018-11-09 17:40:00,5,17,313,11,2,2.75,885.0
1,362,960,1,4.24,2018-11-09 17:45:00,2018-11-09 18:01:00,5,17,313,11,2,2.75,885.0
0,362,840,5,4.085,2018-11-09 18:01:00,2018-11-09 18:15:00,5,18,313,11,4,2.5,960.0
1,362,720,2,4.24,2018-11-09 18:23:00,2018-11-09 18:35:00,5,18,313,11,4,2.5,960.0
0,362,780,7,4.085,2018-11-09 18:35:00,2018-11-09 18:48:00,5,18,313,11,4,2.5,960.0
1,362,840,2,4.24,2018-11-09 19:30:00,2018-11-09 19:44:00,5,19,313,11,4,1.0,990.0
0,362,900,2,4.085,2018-11-09 19:44:00,2018-11-09 19:59:00,5,19,313,11,4,1.0,990.0
1,362,780,1,4.24,2018-11-09 20:06:00,2018-11-09 20:19:00,5,20,313,11,4,1.0,720.0
0,362,780,0,4.085,2018-11-09 20:19:00,2018-11-09 20:32:00,5,20,313,11,4,1.0,720.0
1,362,780,1,4.24,2018-11-09 21:27:00,2018-11-09 21:40:00,5,21,313,11,4,1.0,600.0
0,362,600,1,4.085,2018-11-09 21:40:00,2018-11-09 21:50:00,5,21,313,11,4,1.0,600.0
1,362,720,0,4.24,2018-11-09 22:40:00,2018-11-09 22:52:00,5,22,313,11,4,1.0,810.0
0,362,780,0,4.085,2018-11-09 22:52:00,2018-11-09 23:05:00,5,22,313,11,4,1.0,810.0
1,362,840,0,4.24,2018-11-09 23:18:00,2018-11-09 23:32:00,5,23,313,11,4,0.5,630.0
0,362,600,0,4.085,2018-11-09 23:32:00,2018-11-09 23:42:00,5,23,313,11,4,0.5,630.0
1,362,480,0,4.24,2018-11-10 06:26:00,2018-11-10 06:34:00,6,6,314,11,2,8.333333333333334,1000.0
0,362,660,9,4.085,2018-11-10 06:34:00,2018-11-10 06:45:00,6,6,314,11,2,8.333333333333334,1000.0
1,362,960,1,4.24,2018-11-10 07:35:00,2018-11-10 07:51:00,6,7,314,11,2,15.333333333333334,940.0
0,362,780,5,4.085,2018-11-10 07:51:00,2018-11-10 08:04:00,6,7,314,11,2,15.333333333333334,940.0
0,362,660,1,4.085,2018-11-10 12:00:00,2018-11-10 12:11:00,6,12,314,11,2,9.666666666666666,880.0
1,362,780,0,4.24,2018-11-10 13:24:00,2018-11-10 13:37:00,6,13,314,11,2,3.5,570.0
0,362,840,7,4.085,2018-11-10 13:37:00,2018-11-10 13:51:00,6,13,314,11,2,3.5,570.0
1,362,720,0,4.24,2018-11-10 15:52:00,2018-11-10 16:04:00,6,15,314,11,2,11.0,900.0
0,362,780,4,4.085,2018-11-10 16:04:00,2018-11-10 16:17:00,6,16,314,11,2,7.5,1050.0
1,362,1020,0,4.24,2018-11-10 17:17:00,2018-11-10 17:34:00,6,17,314,11,2,4.333333333333333,860.0
0,362,780,1,4.085,2018-11-10 17:34:00,2018-11-10 17:47:00,6,17,314,11,2,4.333333333333333,860.0
1,362,1260,0,4.24,2018-11-10 19:22:00,2018-11-10 19:43:00,6,19,314,11,4,2.0,870.0
0,362,720,1,4.085,2018-11-10 19:43:00,2018-11-10 19:55:00,6,19,314,11,4,2.0,870.0
1,362,1080,0,4.24,2018-11-10 22:14:00,2018-11-10 22:32:00,6,22,314,11,4,0.0,750.0
