data_partida,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno,Precipitacao,Temperatura,Chuva,Calor,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,tempo_viagem_5
2019-08-14 07:59:00,1560,1565769540,3,1,7,2,226,0.2,11.85,1,0,1440.0,1500.0,1200.0,120.0,1620.0
2019-08-14 08:03:00,1560,1565769780,3,1,8,2,226,0.2,11.85,1,0,1560.0,1440.0,1500.0,1200.0,120.0
2019-08-14 08:05:00,1560,1565769900,3,1,8,2,226,0.2,11.85,1,0,1560.0,1560.0,1440.0,1500.0,1200.0
2019-08-14 08:09:00,1620,1565770140,3,1,8,2,226,0.2,11.85,1,0,1560.0,1560.0,1560.0,1440.0,1500.0
2019-08-14 08:09:00,1740,1565770140,3,1,8,2,226,0.2,11.85,1,0,1620.0,1560.0,1560.0,1560.0,1440.0
2019-08-14 08:12:00,1560,1565770320,3,1,8,2,226,0.2,11.85,1,0,1740.0,1620.0,1560.0,1560.0,1560.0
2019-08-14 08:15:00,1440,1565770500,3,1,8,2,226,0.2,11.85,1,0,1560.0,1740.0,1620.0,1560.0,1560.0
2019-08-14 08:18:00,1260,1565770680,3,1,8,2,226,0.2,11.85,1,0,1440.0,1560.0,1740.0,1620.0,1560.0
2019-08-14 08:22:00,1680,1565770920,3,1,8,2,226,0.2,11.85,1,0,1260.0,1440.0,1560.0,1740.0,1620.0
2019-08-14 08:25:00,1620,1565771100,3,1,8,2,226,0.2,11.85,1,0,1680.0,1260.0,1440.0,1560.0,1740.0
2019-08-14 08:29:00,2460,1565771340,3,1,8,2,226,0.2,11.85,1,0,1620.0,1680.0,1260.0,1440.0,1560.0
2019-08-14 08:31:00,2160,1565771460,3,1,8,2,226,0.0,12.0,0,0,2460.0,1620.0,1680.0,1260.0,1440.0
2019-08-14 08:38:00,6840,1565771880,3,1,8,2,226,0.0,12.0,0,0,2160.0,2460.0,1620.0,1680.0,1260.0
2019-08-14 08:45:00,1680,1565772300,3,1,8,2,226,0.0,12.0,0,0,6840.0,2160.0,2460.0,1620.0,1680.0
2019-08-14 08:50:00,2100,1565772600,3,1,8,2,226,0.0,12.0,0,0,1680.0,6840.0,2160.0,2460.0,1620.0
2019-08-14 08:52:00,1140,1565772720,3,1,8,2,226,0.0,12.0,0,0,2100.0,1680.0,6840.0,2160.0,2460.0
2019-08-14 08:58:00,1740,1565773080,3,1,8,2,226,0.0,12.0,0,0,1140.0,2100.0,1680.0,6840.0,2160.0
2019-08-14 09:07:00,1500,1565773620,3,1,9,2,226,0.0,12.0,0,0,1740.0,1140.0,2100.0,1680.0,6840.0
2019-08-14 09:11:00,1980,1565773860,3,1,9,2,226,0.0,12.0,0,0,1500.0,1740.0,1140.0,2100.0,1680.0
2019-08-14 09:13:00,1800,1565773980,3,1,9,2,226,0.0,12.0,0,0,1980.0,1500.0,1740.0,1140.0,2100.0
2019-08-14 09:22:00,1020,1565774520,3,1,9,2,226,0.0,12.0,0,0,1800.0,1980.0,1500.0,1740.0,1140.0
2019-08-14 09:25:00,1740,1565774700,3,1,9,2,226,0.0,12.0,0,0,1020.0,1800.0,1980.0,1500.0,1740.0
2019-08-14 09:27:00,1620,1565774820,3,1,9,2,226,0.0,12.0,0,0,1740.0,1020.0,1800.0,1980.0,1500.0
2019-08-14 09:32:00,1980,1565775120,3,1,9,2,226,0.0,12.3,0,0,1620.0,1740.0,1020.0,1800.0,1980.0
2019-08-14 09:45:00,1380,1565775900,3,1,9,2,226,0.0,12.3,0,0,1980.0,1620.0,1740.0,1020.0,1800.0
2019-08-14 09:47:00,1740,1565776020,3,1,9,2,226,0.0,12.3,0,0,1380.0,1980.0,1620.0,1740.0,1020.0
2019-08-14 09:54:00,2160,1565776440,3,1,9,2,226,0.0,12.3,0,0,1740.0,1380.0,1980.0,1620.0,1740.0
2019-08-14 09:59:00,3360,1565776740,3,1,9,2,226,0.0,12.3,0,0,2160.0,1740.0,1380.0,1980.0,1620.0
2019-08-14 10:06:00,1740,1565777160,3,1,10,2,226,0.0,12.3,0,0,3360.0,2160.0,1740.0,1380.0,1980.0
2019-08-14 10:16:00,1860,1565777760,3,1,10,2,226,0.0,12.3,0,0,1740.0,3360.0,2160.0,1740.0,1380.0
2019-08-14 10:16:00,1500,1565777760,3,1,10,2,226,0.0,12.3,0,0,1860.0,1740.0,3360.0,2160.0,1740.0
2019-08-14 10:32:00,1440,1565778720,3,1,10,2,226,0.0,12.1,0,0,1500.0,1860.0,1740.0,3360.0,2160.0
2019-08-14 10:35:00,2100,1565778900,3,1,10,2,226,0.0,12.1,0,0,1440.0,1500.0,1860.0,1740.0,3360.0
2019-08-14 10:43:00,1380,1565779380,3,1,10,2,226,0.0,12.1,0,0,2100.0,1440.0,1500.0,1860.0,1740.0
2019-08-14 10:47:00,2040,1565779620,3,1,10,2,226,0.0,12.1,0,0,1380.0,2100.0,1440.0,1500.0,1860.0
2019-08-14 10:57:00,2040,1565780220,3,1,10,2,226,0.0,12.1,0,0,2040.0,1380.0,2100.0,1440.0,1500.0
2019-08-14 10:59:00,1140,1565780340,3,1,10,2,226,0.0,12.1,0,0,2040.0,2040.0,1380.0,2100.0,1440.0
2019-08-14 11:05:00,0,1565780700,3,1,11,2,226,0.0,12.1,0,0,1140.0,2040.0,2040.0,1380.0,2100.0
2019-08-14 11:05:00,1740,1565780700,3,1,11,2,226,0.0,12.1,0,0,0.0,1140.0,2040.0,2040.0,1380.0
2019-08-14 11:06:00,2220,1565780760,3,1,11,2,226,0.0,12.1,0,0,1740.0,0.0,1140.0,2040.0,2040.0
2019-08-14 11:10:00,1980,1565781000,3,1,11,2,226,0.0,12.1,0,0,2220.0,1740.0,0.0,1140.0,2040.0
2019-08-14 11:18:00,2340,1565781480,3,1,11,2,226,0.0,12.1,0,0,1980.0,2220.0,1740.0,0.0,1140.0
2019-08-14 11:22:00,1800,1565781720,3,1,11,2,226,0.0,12.1,0,0,2340.0,1980.0,2220.0,1740.0,0.0
2019-08-14 11:31:00,2040,1565782260,3,1,11,2,226,0.0,12.2,0,0,1800.0,2340.0,1980.0,2220.0,1740.0
2019-08-14 11:34:00,1560,1565782440,3,1,11,2,226,0.0,12.2,0,0,2040.0,1800.0,2340.0,1980.0,2220.0
2019-08-14 11:43:00,1860,1565782980,3,1,11,2,226,0.0,12.2,0,0,1560.0,2040.0,1800.0,2340.0,1980.0
2019-08-14 11:43:00,1680,1565782980,3,1,11,2,226,0.0,12.2,0,0,1860.0,1560.0,2040.0,1800.0,2340.0
2019-08-14 11:52:00,2160,1565783520,3,1,11,2,226,0.0,12.2,0,0,1680.0,1860.0,1560.0,2040.0,1800.0
2019-08-14 11:57:00,1140,1565783820,3,1,11,2,226,0.0,12.2,0,0,2160.0,1680.0,1860.0,1560.0,2040.0
2019-08-14 12:01:00,1740,1565784060,3,1,12,2,226,0.0,12.2,0,0,1140.0,2160.0,1680.0,1860.0,1560.0
2019-08-14 12:05:00,2580,1565784300,3,1,12,2,226,0.0,12.2,0,0,1740.0,1140.0,2160.0,1680.0,1860.0
2019-08-14 12:06:00,1680,1565784360,3,1,12,2,226,0.0,12.2,0,0,2580.0,1740.0,1140.0,2160.0,1680.0
2019-08-14 12:11:00,2280,1565784660,3,1,12,2,226,0.0,12.2,0,0,1680.0,2580.0,1740.0,1140.0,2160.0
2019-08-14 12:16:00,1440,1565784960,3,1,12,2,226,0.0,12.2,0,0,2280.0,1680.0,2580.0,1740.0,1140.0
2019-08-14 12:21:00,1620,1565785260,3,1,12,2,226,0.0,12.2,0,0,1440.0,2280.0,1680.0,2580.0,1740.0
2019-08-14 12:24:00,1380,1565785440,3,1,12,2,226,0.0,12.2,0,0,1620.0,1440.0,2280.0,1680.0,2580.0
2019-08-14 12:28:00,1560,1565785680,3,1,12,2,226,0.0,12.2,0,0,1380.0,1620.0,1440.0,2280.0,1680.0
2019-08-14 12:28:00,1860,1565785680,3,1,12,2,226,0.0,12.2,0,0,1560.0,1380.0,1620.0,1440.0,2280.0
2019-08-14 12:30:00,1860,1565785800,3,1,12,2,226,0.0,12.2,0,0,1860.0,1560.0,1380.0,1620.0,1440.0
2019-08-14 12:34:00,1980,1565786040,3,1,12,2,226,0.0,12.25,0,0,1860.0,1860.0,1560.0,1380.0,1620.0
2019-08-14 12:40:00,1260,1565786400,3,1,12,2,226,0.0,12.25,0,0,1980.0,1860.0,1860.0,1560.0,1380.0
2019-08-14 12:46:00,1500,1565786760,3,1,12,2,226,0.0,12.25,0,0,1260.0,1980.0,1860.0,1860.0,1560.0
2019-08-14 12:47:00,3540,1565786820,3,1,12,2,226,0.0,12.25,0,0,1500.0,1260.0,1980.0,1860.0,1860.0
2019-08-14 12:48:00,1440,1565786880,3,1,12,2,226,0.0,12.25,0,0,3540.0,1500.0,1260.0,1980.0,1860.0
2019-08-14 12:49:00,1860,1565786940,3,1,12,2,226,0.0,12.25,0,0,1440.0,3540.0,1500.0,1260.0,1980.0
2019-08-14 12:56:00,1260,1565787360,3,1,12,2,226,0.0,12.25,0,0,1860.0,1440.0,3540.0,1500.0,1260.0
2019-08-14 12:59:00,1920,1565787540,3,1,12,2,226,0.0,12.25,0,0,1260.0,1860.0,1440.0,3540.0,1500.0
2019-08-14 13:04:00,1140,1565787840,3,1,13,2,226,0.0,12.25,0,0,1920.0,1260.0,1860.0,1440.0,3540.0
2019-08-14 13:10:00,1320,1565788200,3,1,13,2,226,0.0,12.25,0,0,1140.0,1920.0,1260.0,1860.0,1440.0
2019-08-14 13:13:00,1260,1565788380,3,1,13,2,226,0.0,12.25,0,0,1320.0,1140.0,1920.0,1260.0,1860.0
2019-08-14 13:13:00,1500,1565788380,3,1,13,2,226,0.0,12.25,0,0,1260.0,1320.0,1140.0,1920.0,1260.0
2019-08-14 13:15:00,1380,1565788500,3,1,13,2,226,0.0,12.25,0,0,1500.0,1260.0,1320.0,1140.0,1920.0
2019-08-14 13:20:00,1380,1565788800,3,1,13,2,226,0.0,12.25,0,0,1380.0,1500.0,1260.0,1320.0,1140.0
2019-08-14 13:21:00,1860,1565788860,3,1,13,2,226,0.0,12.25,0,0,1380.0,1380.0,1500.0,1260.0,1320.0
2019-08-14 13:22:00,1620,1565788920,3,1,13,2,226,0.0,12.25,0,0,1860.0,1380.0,1380.0,1500.0,1260.0
2019-08-14 13:31:00,1920,1565789460,3,1,13,2,226,0.0,12.3,0,0,1620.0,1860.0,1380.0,1380.0,1500.0
2019-08-14 13:34:00,1860,1565789640,3,1,13,2,226,0.0,12.3,0,0,1920.0,1620.0,1860.0,1380.0,1380.0
2019-08-14 13:38:00,2280,1565789880,3,1,13,2,226,0.0,12.3,0,0,1860.0,1920.0,1620.0,1860.0,1380.0
2019-08-14 13:46:00,2460,1565790360,3,1,13,2,226,0.0,12.3,0,0,2280.0,1860.0,1920.0,1620.0,1860.0
2019-08-14 13:51:00,3240,1565790660,3,1,13,2,226,0.0,12.3,0,0,2460.0,2280.0,1860.0,1920.0,1620.0
2019-08-14 13:52:00,2040,1565790720,3,1,13,2,226,0.0,12.3,0,0,3240.0,2460.0,2280.0,1860.0,1920.0
2019-08-14 14:03:00,2040,1565791380,3,1,14,2,226,0.0,12.3,0,0,2040.0,3240.0,2460.0,2280.0,1860.0
2019-08-14 14:10:00,3120,1565791800,3,1,14,2,226,0.0,12.3,0,0,2040.0,2040.0,3240.0,2460.0,2280.0
2019-08-14 14:16:00,3660,1565792160,3,1,14,2,226,0.0,12.3,0,0,3120.0,2040.0,2040.0,3240.0,2460.0
2019-08-14 14:26:00,4080,1565792760,3,1,14,2,226,0.0,12.3,0,0,3660.0,3120.0,2040.0,2040.0,3240.0
2019-08-14 14:28:00,1920,1565792880,3,1,14,2,226,0.0,12.3,0,0,4080.0,3660.0,3120.0,2040.0,2040.0
2019-08-14 14:33:00,2580,1565793180,3,1,14,2,226,0.0,11.75,0,0,1920.0,4080.0,3660.0,3120.0,2040.0
2019-08-14 14:45:00,2940,1565793900,3,1,14,2,226,0.0,11.75,0,0,2580.0,1920.0,4080.0,3660.0,3120.0
2019-08-14 14:45:00,2640,1565793900,3,1,14,2,226,0.0,11.75,0,0,2940.0,2580.0,1920.0,4080.0,3660.0
2019-08-14 14:50:00,2940,1565794200,3,1,14,2,226,0.0,11.75,0,0,2640.0,2940.0,2580.0,1920.0,4080.0
2019-08-14 15:06:00,2880,1565795160,3,1,15,2,226,0.0,11.75,0,0,2940.0,2640.0,2940.0,2580.0,1920.0
2019-08-14 15:10:00,2340,1565795400,3,1,15,2,226,0.0,11.75,0,0,2880.0,2940.0,2640.0,2940.0,2580.0
2019-08-14 15:16:00,2820,1565795760,3,1,15,2,226,0.0,11.75,0,0,2340.0,2880.0,2940.0,2640.0,2940.0
2019-08-14 15:20:00,2460,1565796000,3,1,15,2,226,0.0,11.75,0,0,2820.0,2340.0,2880.0,2940.0,2640.0
2019-08-14 15:29:00,2700,1565796540,3,1,15,2,226,0.0,11.75,0,0,2460.0,2820.0,2340.0,2880.0,2940.0
2019-08-14 15:38:00,2100,1565797080,3,1,15,2,226,0.0,11.45,0,0,2700.0,2460.0,2820.0,2340.0,2880.0
2019-08-14 15:48:00,120,1565797680,3,1,15,2,226,0.0,11.45,0,0,2100.0,2700.0,2460.0,2820.0,2340.0
2019-08-14 15:52:00,2400,1565797920,3,1,15,2,226,0.0,11.45,0,0,120.0,2100.0,2700.0,2460.0,2820.0
2019-08-14 15:52:00,2100,1565797920,3,1,15,2,226,0.0,11.45,0,0,2400.0,120.0,2100.0,2700.0,2460.0
2019-08-14 15:55:00,2640,1565798100,3,1,15,2,226,0.0,11.45,0,0,2100.0,2400.0,120.0,2100.0,2700.0
2019-08-14 15:57:00,2580,1565798220,3,1,15,2,226,0.0,11.45,0,0,2640.0,2100.0,2400.0,120.0,2100.0
2019-08-14 16:09:00,2220,1565798940,3,1,16,2,226,0.0,11.45,0,0,2580.0,2640.0,2100.0,2400.0,120.0
2019-08-14 16:18:00,3540,1565799480,3,1,16,2,226,0.0,11.45,0,0,2220.0,2580.0,2640.0,2100.0,2400.0
2019-08-14 16:20:00,1260,1565799600,3,1,16,2,226,0.0,11.45,0,0,3540.0,2220.0,2580.0,2640.0,2100.0
2019-08-14 16:21:00,1740,1565799660,3,1,16,2,226,0.0,11.45,0,0,1260.0,3540.0,2220.0,2580.0,2640.0
2019-08-14 16:34:00,1140,1565800440,3,1,16,2,226,0.0,11.15,0,0,1740.0,1260.0,3540.0,2220.0,2580.0
2019-08-14 16:34:00,2160,1565800440,3,1,16,2,226,0.0,11.15,0,0,1140.0,1740.0,1260.0,3540.0,2220.0
2019-08-14 16:39:00,2220,1565800740,3,1,16,2,226,0.0,11.15,0,0,2160.0,1140.0,1740.0,1260.0,3540.0
2019-08-14 16:46:00,1440,1565801160,3,1,16,2,226,0.0,11.15,0,0,2220.0,2160.0,1140.0,1740.0,1260.0
2019-08-14 16:49:00,2160,1565801340,3,1,16,2,226,0.0,11.15,0,0,1440.0,2220.0,2160.0,1140.0,1740.0
2019-08-14 16:53:00,2280,1565801580,3,1,16,2,226,0.0,11.15,0,0,2160.0,1440.0,2220.0,2160.0,1140.0
2019-08-14 16:58:00,1140,1565801880,3,1,16,2,226,0.0,11.15,0,0,2280.0,2160.0,1440.0,2220.0,2160.0
2019-08-14 17:05:00,1440,1565802300,3,1,17,2,226,0.0,11.15,0,0,1140.0,2280.0,2160.0,1440.0,2220.0
2019-08-14 17:06:00,1920,1565802360,3,1,17,2,226,0.0,11.15,0,0,1440.0,1140.0,2280.0,2160.0,1440.0
2019-08-14 17:10:00,1680,1565802600,3,1,17,2,226,0.0,11.15,0,0,1920.0,1440.0,1140.0,2280.0,2160.0
2019-08-14 17:16:00,2160,1565802960,3,1,17,2,226,0.0,11.15,0,0,1680.0,1920.0,1440.0,1140.0,2280.0
2019-08-14 17:18:00,1500,1565803080,3,1,17,2,226,0.0,11.15,0,0,2160.0,1680.0,1920.0,1440.0,1140.0
2019-08-14 17:24:00,1620,1565803440,3,1,17,2,226,0.0,11.15,0,0,1500.0,2160.0,1680.0,1920.0,1440.0
2019-08-14 17:28:00,2820,1565803680,3,1,17,2,226,0.0,11.15,0,0,1620.0,1500.0,2160.0,1680.0,1920.0
2019-08-14 17:30:00,1320,1565803800,3,1,17,2,226,0.0,10.9,0,0,2820.0,1620.0,1500.0,2160.0,1680.0
2019-08-14 17:33:00,1620,1565803980,3,1,17,2,226,0.0,10.9,0,0,1320.0,2820.0,1620.0,1500.0,2160.0
2019-08-14 17:37:00,1800,1565804220,3,1,17,2,226,0.0,10.9,0,0,1620.0,1320.0,2820.0,1620.0,1500.0
2019-08-14 17:45:00,1440,1565804700,3,1,17,2,226,0.0,10.9,0,0,1800.0,1620.0,1320.0,2820.0,1620.0
2019-08-14 17:49:00,1860,1565804940,3,1,17,2,226,0.0,10.9,0,0,1440.0,1800.0,1620.0,1320.0,2820.0
2019-08-14 17:51:00,1380,1565805060,3,1,17,2,226,0.0,10.9,0,0,1860.0,1440.0,1800.0,1620.0,1320.0
2019-08-14 17:56:00,1500,1565805360,3,1,17,2,226,0.0,10.9,0,0,1380.0,1860.0,1440.0,1800.0,1620.0
2019-08-14 17:59:00,1440,1565805540,3,1,17,2,226,0.0,10.9,0,0,1500.0,1380.0,1860.0,1440.0,1800.0
2019-08-14 18:03:00,1860,1565805780,3,1,18,4,226,0.0,10.9,0,0,1440.0,1500.0,1380.0,1860.0,1440.0
2019-08-14 18:07:00,2040,1565806020,3,1,18,4,226,0.0,10.9,0,0,1860.0,1440.0,1500.0,1380.0,1860.0
2019-08-14 18:07:00,2580,1565806020,3,1,18,4,226,0.0,10.9,0,0,2040.0,1860.0,1440.0,1500.0,1380.0
2019-08-14 18:10:00,1140,1565806200,3,1,18,4,226,0.0,10.9,0,0,2580.0,2040.0,1860.0,1440.0,1500.0
2019-08-14 18:15:00,1260,1565806500,3,1,18,4,226,0.0,10.9,0,0,1140.0,2580.0,2040.0,1860.0,1440.0
2019-08-14 18:18:00,1560,1565806680,3,1,18,4,226,0.0,10.9,0,0,1260.0,1140.0,2580.0,2040.0,1860.0
2019-08-14 18:24:00,1920,1565807040,3,1,18,4,226,0.0,10.9,0,0,1560.0,1260.0,1140.0,2580.0,2040.0
2019-08-14 18:32:00,1800,1565807520,3,1,18,4,226,0.0,10.7,0,0,1920.0,1560.0,1260.0,1140.0,2580.0
2019-08-14 18:33:00,1140,1565807580,3,1,18,4,226,0.0,10.7,0,0,1800.0,1920.0,1560.0,1260.0,1140.0
2019-08-14 18:35:00,1860,1565807700,3,1,18,4,226,0.0,10.7,0,0,1140.0,1800.0,1920.0,1560.0,1260.0
2019-08-14 18:40:00,1080,1565808000,3,1,18,4,226,0.0,10.7,0,0,1860.0,1140.0,1800.0,1920.0,1560.0
2019-08-14 18:43:00,1800,1565808180,3,1,18,4,226,0.0,10.7,0,0,1080.0,1860.0,1140.0,1800.0,1920.0
2019-08-14 18:47:00,1080,1565808420,3,1,18,4,226,0.0,10.7,0,0,1800.0,1080.0,1860.0,1140.0,1800.0
2019-08-14 18:50:00,1860,1565808600,3,1,18,4,226,0.0,10.7,0,0,1080.0,1800.0,1080.0,1860.0,1140.0
2019-08-14 18:58:00,1140,1565809080,3,1,18,4,226,0.0,10.7,0,0,1860.0,1080.0,1800.0,1080.0,1860.0
2019-08-14 19:00:00,1800,1565809200,3,1,19,4,226,0.0,10.7,0,0,1140.0,1860.0,1080.0,1800.0,1080.0
2019-08-14 19:02:00,1200,1565809320,3,1,19,4,226,0.0,10.7,0,0,1800.0,1140.0,1860.0,1080.0,1800.0
2019-08-14 19:11:00,1740,1565809860,3,1,19,4,226,0.0,10.7,0,0,1200.0,1800.0,1140.0,1860.0,1080.0
2019-08-14 19:13:00,1140,1565809980,3,1,19,4,226,0.0,10.7,0,0,1740.0,1200.0,1800.0,1140.0,1860.0
2019-08-14 19:19:00,1140,1565810340,3,1,19,4,226,0.0,10.7,0,0,1140.0,1740.0,1200.0,1800.0,1140.0
2019-08-14 19:20:00,1620,1565810400,3,1,19,4,226,0.0,10.7,0,0,1140.0,1140.0,1740.0,1200.0,1800.0
2019-08-14 19:24:00,1740,1565810640,3,1,19,4,226,0.0,10.7,0,0,1620.0,1140.0,1140.0,1740.0,1200.0
2019-08-14 19:27:00,1200,1565810820,3,1,19,4,226,0.0,10.7,0,0,1740.0,1620.0,1140.0,1140.0,1740.0
2019-08-14 19:32:00,1320,1565811120,3,1,19,4,226,0.0,10.8,0,0,1200.0,1740.0,1620.0,1140.0,1140.0
2019-08-14 19:36:00,1620,1565811360,3,1,19,4,226,0.0,10.8,0,0,1320.0,1200.0,1740.0,1620.0,1140.0
2019-08-14 19:37:00,1620,1565811420,3,1,19,4,226,0.0,10.8,0,0,1620.0,1320.0,1200.0,1740.0,1620.0
2019-08-14 19:48:00,1320,1565812080,3,1,19,4,226,0.0,10.8,0,0,1620.0,1620.0,1320.0,1200.0,1740.0
2019-08-14 19:51:00,1140,1565812260,3,1,19,4,226,0.0,10.8,0,0,1320.0,1620.0,1620.0,1320.0,1200.0
2019-08-14 19:56:00,1440,1565812560,3,1,19,4,226,0.0,10.8,0,0,1140.0,1320.0,1620.0,1620.0,1320.0
2019-08-14 19:59:00,1200,1565812740,3,1,19,4,226,0.0,10.8,0,0,1440.0,1140.0,1320.0,1620.0,1620.0
2019-08-14 20:04:00,1560,1565813040,3,1,20,4,226,0.0,10.8,0,0,1200.0,1440.0,1140.0,1320.0,1620.0
2019-08-14 20:08:00,1140,1565813280,3,1,20,4,226,0.0,10.8,0,0,1560.0,1200.0,1440.0,1140.0,1320.0
2019-08-14 20:13:00,1200,1565813580,3,1,20,4,226,0.0,10.8,0,0,1140.0,1560.0,1200.0,1440.0,1140.0
2019-08-14 20:19:00,2520,1565813940,3,1,20,4,226,0.0,10.8,0,0,1200.0,1140.0,1560.0,1200.0,1440.0
2019-08-14 20:22:00,1140,1565814120,3,1,20,4,226,0.0,10.8,0,0,2520.0,1200.0,1140.0,1560.0,1200.0
2019-08-14 20:35:00,1560,1565814900,3,1,20,4,226,0.0,10.9,0,0,1140.0,2520.0,1200.0,1140.0,1560.0
2019-08-14 20:36:00,1020,1565814960,3,1,20,4,226,0.0,10.9,0,0,1560.0,1140.0,2520.0,1200.0,1140.0
2019-08-14 20:38:00,1920,1565815080,3,1,20,4,226,0.0,10.9,0,0,1020.0,1560.0,1140.0,2520.0,1200.0
2019-08-14 20:42:00,1440,1565815320,3,1,20,4,226,0.0,10.9,0,0,1920.0,1020.0,1560.0,1140.0,2520.0
2019-08-14 20:54:00,1620,1565816040,3,1,20,4,226,0.0,10.9,0,0,1440.0,1920.0,1020.0,1560.0,1140.0
2019-08-14 21:01:00,1020,1565816460,3,1,21,4,226,0.0,10.9,0,0,1620.0,1440.0,1920.0,1020.0,1560.0
2019-08-14 21:06:00,1740,1565816760,3,1,21,4,226,0.0,10.9,0,0,1020.0,1620.0,1440.0,1920.0,1020.0
2019-08-14 21:13:00,1200,1565817180,3,1,21,4,226,0.0,10.9,0,0,1740.0,1020.0,1620.0,1440.0,1920.0
2019-08-14 21:21:00,1860,1565817660,3,1,21,4,226,0.0,10.9,0,0,1200.0,1740.0,1020.0,1620.0,1440.0
2019-08-14 21:23:00,1200,1565817780,3,1,21,4,226,0.0,10.9,0,0,1860.0,1200.0,1740.0,1020.0,1620.0
2019-08-14 21:38:00,1800,1565818680,3,1,21,4,226,0.0,11.1,0,0,1200.0,1860.0,1200.0,1740.0,1020.0
2019-08-14 21:39:00,1200,1565818740,3,1,21,4,226,0.0,11.1,0,0,1800.0,1200.0,1860.0,1200.0,1740.0
2019-08-14 21:42:00,1560,1565818920,3,1,21,4,226,0.0,11.1,0,0,1200.0,1800.0,1200.0,1860.0,1200.0
2019-08-14 21:46:00,1380,1565819160,3,1,21,4,226,0.0,11.1,0,0,1560.0,1200.0,1800.0,1200.0,1860.0
2019-08-14 21:52:00,1440,1565819520,3,1,21,4,226,0.0,11.1,0,0,1380.0,1560.0,1200.0,1800.0,1200.0
2019-08-14 22:04:00,1440,1565820240,3,1,22,4,226,0.0,11.1,0,0,1440.0,1380.0,1560.0,1200.0,1800.0
2019-08-14 22:08:00,1500,1565820480,3,1,22,4,226,0.0,11.1,0,0,1440.0,1440.0,1380.0,1560.0,1200.0
2019-08-14 22:09:00,3000,1565820540,3,1,22,4,226,0.0,11.1,0,0,1500.0,1440.0,1440.0,1380.0,1560.0
2019-08-14 22:18:00,1020,1565821080,3,1,22,4,226,0.0,11.1,0,0,3000.0,1500.0,1440.0,1440.0,1380.0
2019-08-14 22:28:00,1140,1565821680,3,1,22,4,226,0.0,11.1,0,0,1020.0,3000.0,1500.0,1440.0,1440.0
2019-08-14 22:31:00,1080,1565821860,3,1,22,4,226,0.0,10.95,0,0,1140.0,1020.0,3000.0,1500.0,1440.0
2019-08-14 22:40:00,1080,1565822400,3,1,22,4,226,0.0,10.95,0,0,1080.0,1140.0,1020.0,3000.0,1500.0
2019-08-14 22:49:00,1620,1565822940,3,1,22,4,226,0.0,10.95,0,0,1080.0,1080.0,1140.0,1020.0,3000.0
2019-08-14 22:59:00,1800,1565823540,3,1,22,4,226,0.0,10.95,0,0,1620.0,1080.0,1080.0,1140.0,1020.0
2019-08-14 23:29:00,660,1565825340,3,1,23,4,226,0.0,10.95,0,0,1800.0,1620.0,1080.0,1080.0,1140.0
2019-08-15 05:33:00,1440,1565847180,4,1,5,2,227,0.0,11.2,0,0,660.0,1800.0,1620.0,1080.0,1080.0
2019-08-15 05:51:00,1380,1565848260,4,1,5,2,227,0.0,11.2,0,0,1440.0,660.0,1800.0,1620.0,1080.0
2019-08-15 05:56:00,1320,1565848560,4,1,5,2,227,0.0,11.2,0,0,1380.0,1440.0,660.0,1800.0,1620.0
2019-08-15 05:57:00,1440,1565848620,4,1,5,2,227,0.0,11.2,0,0,1320.0,1380.0,1440.0,660.0,1800.0
2019-08-15 06:08:00,1140,1565849280,4,1,6,2,227,0.0,11.2,0,0,1440.0,1320.0,1380.0,1440.0,660.0
2019-08-15 06:11:00,1260,1565849460,4,1,6,2,227,0.0,11.2,0,0,1140.0,1440.0,1320.0,1380.0,1440.0
2019-08-15 06:14:00,1200,1565849640,4,1,6,2,227,0.0,11.2,0,0,1260.0,1140.0,1440.0,1320.0,1380.0
2019-08-15 06:18:00,1500,1565849880,4,1,6,2,227,0.0,11.2,0,0,1200.0,1260.0,1140.0,1440.0,1320.0
2019-08-15 06:21:00,1200,1565850060,4,1,6,2,227,0.0,11.2,0,0,1500.0,1200.0,1260.0,1140.0,1440.0
2019-08-15 06:25:00,1140,1565850300,4,1,6,2,227,0.0,11.2,0,0,1200.0,1500.0,1200.0,1260.0,1140.0
2019-08-15 06:27:00,1500,1565850420,4,1,6,2,227,0.0,11.2,0,0,1140.0,1200.0,1500.0,1200.0,1260.0
2019-08-15 06:30:00,1440,1565850600,4,1,6,2,227,0.0,11.2,0,0,1500.0,1140.0,1200.0,1500.0,1200.0
2019-08-15 06:37:00,1260,1565851020,4,1,6,2,227,0.0,11.55,0,0,1440.0,1500.0,1140.0,1200.0,1500.0
2019-08-15 06:38:00,1440,1565851080,4,1,6,2,227,0.0,11.55,0,0,1260.0,1440.0,1500.0,1140.0,1200.0
2019-08-15 06:41:00,1560,1565851260,4,1,6,2,227,0.0,11.55,0,0,1440.0,1260.0,1440.0,1500.0,1140.0
2019-08-15 06:45:00,1560,1565851500,4,1,6,2,227,0.0,11.55,0,0,1560.0,1440.0,1260.0,1440.0,1500.0
2019-08-15 06:47:00,1080,1565851620,4,1,6,2,227,0.0,11.55,0,0,1560.0,1560.0,1440.0,1260.0,1440.0
