,data_partida,DataFimm,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno,Precipitacao,Temperatura,Chuva,Calor,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,tempo_viagem_5
7980,2019-05-20 10:54:00,2019-05-20 11:07:00,780,1558349640,1,1,10,2,140,0.0,22.15,0.0,1.0,780.0,1020.0,720.0,1020.0,1080.0
7981,2019-05-20 11:39:00,2019-05-20 11:54:00,900,1558352340,1,1,11,2,140,0.0,23.6,0.0,1.0,780.0,780.0,1020.0,720.0,1020.0
7982,2019-05-20 11:51:00,2019-05-20 12:04:00,780,1558353060,1,1,11,2,140,0.0,23.6,0.0,1.0,900.0,780.0,780.0,1020.0,720.0
7983,2019-05-20 12:00:00,2019-05-20 12:18:00,1080,1558353600,1,1,12,2,140,0.0,23.6,0.0,1.0,780.0,900.0,780.0,780.0,1020.0
7984,2019-05-20 12:17:00,2019-05-20 12:33:00,960,1558354620,1,1,12,2,140,0.0,23.6,0.0,1.0,1080.0,780.0,900.0,780.0,780.0
7985,2019-05-20 12:45:00,2019-05-20 13:00:00,900,1558356300,1,1,12,2,140,0.0,24.5,0.0,1.0,960.0,1080.0,780.0,900.0,780.0
7986,2019-05-20 13:07:00,2019-05-20 13:22:00,900,1558357620,1,1,13,2,140,0.0,24.5,0.0,1.0,900.0,960.0,1080.0,780.0,900.0
7987,2019-05-20 13:54:00,2019-05-20 14:08:00,840,1558360440,1,1,13,2,140,0.0,25.200000000000003,0.0,2.0,900.0,900.0,960.0,1080.0,780.0
7988,2019-05-20 14:54:00,2019-05-20 15:08:00,840,1558364040,1,1,14,2,140,0.0,25.05,0.0,2.0,840.0,900.0,900.0,960.0,1080.0
7989,2019-05-20 16:10:00,2019-05-20 16:26:00,960,1558368600,1,1,16,2,140,0.0,24.65,0.0,1.0,840.0,840.0,900.0,900.0,960.0
7990,2019-05-20 16:58:00,2019-05-20 17:17:00,1140,1558371480,1,1,16,2,140,0.0,24.0,0.0,1.0,960.0,840.0,840.0,900.0,900.0
7991,2019-05-20 17:23:00,2019-05-20 17:42:00,1140,1558372980,1,1,17,2,140,0.0,24.0,0.0,1.0,1140.0,960.0,840.0,840.0,900.0
7992,2019-05-20 17:56:00,2019-05-20 18:13:00,1020,1558374960,1,1,17,2,140,0.0,23.4,0.0,1.0,1140.0,1140.0,960.0,840.0,840.0
7993,2019-05-20 18:03:00,2019-05-20 18:16:00,780,1558375380,1,1,18,4,140,0.0,23.4,0.0,1.0,1020.0,1140.0,1140.0,960.0,840.0
7994,2019-05-20 18:33:00,2019-05-20 18:48:00,900,1558377180,1,1,18,4,140,0.0,22.450000000000003,0.0,1.0,780.0,1020.0,1140.0,1140.0,960.0
7995,2019-05-20 18:58:00,2019-05-20 19:09:00,660,1558378680,1,1,18,4,140,0.0,22.450000000000003,0.0,1.0,900.0,780.0,1020.0,1140.0,1140.0
7996,2019-05-20 19:30:00,2019-05-20 19:40:00,600,1558380600,1,1,19,4,140,0.0,22.0,0.0,1.0,660.0,900.0,780.0,1020.0,1140.0
7997,2019-05-20 19:55:00,2019-05-20 20:06:00,660,1558382100,1,1,19,4,140,0.0,22.0,0.0,1.0,600.0,660.0,900.0,780.0,1020.0
7998,2019-05-20 20:24:00,2019-05-20 20:36:00,720,1558383840,1,1,20,4,140,0.0,22.0,0.0,1.0,660.0,600.0,660.0,900.0,780.0
7999,2019-05-20 20:56:00,2019-05-20 21:06:00,600,1558385760,1,1,20,4,140,0.0,21.85,0.0,1.0,720.0,660.0,600.0,660.0,900.0
8000,2019-05-20 21:54:00,2019-05-20 22:06:00,720,1558389240,1,1,21,4,140,0.0,21.1,0.0,1.0,600.0,720.0,660.0,600.0,660.0
8001,2019-05-20 22:44:00,2019-05-20 22:56:00,720,1558392240,1,1,22,4,140,0.0,20.5,0.0,1.0,720.0,600.0,720.0,660.0,600.0
8002,2019-05-20 23:15:00,2019-05-20 23:26:00,660,1558394100,1,1,23,4,140,0.0,20.5,0.0,1.0,720.0,720.0,600.0,720.0,660.0
8003,2019-05-20 23:44:00,2019-05-20 23:56:00,720,1558395840,1,1,23,4,140,0.0,20.5,0.0,1.0,660.0,720.0,720.0,600.0,720.0
8004,2019-05-19 07:46:00,2019-05-19 08:03:00,1020,1558251960,7,1,7,2,139,0.0,18.8,0.0,1.0,720.0,660.0,720.0,720.0,600.0
8005,2019-05-19 09:09:00,2019-05-19 09:22:00,780,1558256940,7,1,9,2,139,0.0,19.15,0.0,1.0,1020.0,720.0,660.0,720.0,720.0
8006,2019-05-19 10:48:00,2019-05-19 10:58:00,600,1558262880,7,1,10,2,139,0.0,21.6,0.0,1.0,780.0,1020.0,720.0,660.0,720.0
8007,2019-05-19 12:10:00,2019-05-19 12:21:00,660,1558267800,7,1,12,2,139,0.0,22.6,0.0,1.0,600.0,780.0,1020.0,720.0,660.0
8008,2019-05-19 13:53:00,2019-05-19 14:07:00,840,1558273980,7,1,13,2,139,0.0,21.75,0.0,1.0,660.0,600.0,780.0,1020.0,720.0
8009,2019-05-19 15:56:00,2019-05-19 16:09:00,780,1558281360,7,1,15,2,139,1.4,20.8,1.0,1.0,840.0,660.0,600.0,780.0,1020.0
8010,2019-05-19 17:32:00,2019-05-19 17:47:00,900,1558287120,7,1,17,2,139,0.0,21.200000000000003,0.0,1.0,780.0,840.0,660.0,600.0,780.0
8011,2019-05-19 19:02:00,2019-05-19 19:15:00,780,1558292520,7,1,19,4,139,0.0,21.1,0.0,1.0,900.0,780.0,840.0,660.0,600.0
8012,2019-05-19 20:43:00,2019-05-19 20:55:00,720,1558298580,7,1,20,4,139,0.0,20.4,0.0,1.0,780.0,900.0,780.0,840.0,660.0
8013,2019-05-19 23:04:00,2019-05-19 23:13:00,540,1558307040,7,1,23,4,139,0.0,19.4,0.0,1.0,720.0,780.0,900.0,780.0,840.0
8014,2019-05-18 05:25:00,2019-05-18 05:42:00,1020,1558157100,6,1,5,2,138,0.8,18.5,1.0,1.0,540.0,720.0,780.0,900.0,780.0
8015,2019-05-18 06:00:00,2019-05-18 06:15:00,900,1558159200,6,1,6,2,138,1.2,18.55,1.0,1.0,1020.0,540.0,720.0,780.0,900.0
8016,2019-05-18 06:36:00,2019-05-18 06:50:00,840,1558161360,6,1,6,2,138,0.0,18.6,0.0,1.0,900.0,1020.0,540.0,720.0,780.0
8017,2019-05-18 07:22:00,2019-05-18 07:36:00,840,1558164120,6,1,7,2,138,0.0,18.6,0.0,1.0,840.0,900.0,1020.0,540.0,720.0
8018,2019-05-18 08:01:00,2019-05-18 08:15:00,840,1558166460,6,1,8,2,138,0.0,18.8,0.0,1.0,840.0,840.0,900.0,1020.0,540.0
8019,2019-05-18 10:01:00,2019-05-18 10:15:00,840,1558173660,6,1,10,2,138,0.0,20.75,0.0,1.0,840.0,840.0,840.0,900.0,1020.0
8020,2019-05-18 11:22:00,2019-05-18 11:36:00,840,1558178520,6,1,11,2,138,0.2,22.5,1.0,1.0,840.0,840.0,840.0,840.0,900.0
8021,2019-05-18 12:34:00,2019-05-18 12:48:00,840,1558182840,6,1,12,2,138,0.0,22.6,0.0,1.0,840.0,840.0,840.0,840.0,840.0
8022,2019-05-18 13:18:00,2019-05-18 13:31:00,780,1558185480,6,1,13,2,138,0.0,22.6,0.0,1.0,840.0,840.0,840.0,840.0,840.0
8023,2019-05-18 15:03:00,2019-05-18 15:16:00,780,1558191780,6,1,15,2,138,0.0,22.0,0.0,1.0,780.0,840.0,840.0,840.0,840.0
8024,2019-05-18 15:47:00,2019-05-18 15:59:00,720,1558194420,6,1,15,2,138,0.0,22.9,0.0,1.0,780.0,780.0,840.0,840.0,840.0
8025,2019-05-18 16:48:00,2019-05-18 17:00:00,720,1558198080,6,1,16,2,138,0.0,23.2,0.0,1.0,720.0,780.0,780.0,840.0,840.0
8026,2019-05-18 18:30:00,2019-05-18 18:43:00,780,1558204200,6,1,18,4,138,0.0,22.25,0.0,1.0,720.0,720.0,780.0,780.0,840.0
8027,2019-05-18 20:46:00,2019-05-18 20:58:00,720,1558212360,6,1,20,4,138,0.2,19.7,1.0,1.0,780.0,720.0,720.0,780.0,780.0
8028,2019-05-18 23:00:00,2019-05-18 23:12:00,720,1558220400,6,1,23,4,138,3.4,19.45,2.0,1.0,720.0,780.0,720.0,720.0,780.0
8029,2019-05-17 05:30:00,2019-05-17 05:43:00,780,1558071000,5,1,5,2,137,0.0,17.5,0.0,1.0,720.0,720.0,780.0,720.0,720.0
8030,2019-05-17 05:59:00,2019-05-17 06:15:00,960,1558072740,5,1,5,2,137,0.0,17.5,0.0,1.0,780.0,720.0,720.0,780.0,720.0
8031,2019-05-17 06:31:00,2019-05-17 06:47:00,960,1558074660,5,1,6,2,137,0.0,18.15,0.0,1.0,960.0,780.0,720.0,720.0,780.0
8032,2019-05-17 06:46:00,2019-05-17 07:01:00,900,1558075560,5,1,6,2,137,0.0,18.15,0.0,1.0,960.0,960.0,780.0,720.0,720.0
8033,2019-05-17 07:01:00,2019-05-17 07:19:00,1080,1558076460,5,1,7,2,137,0.0,18.15,0.0,1.0,900.0,960.0,960.0,780.0,720.0
8034,2019-05-17 07:52:00,2019-05-17 08:09:00,1020,1558079520,5,1,7,2,137,0.0,18.2,0.0,1.0,1080.0,900.0,960.0,960.0,780.0
8035,2019-05-17 07:59:00,2019-05-17 08:11:00,720,1558079940,5,1,7,2,137,0.0,18.2,0.0,1.0,1020.0,1080.0,900.0,960.0,960.0
8036,2019-05-17 08:32:00,2019-05-17 08:46:00,840,1558081920,5,1,8,2,137,0.0,19.200000000000003,0.0,1.0,720.0,1020.0,1080.0,900.0,960.0
8037,2019-05-17 09:24:00,2019-05-17 09:38:00,840,1558085040,5,1,9,2,137,0.0,19.200000000000003,0.0,1.0,840.0,720.0,1020.0,1080.0,900.0
8038,2019-05-17 10:53:00,2019-05-17 11:06:00,780,1558090380,5,1,10,2,137,0.0,21.8,0.0,1.0,840.0,840.0,720.0,1020.0,1080.0
8039,2019-05-17 11:39:00,2019-05-17 11:55:00,960,1558093140,5,1,11,2,137,0.0,22.35,0.0,1.0,780.0,840.0,840.0,720.0,1020.0
8040,2019-05-17 11:53:00,2019-05-17 12:11:00,1080,1558093980,5,1,11,2,137,0.0,22.35,0.0,1.0,960.0,780.0,840.0,840.0,720.0
8041,2019-05-17 11:59:00,2019-05-17 12:14:00,900,1558094340,5,1,11,2,137,0.0,22.35,0.0,1.0,1080.0,960.0,780.0,840.0,840.0
8042,2019-05-17 12:16:00,2019-05-17 12:32:00,960,1558095360,5,1,12,2,137,0.0,22.35,0.0,1.0,900.0,1080.0,960.0,780.0,840.0
8043,2019-05-17 12:45:00,2019-05-17 12:58:00,780,1558097100,5,1,12,2,137,0.0,22.6,0.0,1.0,960.0,900.0,1080.0,960.0,780.0
8044,2019-05-17 13:06:00,2019-05-17 13:21:00,900,1558098360,5,1,13,2,137,0.0,22.6,0.0,1.0,780.0,960.0,900.0,1080.0,960.0
8045,2019-05-17 13:54:00,2019-05-17 14:11:00,1020,1558101240,5,1,13,2,137,0.0,23.0,0.0,1.0,900.0,780.0,960.0,900.0,1080.0
8046,2019-05-17 14:55:00,2019-05-17 15:08:00,780,1558104900,5,1,14,2,137,0.0,23.05,0.0,1.0,1020.0,900.0,780.0,960.0,900.0
8047,2019-05-17 16:08:00,2019-05-17 16:24:00,960,1558109280,5,1,16,2,137,0.0,22.5,0.0,1.0,780.0,1020.0,900.0,780.0,960.0
8048,2019-05-17 17:00:00,2019-05-17 17:16:00,960,1558112400,5,1,17,2,137,0.0,22.1,0.0,1.0,960.0,780.0,1020.0,900.0,780.0
8049,2019-05-17 17:52:00,2019-05-17 18:06:00,840,1558115520,5,1,17,2,137,0.0,21.4,0.0,1.0,960.0,960.0,780.0,1020.0,900.0
8050,2019-05-17 18:04:00,2019-05-17 18:18:00,840,1558116240,5,1,18,4,137,0.0,21.4,0.0,1.0,840.0,960.0,960.0,780.0,1020.0
8051,2019-05-17 18:32:00,2019-05-17 18:48:00,960,1558117920,5,1,18,4,137,0.0,20.9,0.0,1.0,840.0,840.0,960.0,960.0,780.0
8052,2019-05-17 19:00:00,2019-05-17 19:11:00,660,1558119600,5,1,19,4,137,0.0,20.9,0.0,1.0,960.0,840.0,840.0,960.0,960.0
8053,2019-05-17 19:32:00,2019-05-17 19:42:00,600,1558121520,5,1,19,4,137,0.0,20.3,0.0,1.0,660.0,960.0,840.0,840.0,960.0
8054,2019-05-17 19:54:00,2019-05-17 20:06:00,720,1558122840,5,1,19,4,137,0.0,20.3,0.0,1.0,600.0,660.0,960.0,840.0,840.0
8055,2019-05-17 20:57:00,2019-05-17 21:06:00,540,1558126620,5,1,20,4,137,0.0,20.45,0.0,1.0,720.0,600.0,660.0,960.0,840.0
8056,2019-05-17 21:56:00,2019-05-17 22:10:00,840,1558130160,5,1,21,4,137,0.6,19.8,1.0,1.0,540.0,720.0,600.0,660.0,960.0
8057,2019-05-17 22:44:00,2019-05-17 22:56:00,720,1558133040,5,1,22,4,137,0.0,18.7,0.0,1.0,840.0,540.0,720.0,600.0,660.0
8058,2019-05-17 23:16:00,2019-05-17 23:28:00,720,1558134960,5,1,23,4,137,0.0,18.7,0.0,1.0,720.0,840.0,540.0,720.0,600.0
8059,2019-05-17 23:45:00,2019-05-17 23:57:00,720,1558136700,5,1,23,4,137,0.2,18.4,1.0,1.0,720.0,720.0,840.0,540.0,720.0
8060,2019-05-16 05:30:00,2019-05-16 05:44:00,840,1557984600,4,1,5,2,136,0.0,21.0,0.0,1.0,720.0,720.0,720.0,840.0,540.0
8061,2019-05-16 05:58:00,2019-05-16 06:15:00,1020,1557986280,4,1,5,2,136,0.0,21.0,0.0,1.0,840.0,720.0,720.0,720.0,840.0
8062,2019-05-16 06:29:00,2019-05-16 06:45:00,960,1557988140,4,1,6,2,136,0.0,21.0,0.0,1.0,1020.0,840.0,720.0,720.0,720.0
8063,2019-05-16 06:46:00,2019-05-16 07:03:00,1020,1557989160,4,1,6,2,136,0.0,20.950000000000003,0.0,1.0,960.0,1020.0,840.0,720.0,720.0
8064,2019-05-16 07:00:00,2019-05-16 07:17:00,1020,1557990000,4,1,7,2,136,0.0,20.950000000000003,0.0,1.0,1020.0,960.0,1020.0,840.0,720.0
8065,2019-05-16 07:25:00,2019-05-16 07:45:00,1200,1557991500,4,1,7,2,136,0.0,20.950000000000003,0.0,1.0,1020.0,1020.0,960.0,1020.0,840.0
8066,2019-05-16 07:53:00,2019-05-16 08:09:00,960,1557993180,4,1,7,2,136,0.0,20.950000000000003,0.0,1.0,1200.0,1020.0,1020.0,960.0,1020.0
8067,2019-05-16 08:01:00,2019-05-16 08:13:00,720,1557993660,4,1,8,2,136,0.0,20.950000000000003,0.0,1.0,960.0,1200.0,1020.0,1020.0,960.0
8068,2019-05-16 08:32:00,2019-05-16 08:49:00,1020,1557995520,4,1,8,2,136,0.0,21.35,0.0,1.0,720.0,960.0,1200.0,1020.0,1020.0
8069,2019-05-16 09:25:00,2019-05-16 09:40:00,900,1557998700,4,1,9,2,136,0.0,21.35,0.0,1.0,1020.0,720.0,960.0,1200.0,1020.0
8070,2019-05-16 10:52:00,2019-05-16 11:04:00,720,1558003920,4,1,10,2,136,0.0,22.15,0.0,1.0,900.0,1020.0,720.0,960.0,1200.0
8071,2019-05-16 11:38:00,2019-05-16 11:53:00,900,1558006680,4,1,11,2,136,0.0,22.4,0.0,1.0,720.0,900.0,1020.0,720.0,960.0
8072,2019-05-16 11:51:00,2019-05-16 12:04:00,780,1558007460,4,1,11,2,136,0.0,22.4,0.0,1.0,900.0,720.0,900.0,1020.0,720.0
8073,2019-05-16 11:58:00,2019-05-16 12:17:00,1140,1558007880,4,1,11,2,136,0.0,22.4,0.0,1.0,780.0,900.0,720.0,900.0,1020.0
8074,2019-05-16 12:17:00,2019-05-16 12:35:00,1080,1558009020,4,1,12,2,136,0.0,22.4,0.0,1.0,1140.0,780.0,900.0,720.0,900.0
8075,2019-05-16 12:46:00,2019-05-16 13:00:00,840,1558010760,4,1,12,2,136,0.0,22.75,0.0,1.0,1080.0,1140.0,780.0,900.0,720.0
8076,2019-05-16 13:06:00,2019-05-16 13:23:00,1020,1558011960,4,1,13,2,136,0.0,22.75,0.0,1.0,840.0,1080.0,1140.0,780.0,900.0
8077,2019-05-16 13:56:00,2019-05-16 14:13:00,1020,1558014960,4,1,13,2,136,0.0,22.8,0.0,1.0,1020.0,840.0,1080.0,1140.0,780.0
8078,2019-05-16 14:56:00,2019-05-16 15:10:00,840,1558018560,4,1,14,2,136,0.0,23.0,0.0,1.0,1020.0,1020.0,840.0,1080.0,1140.0
8079,2019-05-16 16:08:00,2019-05-16 16:25:00,1020,1558022880,4,1,16,2,136,0.0,22.55,0.0,1.0,840.0,1020.0,1020.0,840.0,1080.0
8080,2019-05-16 16:58:00,2019-05-16 17:17:00,1140,1558025880,4,1,16,2,136,0.0,22.4,0.0,1.0,1020.0,840.0,1020.0,1020.0,840.0
8081,2019-05-16 17:21:00,2019-05-16 17:34:00,780,1558027260,4,1,17,2,136,0.0,22.4,0.0,1.0,1140.0,1020.0,840.0,1020.0,1020.0
8082,2019-05-16 17:55:00,2019-05-16 18:10:00,900,1558029300,4,1,17,2,136,0.0,21.700000000000003,0.0,1.0,780.0,1140.0,1020.0,840.0,1020.0
8083,2019-05-16 18:04:00,2019-05-16 18:18:00,840,1558029840,4,1,18,4,136,0.0,21.700000000000003,0.0,1.0,900.0,780.0,1140.0,1020.0,840.0
8084,2019-05-16 19:00:00,2019-05-16 19:11:00,660,1558033200,4,1,19,4,136,0.0,21.0,0.0,1.0,840.0,900.0,780.0,1140.0,1020.0
8085,2019-05-16 19:30:00,2019-05-16 19:44:00,840,1558035000,4,1,19,4,136,0.0,20.45,0.0,1.0,660.0,840.0,900.0,780.0,1140.0
8086,2019-05-16 19:58:00,2019-05-16 20:08:00,600,1558036680,4,1,19,4,136,0.0,20.45,0.0,1.0,840.0,660.0,840.0,900.0,780.0
8087,2019-05-16 20:25:00,2019-05-16 20:36:00,660,1558038300,4,1,20,4,136,0.0,20.45,0.0,1.0,600.0,840.0,660.0,840.0,900.0
8088,2019-05-16 20:57:00,2019-05-16 21:09:00,720,1558040220,4,1,20,4,136,0.0,20.200000000000003,0.0,1.0,660.0,600.0,840.0,660.0,840.0
8089,2019-05-16 21:56:00,2019-05-16 22:06:00,600,1558043760,4,1,21,4,136,0.0,20.2,0.0,1.0,720.0,660.0,600.0,840.0,660.0
8090,2019-05-16 22:44:00,2019-05-16 22:55:00,660,1558046640,4,1,22,4,136,0.0,19.7,0.0,1.0,600.0,720.0,660.0,600.0,840.0
8091,2019-05-16 23:15:00,2019-05-16 23:28:00,780,1558048500,4,1,23,4,136,0.0,19.7,0.0,1.0,660.0,600.0,720.0,660.0,600.0
8092,2019-05-16 23:49:00,2019-05-16 00:00:00,660,1558050540,4,1,23,4,136,0.0,19.6,0.0,1.0,780.0,660.0,600.0,720.0,660.0
8093,2019-05-15 05:30:00,2019-05-15 05:45:00,900,1557898200,3,1,5,2,135,0.0,20.15,0.0,1.0,660.0,780.0,660.0,600.0,720.0
8094,2019-05-15 05:59:00,2019-05-15 06:13:00,840,1557899940,3,1,5,2,135,0.0,20.15,0.0,1.0,900.0,660.0,780.0,660.0,600.0
8095,2019-05-15 06:30:00,2019-05-15 06:46:00,960,1557901800,3,1,6,2,135,0.0,20.15,0.0,1.0,840.0,900.0,660.0,780.0,660.0
8096,2019-05-15 06:46:00,2019-05-15 07:03:00,1020,1557902760,3,1,6,2,135,0.0,20.25,0.0,1.0,960.0,840.0,900.0,660.0,780.0
8097,2019-05-15 07:00:00,2019-05-15 07:16:00,960,1557903600,3,1,7,2,135,0.0,20.25,0.0,1.0,1020.0,960.0,840.0,900.0,660.0
8098,2019-05-15 07:25:00,2019-05-15 07:45:00,1200,1557905100,3,1,7,2,135,0.0,20.25,0.0,1.0,960.0,1020.0,960.0,840.0,900.0
8099,2019-05-15 07:51:00,2019-05-15 08:09:00,1080,1557906660,3,1,7,2,135,0.0,20.55,0.0,1.0,1200.0,960.0,1020.0,960.0,840.0
8100,2019-05-15 08:02:00,2019-05-15 08:14:00,720,1557907320,3,1,8,2,135,0.0,20.55,0.0,1.0,1080.0,1200.0,960.0,1020.0,960.0
8101,2019-05-15 08:32:00,2019-05-15 08:48:00,960,1557909120,3,1,8,2,135,0.0,20.35,0.0,1.0,720.0,1080.0,1200.0,960.0,1020.0
8102,2019-05-15 09:27:00,2019-05-15 09:39:00,720,1557912420,3,1,9,2,135,0.0,20.35,0.0,1.0,960.0,720.0,1080.0,1200.0,960.0
8103,2019-05-15 10:53:00,2019-05-15 11:06:00,780,1557917580,3,1,10,2,135,0.0,21.3,0.0,1.0,720.0,960.0,720.0,1080.0,1200.0
8104,2019-05-15 11:38:00,2019-05-15 11:55:00,1020,1557920280,3,1,11,2,135,0.0,22.3,0.0,1.0,780.0,720.0,960.0,720.0,1080.0
8105,2019-05-15 11:52:00,2019-05-15 12:07:00,900,1557921120,3,1,11,2,135,0.0,22.3,0.0,1.0,1020.0,780.0,720.0,960.0,720.0
8106,2019-05-15 11:59:00,2019-05-15 12:12:00,780,1557921540,3,1,11,2,135,0.0,22.3,0.0,1.0,900.0,1020.0,780.0,720.0,960.0
8107,2019-05-15 12:16:00,2019-05-15 12:33:00,1020,1557922560,3,1,12,2,135,0.0,22.3,0.0,1.0,780.0,900.0,1020.0,780.0,720.0
8108,2019-05-15 12:45:00,2019-05-15 13:02:00,1020,1557924300,3,1,12,2,135,0.0,22.65,0.0,1.0,1020.0,780.0,900.0,1020.0,780.0
8109,2019-05-15 13:05:00,2019-05-15 13:20:00,900,1557925500,3,1,13,2,135,0.0,22.65,0.0,1.0,1020.0,1020.0,780.0,900.0,1020.0
8110,2019-05-15 13:54:00,2019-05-15 14:10:00,960,1557928440,3,1,13,2,135,0.8,21.75,1.0,1.0,900.0,1020.0,1020.0,780.0,900.0
8111,2019-05-15 14:59:00,2019-05-15 15:13:00,840,1557932340,3,1,14,2,135,0.0,21.9,0.0,1.0,960.0,900.0,1020.0,1020.0,780.0
8112,2019-05-15 16:08:00,2019-05-15 16:26:00,1080,1557936480,3,1,16,2,135,0.0,21.9,0.0,1.0,840.0,960.0,900.0,1020.0,1020.0
8113,2019-05-15 16:56:00,2019-05-15 17:12:00,960,1557939360,3,1,16,2,135,0.0,21.9,0.0,1.0,1080.0,840.0,960.0,900.0,1020.0
8114,2019-05-15 17:22:00,2019-05-15 17:36:00,840,1557940920,3,1,17,2,135,0.0,21.9,0.0,1.0,960.0,1080.0,840.0,960.0,900.0
8115,2019-05-15 18:01:00,2019-05-15 18:18:00,1020,1557943260,3,1,18,4,135,0.0,21.35,0.0,1.0,840.0,960.0,1080.0,840.0,960.0
8116,2019-05-15 18:06:00,2019-05-15 18:20:00,840,1557943560,3,1,18,4,135,0.0,21.35,0.0,1.0,1020.0,840.0,960.0,1080.0,840.0
8117,2019-05-15 18:35:00,2019-05-15 18:51:00,960,1557945300,3,1,18,4,135,0.0,21.200000000000003,0.0,1.0,840.0,1020.0,840.0,960.0,1080.0
8118,2019-05-15 19:29:00,2019-05-15 19:41:00,720,1557948540,3,1,19,4,135,0.0,21.200000000000003,0.0,1.0,960.0,840.0,1020.0,840.0,960.0
8119,2019-05-15 19:56:00,2019-05-15 20:07:00,660,1557950160,3,1,19,4,135,0.0,20.6,0.0,1.0,720.0,960.0,840.0,1020.0,840.0
8120,2019-05-15 20:25:00,2019-05-15 20:38:00,780,1557951900,3,1,20,4,135,0.0,20.6,0.0,1.0,660.0,720.0,960.0,840.0,1020.0
8121,2019-05-15 20:58:00,2019-05-15 21:09:00,660,1557953880,3,1,20,4,135,0.0,20.5,0.0,1.0,780.0,660.0,720.0,960.0,840.0
8122,2019-05-15 21:55:00,2019-05-15 22:08:00,780,1557957300,3,1,21,4,135,0.0,21.05,0.0,1.0,660.0,780.0,660.0,720.0,960.0
8123,2019-05-15 22:45:00,2019-05-15 22:56:00,660,1557960300,3,1,22,4,135,0.8,20.9,1.0,1.0,780.0,660.0,780.0,660.0,720.0
8124,2019-05-15 23:14:00,2019-05-15 23:25:00,660,1557962040,3,1,23,4,135,0.8,20.9,1.0,1.0,660.0,780.0,660.0,780.0,660.0
8125,2019-05-15 23:46:00,2019-05-15 23:57:00,660,1557963960,3,1,23,4,135,0.2,20.200000000000003,1.0,1.0,660.0,660.0,780.0,660.0,780.0
8126,2019-05-14 06:45:00,2019-05-14 07:00:00,900,1557816300,2,1,6,2,134,0.0,20.95,0.0,1.0,660.0,660.0,660.0,780.0,660.0
8127,2019-05-14 05:30:00,2019-05-14 05:45:00,900,1557811800,2,1,5,2,134,0.0,20.6,0.0,1.0,900.0,660.0,660.0,660.0,780.0
8128,2019-05-14 05:59:00,2019-05-14 06:15:00,960,1557813540,2,1,5,2,134,0.0,20.6,0.0,1.0,900.0,900.0,660.0,660.0,660.0
8129,2019-05-14 06:30:00,2019-05-14 06:49:00,1140,1557815400,2,1,6,2,134,0.0,20.6,0.0,1.0,960.0,900.0,900.0,660.0,660.0
8130,2019-05-14 07:01:00,2019-05-14 07:15:00,840,1557817260,2,1,7,2,134,0.0,20.95,0.0,1.0,1140.0,960.0,900.0,900.0,660.0
8131,2019-05-14 07:24:00,2019-05-14 07:43:00,1140,1557818640,2,1,7,2,134,0.0,20.95,0.0,1.0,840.0,1140.0,960.0,900.0,900.0
8132,2019-05-14 07:54:00,2019-05-14 08:10:00,960,1557820440,2,1,7,2,134,0.2,21.0,1.0,1.0,1140.0,840.0,1140.0,960.0,900.0
8133,2019-05-14 08:03:00,2019-05-14 08:15:00,720,1557820980,2,1,8,2,134,0.2,21.0,1.0,1.0,960.0,1140.0,840.0,1140.0,960.0
8134,2019-05-14 08:32:00,2019-05-14 08:48:00,960,1557822720,2,1,8,2,134,0.0,20.55,0.0,1.0,720.0,960.0,1140.0,840.0,1140.0
8135,2019-05-14 09:26:00,2019-05-14 09:39:00,780,1557825960,2,1,9,2,134,0.0,20.55,0.0,1.0,960.0,720.0,960.0,1140.0,840.0
8136,2019-05-14 10:54:00,2019-05-14 11:07:00,780,1557831240,2,1,10,2,134,0.0,22.45,0.0,1.0,780.0,960.0,720.0,960.0,1140.0
8137,2019-05-14 11:39:00,2019-05-14 11:54:00,900,1557833940,2,1,11,2,134,0.0,23.8,0.0,1.0,780.0,780.0,960.0,720.0,960.0
8138,2019-05-14 11:52:00,2019-05-14 12:11:00,1140,1557834720,2,1,11,2,134,0.0,23.8,0.0,1.0,900.0,780.0,780.0,960.0,720.0
8139,2019-05-14 11:59:00,2019-05-14 12:12:00,780,1557835140,2,1,11,2,134,0.0,23.8,0.0,1.0,1140.0,900.0,780.0,780.0,960.0
8140,2019-05-14 12:16:00,2019-05-14 12:33:00,1020,1557836160,2,1,12,2,134,0.0,23.8,0.0,1.0,780.0,1140.0,900.0,780.0,780.0
8141,2019-05-14 12:47:00,2019-05-14 13:01:00,840,1557838020,2,1,12,2,134,0.0,24.75,0.0,1.0,1020.0,780.0,1140.0,900.0,780.0
8142,2019-05-14 13:06:00,2019-05-14 13:23:00,1020,1557839160,2,1,13,2,134,0.0,24.75,0.0,1.0,840.0,1020.0,780.0,1140.0,900.0
8143,2019-05-14 13:54:00,2019-05-14 14:09:00,900,1557842040,2,1,13,2,134,0.0,23.9,0.0,1.0,1020.0,840.0,1020.0,780.0,1140.0
8144,2019-05-14 14:55:00,2019-05-14 15:08:00,780,1557845700,2,1,14,2,134,0.0,21.1,0.0,1.0,900.0,1020.0,840.0,1020.0,780.0
