data_partida,DataFimm,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno
2019-05-07 20:22:00,2019-05-07 20:34:00,720,1557260520,2,1,20,4,127
2019-05-07 20:57:00,2019-05-07 21:07:00,600,1557262620,2,1,20,4,127
2019-05-07 21:55:00,2019-05-07 22:05:00,600,1557266100,2,1,21,4,127
2019-05-07 22:44:00,2019-05-07 22:55:00,660,1557269040,2,1,22,4,127
2019-05-07 23:15:00,2019-05-07 23:25:00,600,1557270900,2,1,23,4,127
2019-05-07 23:44:00,2019-05-07 23:55:00,660,1557272640,2,1,23,4,127
2019-05-06 05:30:00,2019-05-06 05:42:00,720,1557120600,1,1,5,2,126
2019-05-06 05:58:00,2019-05-06 06:15:00,1020,1557122280,1,1,5,2,126
2019-05-06 06:30:00,2019-05-06 06:48:00,1080,1557124200,1,1,6,2,126
2019-05-06 06:45:00,2019-05-06 07:01:00,960,1557125100,1,1,6,2,126
2019-05-06 07:00:00,2019-05-06 07:16:00,960,1557126000,1,1,7,2,126
2019-05-06 07:25:00,2019-05-06 07:43:00,1080,1557127500,1,1,7,2,126
2019-05-06 07:52:00,2019-05-06 08:09:00,1020,1557129120,1,1,7,2,126
2019-05-06 08:01:00,2019-05-06 08:13:00,720,1557129660,1,1,8,2,126
2019-05-06 08:32:00,2019-05-06 08:48:00,960,1557131520,1,1,8,2,126
2019-05-06 09:25:00,2019-05-06 09:38:00,780,1557134700,1,1,9,2,126
2019-05-06 10:53:00,2019-05-06 11:07:00,840,1557139980,1,1,10,2,126
2019-05-06 11:38:00,2019-05-06 11:54:00,960,1557142680,1,1,11,2,126
2019-05-06 11:51:00,2019-05-06 12:06:00,900,1557143460,1,1,11,2,126
2019-05-06 11:59:00,2019-05-06 12:17:00,1080,1557143940,1,1,11,2,126
2019-05-06 12:15:00,2019-05-06 12:32:00,1020,1557144900,1,1,12,2,126
2019-05-06 13:06:00,2019-05-06 13:22:00,960,1557147960,1,1,13,2,126
2019-05-06 13:54:00,2019-05-06 14:08:00,840,1557150840,1,1,13,2,126
2019-05-06 14:57:00,2019-05-06 15:14:00,1020,1557154620,1,1,14,2,126
2019-05-06 16:07:00,2019-05-06 16:23:00,960,1557158820,1,1,16,2,126
2019-05-06 16:58:00,2019-05-06 17:18:00,1200,1557161880,1,1,16,2,126
2019-05-06 17:23:00,2019-05-06 17:37:00,840,1557163380,1,1,17,2,126
2019-05-06 17:53:00,2019-05-06 18:07:00,840,1557165180,1,1,17,2,126
2019-05-06 18:05:00,2019-05-06 18:19:00,840,1557165900,1,1,18,4,126
2019-05-06 18:59:00,2019-05-06 19:11:00,720,1557169140,1,1,18,4,126
2019-05-06 19:37:00,2019-05-06 19:49:00,720,1557171420,1,1,19,4,126
2019-05-06 19:52:00,2019-05-06 20:03:00,660,1557172320,1,1,19,4,126
2019-05-06 20:26:00,2019-05-06 20:38:00,720,1557174360,1,1,20,4,126
2019-05-06 20:58:00,2019-05-06 21:08:00,600,1557176280,1,1,20,4,126
2019-05-06 22:44:00,2019-05-06 22:55:00,660,1557182640,1,1,22,4,126
2019-05-06 23:12:00,2019-05-06 23:22:00,600,1557184320,1,1,23,4,126
2019-05-06 23:41:00,2019-05-06 23:51:00,600,1557186060,1,1,23,4,126
2019-05-05 05:29:00,2019-05-05 05:38:00,540,1557034140,7,1,5,2,125
2019-05-05 06:30:00,2019-05-05 06:44:00,840,1557037800,7,1,6,2,125
2019-05-05 07:45:00,2019-05-05 07:59:00,840,1557042300,7,1,7,2,125
2019-05-05 09:07:00,2019-05-05 09:23:00,960,1557047220,7,1,9,2,125
2019-05-05 10:50:00,2019-05-05 11:01:00,660,1557053400,7,1,10,2,125
2019-05-05 13:51:00,2019-05-05 14:04:00,780,1557064260,7,1,13,2,125
2019-05-05 15:53:00,2019-05-05 16:09:00,960,1557071580,7,1,15,2,125
2019-05-05 17:30:00,2019-05-05 17:44:00,840,1557077400,7,1,17,2,125
2019-05-05 19:01:00,2019-05-05 19:14:00,780,1557082860,7,1,19,4,125
2019-05-05 20:41:00,2019-05-05 20:52:00,660,1557088860,7,1,20,4,125
2019-05-05 23:06:00,2019-05-05 23:15:00,540,1557097560,7,1,23,4,125
2019-05-04 05:27:00,2019-05-04 05:42:00,900,1556947620,6,1,5,2,124
2019-05-04 05:59:00,2019-05-04 06:15:00,960,1556949540,6,1,5,2,124
2019-05-04 06:34:00,2019-05-04 06:52:00,1080,1556951640,6,1,6,2,124
2019-05-04 07:20:00,2019-05-04 07:35:00,900,1556954400,6,1,7,2,124
2019-05-04 08:02:00,2019-05-04 08:17:00,900,1556956920,6,1,8,2,124
2019-05-04 08:36:00,2019-05-04 08:50:00,840,1556958960,6,1,8,2,124
2019-05-04 10:01:00,2019-05-04 10:14:00,780,1556964060,6,1,10,2,124
2019-05-04 11:23:00,2019-05-04 11:36:00,780,1556968980,6,1,11,2,124
2019-05-04 12:35:00,2019-05-04 12:49:00,840,1556973300,6,1,12,2,124
2019-05-04 13:16:00,2019-05-04 13:29:00,780,1556975760,6,1,13,2,124
2019-05-04 15:48:00,2019-05-04 16:02:00,840,1556984880,6,1,15,2,124
2019-05-04 16:46:00,2019-05-04 17:00:00,840,1556988360,6,1,16,2,124
2019-05-04 18:33:00,2019-05-04 18:47:00,840,1556994780,6,1,18,4,124
2019-05-04 20:46:00,2019-05-04 20:58:00,720,1557002760,6,1,20,4,124
2019-05-04 22:55:00,2019-05-04 23:08:00,780,1557010500,6,1,22,4,124
2019-05-03 05:30:00,2019-05-03 05:41:00,660,1556861400,5,1,5,2,123
2019-05-03 05:59:00,2019-05-03 06:15:00,960,1556863140,5,1,5,2,123
2019-05-03 06:29:00,2019-05-03 06:49:00,1200,1556864940,5,1,6,2,123
2019-05-03 06:45:00,2019-05-03 07:02:00,1020,1556865900,5,1,6,2,123
2019-05-03 07:00:00,2019-05-03 07:16:00,960,1556866800,5,1,7,2,123
2019-05-03 07:23:00,2019-05-03 07:41:00,1080,1556868180,5,1,7,2,123
2019-05-03 07:52:00,2019-05-03 08:09:00,1020,1556869920,5,1,7,2,123
2019-05-03 08:33:00,2019-05-03 08:48:00,900,1556872380,5,1,8,2,123
2019-05-03 09:24:00,2019-05-03 09:35:00,660,1556875440,5,1,9,2,123
2019-05-03 10:52:00,2019-05-03 11:05:00,780,1556880720,5,1,10,2,123
2019-05-03 11:38:00,2019-05-03 11:55:00,1020,1556883480,5,1,11,2,123
2019-05-03 11:51:00,2019-05-03 12:03:00,720,1556884260,5,1,11,2,123
2019-05-03 11:57:00,2019-05-03 12:18:00,1260,1556884620,5,1,11,2,123
2019-05-03 12:44:00,2019-05-03 12:57:00,780,1556887440,5,1,12,2,123
2019-05-03 13:06:00,2019-05-03 13:19:00,780,1556888760,5,1,13,2,123
2019-05-03 13:54:00,2019-05-03 14:09:00,900,1556891640,5,1,13,2,123
2019-05-03 14:55:00,2019-05-03 15:09:00,840,1556895300,5,1,14,2,123
2019-05-03 16:07:00,2019-05-03 16:23:00,960,1556899620,5,1,16,2,123
2019-05-03 16:59:00,2019-05-03 17:15:00,960,1556902740,5,1,16,2,123
2019-05-03 17:23:00,2019-05-03 17:38:00,900,1556904180,5,1,17,2,123
2019-05-03 17:52:00,2019-05-03 18:06:00,840,1556905920,5,1,17,2,123
2019-05-03 18:05:00,2019-05-03 18:17:00,720,1556906700,5,1,18,4,123
2019-05-03 18:33:00,2019-05-03 18:48:00,900,1556908380,5,1,18,4,123
2019-05-03 18:58:00,2019-05-03 19:09:00,660,1556909880,5,1,18,4,123
2019-05-03 19:55:00,2019-05-03 20:07:00,720,1556913300,5,1,19,4,123
2019-05-03 20:25:00,2019-05-03 20:38:00,780,1556915100,5,1,20,4,123
2019-05-03 20:57:00,2019-05-03 21:07:00,600,1556917020,5,1,20,4,123
2019-05-03 21:53:00,2019-05-03 22:05:00,720,1556920380,5,1,21,4,123
2019-05-03 23:12:00,2019-05-03 23:24:00,720,1556925120,5,1,23,4,123
2019-05-03 23:45:00,2019-05-03 23:56:00,660,1556927100,5,1,23,4,123
2019-05-02 05:59:00,2019-05-02 06:16:00,1020,1556776740,4,1,5,2,122
2019-05-02 05:30:00,2019-05-02 05:45:00,900,1556775000,4,1,5,2,122
2019-05-02 06:46:00,2019-05-02 07:02:00,960,1556779560,4,1,6,2,122
2019-05-02 07:27:00,2019-05-02 07:42:00,900,1556782020,4,1,7,2,122
2019-05-02 07:53:00,2019-05-02 08:10:00,1020,1556783580,4,1,7,2,122
2019-05-02 07:59:00,2019-05-02 08:13:00,840,1556783940,4,1,7,2,122
2019-05-02 08:32:00,2019-05-02 08:51:00,1140,1556785920,4,1,8,2,122
2019-05-02 11:38:00,2019-05-02 11:56:00,1080,1556797080,4,1,11,2,122
2019-05-02 11:53:00,2019-05-02 12:14:00,1260,1556797980,4,1,11,2,122
2019-05-02 11:59:00,2019-05-02 12:14:00,900,1556798340,4,1,11,2,122
2019-05-02 12:18:00,2019-05-02 12:35:00,1020,1556799480,4,1,12,2,122
2019-05-02 12:46:00,2019-05-02 13:00:00,840,1556801160,4,1,12,2,122
2019-05-02 13:08:00,2019-05-02 13:25:00,1020,1556802480,4,1,13,2,122
2019-05-02 13:54:00,2019-05-02 14:09:00,900,1556805240,4,1,13,2,122
2019-05-02 14:57:00,2019-05-02 15:10:00,780,1556809020,4,1,14,2,122
2019-05-02 17:02:00,2019-05-02 17:22:00,1200,1556816520,4,1,17,2,122
2019-05-02 17:24:00,2019-05-02 17:39:00,900,1556817840,4,1,17,2,122
2019-05-02 18:03:00,2019-05-02 18:17:00,840,1556820180,4,1,18,4,122
2019-05-02 18:34:00,2019-05-02 18:47:00,780,1556822040,4,1,18,4,122
2019-05-02 19:01:00,2019-05-02 19:13:00,720,1556823660,4,1,19,4,122
2019-05-02 19:31:00,2019-05-02 19:43:00,720,1556825460,4,1,19,4,122
2019-05-02 19:55:00,2019-05-02 20:06:00,660,1556826900,4,1,19,4,122
2019-05-02 20:24:00,2019-05-02 20:35:00,660,1556828640,4,1,20,4,122
2019-05-02 21:54:00,2019-05-02 22:05:00,660,1556834040,4,1,21,4,122
2019-05-02 22:45:00,2019-05-02 22:56:00,660,1556837100,4,1,22,4,122
2019-05-02 23:15:00,2019-05-02 23:26:00,660,1556838900,4,1,23,4,122
2019-05-02 23:43:00,2019-05-02 23:55:00,720,1556840580,4,1,23,4,122
2019-05-01 05:29:00,2019-05-01 05:39:00,600,1556688540,3,1,5,2,121
2019-05-01 06:30:00,2019-05-01 06:44:00,840,1556692200,3,1,6,2,121
2019-05-01 07:46:00,2019-05-01 07:59:00,780,1556696760,3,1,7,2,121
2019-05-01 09:08:00,2019-05-01 09:22:00,840,1556701680,3,1,9,2,121
2019-05-01 10:47:00,2019-05-01 11:00:00,780,1556707620,3,1,10,2,121
2019-05-01 12:13:00,2019-05-01 12:26:00,780,1556712780,3,1,12,2,121
2019-05-01 13:52:00,2019-05-01 14:04:00,720,1556718720,3,1,13,2,121
2019-05-01 15:57:00,2019-05-01 16:08:00,660,1556726220,3,1,15,2,121
2019-05-01 19:01:00,2019-05-01 19:13:00,720,1556737260,3,1,19,4,121
2019-05-01 20:42:00,2019-05-01 20:54:00,720,1556743320,3,1,20,4,121
2019-05-01 23:05:00,2019-05-01 23:14:00,540,1556751900,3,1,23,4,121
2019-05-31 05:48:00,2019-05-31 05:59:00,660,1559281680,5,1,5,2,151
2019-05-31 06:09:00,2019-05-31 06:30:00,1260,1559282940,5,1,6,2,151
2019-05-31 06:34:00,2019-05-31 06:46:00,720,1559284440,5,1,6,2,151
2019-05-31 06:48:00,2019-05-31 07:01:00,780,1559285280,5,1,6,2,151
2019-05-31 07:10:00,2019-05-31 07:25:00,900,1559286600,5,1,7,2,151
2019-05-31 08:18:00,2019-05-31 08:33:00,900,1559290680,5,1,8,2,151
2019-05-31 09:13:00,2019-05-31 09:26:00,780,1559293980,5,1,9,2,151
2019-05-31 10:42:00,2019-05-31 10:53:00,660,1559299320,5,1,10,2,151
2019-05-31 11:39:00,2019-05-31 11:52:00,780,1559302740,5,1,11,2,151
2019-05-31 11:43:00,2019-05-31 12:00:00,1020,1559302980,5,1,11,2,151
2019-05-31 12:02:00,2019-05-31 12:17:00,900,1559304120,5,1,12,2,151
2019-05-31 12:33:00,2019-05-31 12:45:00,720,1559305980,5,1,12,2,151
2019-05-31 12:51:00,2019-05-31 13:06:00,900,1559307060,5,1,12,2,151
2019-05-31 13:39:00,2019-05-31 13:54:00,900,1559309940,5,1,13,2,151
2019-05-31 15:53:00,2019-05-31 16:10:00,1020,1559317980,5,1,15,2,151
2019-05-31 16:43:00,2019-05-31 16:59:00,960,1559320980,5,1,16,2,151
2019-05-31 17:06:00,2019-05-31 17:26:00,1200,1559322360,5,1,17,2,151
2019-05-31 17:35:00,2019-05-31 17:53:00,1080,1559324100,5,1,17,2,151
2019-05-31 17:54:00,2019-05-31 18:09:00,900,1559325240,5,1,17,2,151
2019-05-31 18:17:00,2019-05-31 18:34:00,1020,1559326620,5,1,18,4,151
2019-05-31 18:42:00,2019-05-31 18:59:00,1020,1559328120,5,1,18,4,151
2019-05-31 19:15:00,2019-05-31 19:33:00,1080,1559330100,5,1,19,4,151
2019-05-31 19:38:00,2019-05-31 19:57:00,1140,1559331480,5,1,19,4,151
2019-05-31 20:12:00,2019-05-31 20:26:00,840,1559333520,5,1,20,4,151
2019-05-31 20:47:00,2019-05-31 20:58:00,660,1559335620,5,1,20,4,151
2019-05-31 21:43:00,2019-05-31 21:55:00,720,1559338980,5,1,21,4,151
2019-05-31 22:26:00,2019-05-31 22:43:00,1020,1559341560,5,1,22,4,151
2019-05-31 22:59:00,2019-05-31 23:16:00,1020,1559343540,5,1,22,4,151
2019-05-31 23:28:00,2019-05-31 23:44:00,960,1559345280,5,1,23,4,151
2019-06-01 00:15:00,2019-06-01 00:28:00,780,1559348100,6,1,0,1,152
2019-05-30 05:50:00,2019-05-30 05:59:00,540,1559195400,4,1,5,2,150
2019-05-30 06:34:00,2019-05-30 06:46:00,720,1559198040,4,1,6,2,150
2019-05-30 07:12:00,2019-05-30 07:24:00,720,1559200320,4,1,7,2,150
2019-05-30 07:50:00,2019-05-30 08:03:00,780,1559202600,4,1,7,2,150
2019-05-30 09:14:00,2019-05-30 09:26:00,720,1559207640,4,1,9,2,150
2019-05-30 10:41:00,2019-05-30 10:53:00,720,1559212860,4,1,10,2,150
2019-05-30 11:22:00,2019-05-30 11:39:00,1020,1559215320,4,1,11,2,150
2019-05-30 11:41:00,2019-05-30 11:51:00,600,1559216460,4,1,11,2,150
2019-05-30 11:42:00,2019-05-30 11:59:00,1020,1559216520,4,1,11,2,150
2019-05-30 12:01:00,2019-05-30 12:17:00,960,1559217660,4,1,12,2,150
2019-05-30 12:32:00,2019-05-30 12:45:00,780,1559219520,4,1,12,2,150
2019-05-30 12:47:00,2019-05-30 13:05:00,1080,1559220420,4,1,12,2,150
2019-05-30 14:39:00,2019-05-30 15:00:00,1260,1559227140,4,1,14,2,150
2019-05-30 15:54:00,2019-05-30 16:09:00,900,1559231640,4,1,15,2,150
2019-05-30 16:42:00,2019-05-30 17:00:00,1080,1559234520,4,1,16,2,150
2019-05-30 17:06:00,2019-05-30 17:26:00,1200,1559235960,4,1,17,2,150
2019-05-30 17:34:00,2019-05-30 17:53:00,1140,1559237640,4,1,17,2,150
2019-05-30 17:48:00,2019-05-30 18:03:00,900,1559238480,4,1,17,2,150
2019-05-30 18:15:00,2019-05-30 18:35:00,1200,1559240100,4,1,18,4,150
2019-05-30 18:45:00,2019-05-30 18:59:00,840,1559241900,4,1,18,4,150
2019-05-30 19:16:00,2019-05-30 19:31:00,900,1559243760,4,1,19,4,150
2019-05-30 19:38:00,2019-05-30 19:56:00,1080,1559245080,4,1,19,4,150
2019-05-30 20:08:00,2019-05-30 20:25:00,1020,1559246880,4,1,20,4,150
2019-05-30 20:47:00,2019-05-30 20:59:00,720,1559249220,4,1,20,4,150
2019-05-30 21:42:00,2019-05-30 21:55:00,780,1559252520,4,1,21,4,150
2019-05-30 22:26:00,2019-05-30 22:44:00,1080,1559255160,4,1,22,4,150
2019-05-30 22:59:00,2019-05-30 23:15:00,960,1559257140,4,1,22,4,150
2019-05-30 23:26:00,2019-05-30 23:43:00,1020,1559258760,4,1,23,4,150
2019-05-31 00:15:00,2019-05-31 00:27:00,720,1559261700,5,1,0,1,151
2019-05-29 05:50:00,2019-05-29 06:00:00,600,1559109000,3,1,5,2,149
2019-05-29 06:08:00,2019-05-29 06:29:00,1260,1559110080,3,1,6,2,149
2019-05-29 06:34:00,2019-05-29 06:45:00,660,1559111640,3,1,6,2,149
2019-05-29 06:47:00,2019-05-29 07:02:00,900,1559112420,3,1,6,2,149
2019-05-29 07:14:00,2019-05-29 07:26:00,720,1559114040,3,1,7,2,149
2019-05-29 07:38:00,2019-05-29 07:52:00,840,1559115480,3,1,7,2,149
2019-05-29 07:46:00,2019-05-29 08:02:00,960,1559115960,3,1,7,2,149
2019-05-29 08:19:00,2019-05-29 08:31:00,720,1559117940,3,1,8,2,149
2019-05-29 09:14:00,2019-05-29 09:25:00,660,1559121240,3,1,9,2,149
2019-05-29 10:42:00,2019-05-29 10:53:00,660,1559126520,3,1,10,2,149
2019-05-29 11:20:00,2019-05-29 11:40:00,1200,1559128800,3,1,11,2,149
2019-05-29 11:39:00,2019-05-29 11:58:00,1140,1559129940,3,1,11,2,149
2019-05-29 11:40:00,2019-05-29 11:51:00,660,1559130000,3,1,11,2,149
2019-05-29 11:58:00,2019-05-29 12:17:00,1140,1559131080,3,1,11,2,149
2019-05-29 12:32:00,2019-05-29 12:46:00,840,1559133120,3,1,12,2,149
2019-05-29 14:37:00,2019-05-29 14:58:00,1260,1559140620,3,1,14,2,149
2019-05-29 15:52:00,2019-05-29 16:10:00,1080,1559145120,3,1,15,2,149
2019-05-29 16:44:00,2019-05-29 16:59:00,900,1559148240,3,1,16,2,149
2019-05-29 17:02:00,2019-05-29 17:23:00,1260,1559149320,3,1,17,2,149
2019-05-29 17:35:00,2019-05-29 17:53:00,1080,1559151300,3,1,17,2,149
2019-05-29 17:48:00,2019-05-29 18:05:00,1020,1559152080,3,1,17,2,149
2019-05-29 18:18:00,2019-05-29 18:32:00,840,1559153880,3,1,18,4,149
2019-05-29 18:45:00,2019-05-29 19:00:00,900,1559155500,3,1,18,4,149
2019-05-29 19:13:00,2019-05-29 19:31:00,1080,1559157180,3,1,19,4,149
2019-05-29 19:35:00,2019-05-29 19:56:00,1260,1559158500,3,1,19,4,149
2019-05-29 20:09:00,2019-05-29 20:26:00,1020,1559160540,3,1,20,4,149
2019-05-29 20:47:00,2019-05-29 20:58:00,660,1559162820,3,1,20,4,149
2019-05-29 21:42:00,2019-05-29 21:55:00,780,1559166120,3,1,21,4,149
2019-05-29 22:28:00,2019-05-29 22:44:00,960,1559168880,3,1,22,4,149
2019-05-29 22:57:00,2019-05-29 23:14:00,1020,1559170620,3,1,22,4,149
2019-05-29 23:25:00,2019-05-29 23:44:00,1140,1559172300,3,1,23,4,149
2019-05-30 00:15:00,2019-05-30 00:26:00,660,1559175300,4,1,0,1,150
2019-05-28 05:52:00,2019-05-28 05:59:00,420,1559022720,2,1,5,2,148
2019-05-28 06:19:00,2019-05-28 06:31:00,720,1559024340,2,1,6,2,148
2019-05-28 06:34:00,2019-05-28 06:46:00,720,1559025240,2,1,6,2,148
2019-05-28 06:50:00,2019-05-28 07:01:00,660,1559026200,2,1,6,2,148
2019-05-28 07:12:00,2019-05-28 07:26:00,840,1559027520,2,1,7,2,148
2019-05-28 07:32:00,2019-05-28 07:53:00,1260,1559028720,2,1,7,2,148
2019-05-28 07:46:00,2019-05-28 08:02:00,960,1559029560,2,1,7,2,148
2019-05-28 09:14:00,2019-05-28 09:25:00,660,1559034840,2,1,9,2,148
2019-05-28 10:42:00,2019-05-28 10:53:00,660,1559040120,2,1,10,2,148
2019-05-28 11:21:00,2019-05-28 11:40:00,1140,1559042460,2,1,11,2,148
2019-05-28 11:40:00,2019-05-28 11:52:00,720,1559043600,2,1,11,2,148
2019-05-28 11:47:00,2019-05-28 12:00:00,780,1559044020,2,1,11,2,148
2019-05-28 12:02:00,2019-05-28 12:16:00,840,1559044920,2,1,12,2,148
2019-05-28 12:32:00,2019-05-28 12:45:00,780,1559046720,2,1,12,2,148
2019-05-28 12:49:00,2019-05-28 13:05:00,960,1559047740,2,1,12,2,148
2019-05-28 13:33:00,2019-05-28 13:53:00,1200,1559050380,2,1,13,2,148
2019-05-28 15:52:00,2019-05-28 16:08:00,960,1559058720,2,1,15,2,148
2019-05-28 16:41:00,2019-05-28 16:58:00,1020,1559061660,2,1,16,2,148
2019-05-28 17:50:00,2019-05-28 18:06:00,960,1559065800,2,1,17,2,148
2019-05-28 18:42:00,2019-05-28 18:59:00,1020,1559068920,2,1,18,4,148
2019-05-28 19:35:00,2019-05-28 19:55:00,1200,1559072100,2,1,19,4,148
2019-05-28 20:06:00,2019-05-28 20:25:00,1140,1559073960,2,1,20,4,148
2019-05-28 20:48:00,2019-05-28 21:01:00,780,1559076480,2,1,20,4,148
2019-05-28 21:44:00,2019-05-28 21:56:00,720,1559079840,2,1,21,4,148
2019-05-28 22:59:00,2019-05-28 23:14:00,900,1559084340,2,1,22,4,148
2019-05-28 23:25:00,2019-05-28 23:44:00,1140,1559085900,2,1,23,4,148
2019-05-29 00:15:00,2019-05-29 00:27:00,720,1559088900,3,1,0,1,149
2019-05-27 05:50:00,2019-05-27 05:59:00,540,1558936200,1,1,5,2,147
2019-05-27 06:35:00,2019-05-27 06:47:00,720,1558938900,1,1,6,2,147
2019-05-27 06:49:00,2019-05-27 07:01:00,720,1558939740,1,1,6,2,147
2019-05-27 07:11:00,2019-05-27 07:25:00,840,1558941060,1,1,7,2,147
2019-05-27 07:32:00,2019-05-27 07:53:00,1260,1558942320,1,1,7,2,147
2019-05-27 08:18:00,2019-05-27 08:32:00,840,1558945080,1,1,8,2,147
2019-05-27 09:14:00,2019-05-27 09:26:00,720,1558948440,1,1,9,2,147
2019-05-27 10:42:00,2019-05-27 10:53:00,660,1558953720,1,1,10,2,147
2019-05-27 11:19:00,2019-05-27 11:39:00,1200,1558955940,1,1,11,2,147
2019-05-27 11:41:00,2019-05-27 11:53:00,720,1558957260,1,1,11,2,147
2019-05-27 11:43:00,2019-05-27 12:00:00,1020,1558957380,1,1,11,2,147
2019-05-27 12:03:00,2019-05-27 12:17:00,840,1558958580,1,1,12,2,147
2019-05-27 12:32:00,2019-05-27 12:45:00,780,1558960320,1,1,12,2,147
2019-05-27 12:51:00,2019-05-27 13:06:00,900,1558961460,1,1,12,2,147
2019-05-27 13:42:00,2019-05-27 13:53:00,660,1558964520,1,1,13,2,147
2019-05-27 14:38:00,2019-05-27 14:57:00,1140,1558967880,1,1,14,2,147
2019-05-27 15:51:00,2019-05-27 16:07:00,960,1558972260,1,1,15,2,147
2019-05-27 16:44:00,2019-05-27 17:00:00,960,1558975440,1,1,16,2,147
2019-05-27 17:49:00,2019-05-27 18:06:00,1020,1558979340,1,1,17,2,147
2019-05-27 18:47:00,2019-05-27 19:01:00,840,1558982820,1,1,18,4,147
2019-05-27 19:16:00,2019-05-27 19:31:00,900,1558984560,1,1,19,4,147
2019-05-27 19:39:00,2019-05-27 19:55:00,960,1558985940,1,1,19,4,147
2019-05-27 20:06:00,2019-05-27 20:23:00,1020,1558987560,1,1,20,4,147
2019-05-27 21:42:00,2019-05-27 21:55:00,780,1558993320,1,1,21,4,147
2019-05-27 22:25:00,2019-05-27 22:44:00,1140,1558995900,1,1,22,4,147
2019-05-27 22:57:00,2019-05-27 23:15:00,1080,1558997820,1,1,22,4,147
2019-05-27 23:27:00,2019-05-27 23:44:00,1020,1558999620,1,1,23,4,147
2019-05-28 00:15:00,2019-05-28 00:26:00,660,1559002500,2,1,0,1,148
2019-05-26 06:14:00,2019-05-26 06:29:00,900,1558851240,7,1,6,2,146
2019-05-26 07:29:00,2019-05-26 07:46:00,1020,1558855740,7,1,7,2,146
2019-05-26 08:53:00,2019-05-26 09:07:00,840,1558860780,7,1,8,2,146
2019-05-26 10:35:00,2019-05-26 10:47:00,720,1558866900,7,1,10,2,146
2019-05-26 11:53:00,2019-05-26 12:11:00,1080,1558871580,7,1,11,2,146
2019-05-26 13:40:00,2019-05-26 13:53:00,780,1558878000,7,1,13,2,146
2019-05-26 15:42:00,2019-05-26 15:59:00,1020,1558885320,7,1,15,2,146
2019-05-26 17:15:00,2019-05-26 17:32:00,1020,1558890900,7,1,17,2,146
2019-05-26 20:22:00,2019-05-26 20:42:00,1200,1558902120,7,1,20,4,146
2019-05-26 22:50:00,2019-05-26 23:07:00,1020,1558911000,7,1,22,4,146
2019-05-27 00:34:00,2019-05-27 00:51:00,1020,1558917240,1,1,0,1,147
2019-05-25 05:49:00,2019-05-25 05:59:00,600,1558763340,6,1,5,2,145
2019-05-25 06:24:00,2019-05-25 06:37:00,780,1558765440,6,1,6,2,145
2019-05-25 07:45:00,2019-05-25 08:01:00,960,1558770300,6,1,7,2,145
2019-05-25 08:21:00,2019-05-25 08:35:00,840,1558772460,6,1,8,2,145
2019-05-25 09:41:00,2019-05-25 10:02:00,1260,1558777260,6,1,9,2,145
2019-05-25 11:08:00,2019-05-25 11:22:00,840,1558782480,6,1,11,2,145
2019-05-25 12:21:00,2019-05-25 12:34:00,780,1558786860,6,1,12,2,145
2019-05-25 13:04:00,2019-05-25 13:20:00,960,1558789440,6,1,13,2,145
2019-05-25 16:31:00,2019-05-25 16:47:00,960,1558801860,6,1,16,2,145
2019-05-25 20:29:00,2019-05-25 20:48:00,1140,1558816140,6,1,20,4,145
2019-05-25 22:45:00,2019-05-25 22:56:00,660,1558824300,6,1,22,4,145
2019-05-26 00:39:00,2019-05-26 00:50:00,660,1558831140,7,1,0,1,146
2019-05-24 05:50:00,2019-05-24 06:00:00,600,1558677000,5,1,5,2,144
2019-05-24 06:08:00,2019-05-24 06:29:00,1260,1558678080,5,1,6,2,144
2019-05-24 06:34:00,2019-05-24 06:46:00,720,1558679640,5,1,6,2,144
2019-05-24 06:49:00,2019-05-24 06:59:00,600,1558680540,5,1,6,2,144
2019-05-24 07:11:00,2019-05-24 07:26:00,900,1558681860,5,1,7,2,144
2019-05-24 07:46:00,2019-05-24 08:00:00,840,1558683960,5,1,7,2,144
2019-05-24 08:19:00,2019-05-24 08:33:00,840,1558685940,5,1,8,2,144
2019-05-24 09:14:00,2019-05-24 09:25:00,660,1558689240,5,1,9,2,144
2019-05-24 10:42:00,2019-05-24 10:54:00,720,1558694520,5,1,10,2,144
2019-05-24 11:26:00,2019-05-24 11:39:00,780,1558697160,5,1,11,2,144
2019-05-24 11:40:00,2019-05-24 11:54:00,840,1558698000,5,1,11,2,144
2019-05-24 11:42:00,2019-05-24 11:59:00,1020,1558698120,5,1,11,2,144
2019-05-24 12:02:00,2019-05-24 12:15:00,780,1558699320,5,1,12,2,144
2019-05-24 12:32:00,2019-05-24 12:46:00,840,1558701120,5,1,12,2,144
2019-05-24 12:51:00,2019-05-24 13:07:00,960,1558702260,5,1,12,2,144
2019-05-24 13:34:00,2019-05-24 13:54:00,1200,1558704840,5,1,13,2,144
2019-05-24 14:36:00,2019-05-24 14:55:00,1140,1558708560,5,1,14,2,144
2019-05-24 15:54:00,2019-05-24 16:08:00,840,1558713240,5,1,15,2,144
2019-05-24 16:43:00,2019-05-24 16:59:00,960,1558716180,5,1,16,2,144
2019-05-24 17:03:00,2019-05-24 17:23:00,1200,1558717380,5,1,17,2,144
2019-05-24 17:55:00,2019-05-24 18:09:00,840,1558720500,5,1,17,2,144
2019-05-24 18:16:00,2019-05-24 18:32:00,960,1558721760,5,1,18,4,144
