,DataIni,HoraIni,DataFim,HoraFim,Sentido,Linha,NoVeículo,DuraçãoViagem,TotalGiros,KmPerc,Segundos
79138,1550534400000,17:03:00,1550534400000,17:22:00,Ida,270,1405,00:19:00,71,5.04,1140.0
79139,1550534400000,17:23:00,1550534400000,17:35:00,Ida,270,1543,00:12:00,8,5.04,720.0
79140,1550534400000,17:54:00,1550534400000,18:12:00,Ida,270,1389,00:18:00,23,5.04,1080.0
79141,1550534400000,18:05:00,1550534400000,18:21:00,Ida,270,11637,00:16:00,10,5.04,960.0
79143,1550534400000,19:00:00,1550534400000,19:12:00,Ida,270,1469,00:12:00,5,5.04,720.0
79144,1550534400000,19:33:00,1550534400000,19:45:00,Ida,270,11599,00:12:00,3,5.04,720.0
79145,1550534400000,19:56:00,1550534400000,20:05:00,Ida,270,1391,00:09:00,0,5.04,540.0
79146,1550534400000,20:24:00,1550534400000,20:34:00,Ida,270,11653,00:10:00,0,5.04,600.0
79148,1550534400000,21:55:00,1550534400000,22:06:00,Ida,270,1473,00:11:00,0,5.04,660.0
79149,1550534400000,22:44:00,1550534400000,22:55:00,Ida,270,11619,00:11:00,0,5.04,660.0
79150,1550534400000,23:16:00,1550534400000,23:28:00,Ida,270,11619,00:12:00,0,5.04,720.0
79151,1550534400000,23:48:00,1550620800000,00:00:00,Ida,270,1505,00:12:00,1,5.04,720.0
79153,1550448000000,05:30:00,1550448000000,05:46:00,Ida,270,11617,00:16:00,39,5.04,960.0
79154,1550448000000,06:01:00,1550448000000,06:17:00,Ida,270,1561,00:16:00,56,5.04,960.0
79156,1550448000000,06:48:00,1550448000000,07:04:00,Ida,270,11595,00:16:00,46,5.04,960.0
79157,1550448000000,07:04:00,1550448000000,07:19:00,Ida,270,1469,00:15:00,48,5.04,900.0
79158,1550448000000,07:25:00,1550448000000,07:46:00,Ida,270,11595,00:21:00,63,5.04,1260.0
79161,1550448000000,08:34:00,1550448000000,08:49:00,Ida,270,1495,00:15:00,35,5.04,900.0
79163,1550448000000,10:57:00,1550448000000,11:13:00,Ida,270,1397,00:16:00,37,5.04,960.0
79164,1550448000000,11:39:00,1550448000000,11:54:00,Ida,270,1419,00:15:00,31,5.04,900.0
79165,1550448000000,11:51:00,1550448000000,12:05:00,Ida,270,11617,00:14:00,15,5.04,840.0
79167,1550448000000,12:47:00,1550448000000,13:03:00,Ida,270,11641,00:16:00,35,5.04,960.0
79171,1550448000000,14:57:00,1550448000000,15:11:00,Ida,270,11635,00:14:00,19,5.04,840.0
79172,1550448000000,16:09:00,1550448000000,16:24:00,Ida,270,11637,00:15:00,25,5.04,900.0
79175,1550448000000,17:58:00,1550448000000,18:14:00,Ida,270,1465,00:16:00,53,5.04,960.0
79176,1550448000000,18:06:00,1550448000000,18:20:00,Ida,270,11637,00:14:00,12,5.04,840.0
79180,1550448000000,19:57:00,1550448000000,20:08:00,Ida,270,1405,00:11:00,4,5.04,660.0
79181,1550448000000,20:28:00,1550448000000,20:39:00,Ida,270,1463,00:11:00,4,5.04,660.0
79182,1550448000000,21:01:00,1550448000000,21:12:00,Ida,270,1401,00:11:00,1,5.04,660.0
79183,1550448000000,21:55:00,1550448000000,22:07:00,Ida,270,1535,00:12:00,4,5.04,720.0
79186,1550448000000,23:45:00,1550448000000,23:57:00,Ida,270,1505,00:12:00,0,5.04,720.0
79188,1550361600000,05:21:00,1550361600000,05:42:00,Ida,270,1533,00:21:00,13,5.04,1260.0
79189,1550361600000,06:32:00,1550361600000,06:44:00,Ida,270,11601,00:12:00,7,5.04,720.0
79190,1550361600000,07:49:00,1550361600000,08:00:00,Ida,270,11601,00:11:00,17,5.04,660.0
79192,1550361600000,10:48:00,1550361600000,11:00:00,Ida,270,1539,00:12:00,21,5.04,720.0
79193,1550361600000,12:14:00,1550361600000,12:29:00,Ida,270,1525,00:15:00,20,5.04,900.0
79194,1550361600000,13:53:00,1550361600000,14:05:00,Ida,270,1535,00:12:00,9,5.04,720.0
79195,1550361600000,16:01:00,1550361600000,16:17:00,Ida,270,1525,00:16:00,13,5.04,960.0
79196,1550361600000,17:32:00,1550361600000,17:45:00,Ida,270,11603,00:13:00,7,5.04,780.0
79197,1550361600000,19:04:00,1550361600000,19:17:00,Ida,270,1527,00:13:00,8,5.04,780.0
79198,1550361600000,20:44:00,1550361600000,20:57:00,Ida,270,11593,00:13:00,3,5.04,780.0
79201,1550275200000,05:59:00,1550275200000,06:12:00,Ida,270,1527,00:13:00,20,5.04,780.0
79203,1550275200000,07:20:00,1550275200000,07:36:00,Ida,270,11617,00:16:00,39,5.04,960.0
79207,1550275200000,11:21:00,1550275200000,11:34:00,Ida,270,11569,00:13:00,26,5.04,780.0
79208,1550275200000,12:32:00,1550275200000,12:45:00,Ida,270,1561,00:13:00,19,5.04,780.0
79210,1550275200000,15:02:00,1550275200000,15:16:00,Ida,270,1503,00:14:00,13,5.04,840.0
79212,1550275200000,16:46:00,1550275200000,16:59:00,Ida,270,1521,00:13:00,9,5.04,780.0
79213,1550275200000,18:32:00,1550275200000,18:46:00,Ida,270,1531,00:14:00,10,5.04,840.0
79214,1550275200000,20:48:00,1550275200000,21:00:00,Ida,270,1521,00:12:00,3,5.04,720.0
79215,1550275200000,22:54:00,1550275200000,23:04:00,Ida,270,1567,00:10:00,3,5.04,600.0
79217,1550188800000,05:59:00,1550188800000,06:17:00,Ida,270,1559,00:18:00,70,5.04,1080.0
79222,1550188800000,07:54:00,1550188800000,08:09:00,Ida,270,1543,00:15:00,45,5.04,900.0
79223,1550188800000,08:03:00,1550188800000,08:15:00,Ida,270,1463,00:12:00,7,5.04,720.0
79227,1550188800000,11:36:00,1550188800000,11:53:00,Ida,270,11651,00:17:00,41,5.04,1020.0
79228,1550188800000,11:48:00,1550188800000,11:58:00,Ida,270,11617,00:10:00,4,5.04,600.0
79230,1550188800000,12:14:00,1550188800000,12:26:00,Ida,270,11575,00:12:00,20,5.04,720.0
79237,1550188800000,17:21:00,1550188800000,17:35:00,Ida,270,1543,00:14:00,11,5.04,840.0
79238,1550188800000,17:56:00,1550188800000,18:10:00,Ida,270,1425,00:14:00,13,5.04,840.0
79239,1550188800000,18:10:00,1550188800000,18:23:00,Ida,270,11657,00:13:00,5,5.04,780.0
79243,1550188800000,19:54:00,1550188800000,20:05:00,Ida,270,1401,00:11:00,4,5.04,660.0
79247,1550188800000,22:42:00,1550188800000,22:54:00,Ida,270,1401,00:12:00,3,5.04,720.0
79248,1550188800000,23:13:00,1550188800000,23:23:00,Ida,270,1401,00:10:00,0,5.04,600.0
79249,1550188800000,23:44:00,1550188800000,23:57:00,Ida,270,1505,00:13:00,5,5.04,780.0
79250,1550102400000,05:29:00,1550102400000,05:42:00,Ida,270,11617,00:13:00,33,5.04,780.0
79252,1550102400000,06:29:00,1550102400000,06:45:00,Ida,270,1559,00:16:00,45,5.04,960.0
79254,1550102400000,07:01:00,1550102400000,07:19:00,Ida,270,11639,00:18:00,49,5.04,1080.0
79255,1550102400000,07:25:00,1550102400000,07:42:00,Ida,270,11595,00:17:00,61,5.04,1020.0
79256,1550102400000,07:54:00,1550102400000,08:13:00,Ida,270,11627,00:19:00,61,5.04,1140.0
79257,1550102400000,08:05:00,1550102400000,08:16:00,Ida,270,1401,00:11:00,3,5.04,660.0
79258,1550102400000,08:31:00,1550102400000,08:46:00,Ida,270,1495,00:15:00,36,5.04,900.0
79259,1550102400000,09:27:00,1550102400000,09:42:00,Ida,270,11571,00:15:00,34,5.04,900.0
79260,1550102400000,10:53:00,1550102400000,11:09:00,Ida,270,1397,00:16:00,39,5.04,960.0
79261,1550102400000,11:37:00,1550102400000,11:51:00,Ida,270,1425,00:14:00,29,5.04,840.0
79262,1550102400000,11:49:00,1550102400000,12:02:00,Ida,270,11617,00:13:00,16,5.04,780.0
79264,1550102400000,12:15:00,1550102400000,12:28:00,Ida,270,11651,00:13:00,23,5.04,780.0
79265,1550102400000,12:49:00,1550102400000,13:05:00,Ida,270,11627,00:16:00,26,5.04,960.0
79267,1550102400000,13:53:00,1550102400000,14:09:00,Ida,270,11637,00:16:00,38,5.04,960.0
79268,1550102400000,14:54:00,1550102400000,15:08:00,Ida,270,1495,00:14:00,21,5.04,840.0
79270,1550102400000,16:57:00,1550102400000,17:14:00,Ida,270,1463,00:17:00,54,5.04,1020.0
79272,1550102400000,17:21:00,1550102400000,17:35:00,Ida,270,1529,00:14:00,13,5.04,840.0
79274,1550102400000,18:04:00,1550102400000,18:17:00,Ida,270,11637,00:13:00,6,5.04,780.0
79275,1550102400000,18:33:00,1550102400000,18:46:00,Ida,270,1401,00:13:00,8,5.04,780.0
79276,1550102400000,18:57:00,1550102400000,19:09:00,Ida,270,1425,00:12:00,4,5.04,720.0
79277,1550102400000,19:30:00,1550102400000,19:40:00,Ida,270,1533,00:10:00,3,5.04,600.0
79278,1550102400000,19:55:00,1550102400000,20:09:00,Ida,270,11617,00:14:00,5,5.04,840.0
79280,1550102400000,20:25:00,1550102400000,20:35:00,Ida,270,1477,00:10:00,2,5.04,600.0
79282,1550102400000,21:52:00,1550102400000,22:04:00,Ida,270,1433,00:12:00,3,5.04,720.0
79283,1550102400000,22:43:00,1550102400000,22:54:00,Ida,270,1401,00:11:00,3,5.04,660.0
79285,1550102400000,23:45:00,1550102400000,23:57:00,Ida,270,1505,00:12:00,1,5.04,720.0
79289,1550016000000,06:28:00,1550016000000,06:44:00,Ida,270,1559,00:16:00,51,5.04,960.0
79290,1550016000000,06:46:00,1550016000000,07:01:00,Ida,270,11595,00:15:00,50,5.04,900.0
79292,1550016000000,07:25:00,1550016000000,07:42:00,Ida,270,11595,00:17:00,57,5.04,1020.0
79293,1550016000000,07:49:00,1550016000000,08:04:00,Ida,270,1543,00:15:00,39,5.04,900.0
79294,1550016000000,07:59:00,1550016000000,08:14:00,Ida,270,1465,00:15:00,16,5.04,900.0
79295,1550016000000,08:32:00,1550016000000,08:47:00,Ida,270,1451,00:15:00,45,5.04,900.0
79297,1550016000000,10:54:00,1550016000000,11:10:00,Ida,270,1397,00:16:00,40,5.04,960.0
79299,1550016000000,11:50:00,1550016000000,12:03:00,Ida,270,11627,00:13:00,18,5.04,780.0
79300,1550016000000,11:59:00,1550016000000,12:18:00,Ida,270,1505,00:19:00,55,5.04,1140.0
79301,1550016000000,12:14:00,1550016000000,12:27:00,Ida,270,1491,00:13:00,28,5.04,780.0
79302,1550016000000,12:47:00,1550016000000,13:02:00,Ida,270,11641,00:15:00,23,5.04,900.0
79303,1550016000000,13:04:00,1550016000000,13:18:00,Ida,270,1469,00:14:00,22,5.04,840.0
79304,1550016000000,13:52:00,1550016000000,14:08:00,Ida,270,1495,00:16:00,35,5.04,960.0
79305,1550016000000,14:55:00,1550016000000,15:11:00,Ida,270,1495,00:16:00,32,5.04,960.0
79306,1550016000000,16:07:00,1550016000000,16:22:00,Ida,270,11637,00:15:00,23,5.04,900.0
79307,1550016000000,16:57:00,1550016000000,17:14:00,Ida,270,1405,00:17:00,45,5.04,1020.0
79309,1550016000000,17:51:00,1550016000000,18:05:00,Ida,270,11635,00:14:00,19,5.04,840.0
79310,1550016000000,18:03:00,1550016000000,18:17:00,Ida,270,11637,00:14:00,11,5.04,840.0
79314,1550016000000,19:54:00,1550016000000,20:05:00,Ida,270,1477,00:11:00,5,5.04,660.0
79316,1550016000000,20:59:00,1550016000000,21:11:00,Ida,270,1401,00:12:00,6,5.04,720.0
79318,1550016000000,22:43:00,1550016000000,22:55:00,Ida,270,1401,00:12:00,0,5.04,720.0
79319,1550016000000,23:12:00,1550016000000,23:22:00,Ida,270,1401,00:10:00,0,5.04,600.0
79320,1550016000000,23:47:00,1550016000000,23:58:00,Ida,270,1505,00:11:00,3,5.04,660.0
79322,1549929600000,05:26:00,1549929600000,05:42:00,Ida,270,1477,00:16:00,31,5.04,960.0
79323,1549929600000,05:58:00,1549929600000,06:16:00,Ida,270,1559,00:18:00,66,5.04,1080.0
79324,1549929600000,06:27:00,1549929600000,06:44:00,Ida,270,1559,00:17:00,50,5.04,1020.0
79328,1549929600000,07:49:00,1549929600000,08:04:00,Ida,270,1487,00:15:00,40,5.04,900.0
79331,1549929600000,09:27:00,1549929600000,09:40:00,Ida,270,11571,00:13:00,28,5.04,780.0
79332,1549929600000,10:55:00,1549929600000,11:12:00,Ida,270,1397,00:17:00,41,5.04,1020.0
79334,1549929600000,11:49:00,1549929600000,12:01:00,Ida,270,1477,00:12:00,6,5.04,720.0
79335,1549929600000,11:58:00,1549929600000,12:10:00,Ida,270,1505,00:12:00,17,5.04,720.0
79336,1549929600000,12:13:00,1549929600000,12:24:00,Ida,270,1537,00:11:00,9,5.04,660.0
79337,1549929600000,12:46:00,1549929600000,13:01:00,Ida,270,11641,00:15:00,26,5.04,900.0
79338,1549929600000,13:03:00,1549929600000,13:16:00,Ida,270,11635,00:13:00,17,5.04,780.0
79339,1549929600000,13:53:00,1549929600000,14:09:00,Ida,270,1497,00:16:00,30,5.04,960.0
79340,1549929600000,14:54:00,1549929600000,15:07:00,Ida,270,1495,00:13:00,20,5.04,780.0
79341,1549929600000,16:08:00,1549929600000,16:22:00,Ida,270,11637,00:14:00,17,5.04,840.0
79344,1549929600000,17:52:00,1549929600000,18:05:00,Ida,270,1567,00:13:00,6,5.04,780.0
79346,1549929600000,18:31:00,1549929600000,18:45:00,Ida,270,1401,00:14:00,11,5.04,840.0
79347,1549929600000,18:57:00,1549929600000,19:10:00,Ida,270,1391,00:13:00,7,5.04,780.0
79349,1549929600000,19:52:00,1549929600000,20:03:00,Ida,270,11651,00:11:00,0,5.04,660.0
79350,1549929600000,20:25:00,1549929600000,20:36:00,Ida,270,1519,00:11:00,5,5.04,660.0
79352,1549929600000,21:53:00,1549929600000,22:06:00,Ida,270,11591,00:13:00,5,5.04,780.0
79354,1549929600000,23:14:00,1549929600000,23:24:00,Ida,270,1401,00:10:00,0,5.04,600.0
79355,1549929600000,23:44:00,1549929600000,23:56:00,Ida,270,1505,00:12:00,1,5.04,720.0
79358,1549843200000,06:45:00,1549843200000,07:01:00,Ida,270,11595,00:16:00,39,5.04,960.0
79360,1549843200000,07:22:00,1549843200000,07:40:00,Ida,270,11595,00:18:00,53,5.04,1080.0
79361,1549843200000,07:49:00,1549843200000,08:03:00,Ida,270,1543,00:14:00,34,5.04,840.0
79363,1549843200000,08:31:00,1549843200000,08:47:00,Ida,270,1495,00:16:00,37,5.04,960.0
79364,1549843200000,09:25:00,1549843200000,09:39:00,Ida,270,11571,00:14:00,26,5.04,840.0
79366,1549843200000,11:46:00,1549843200000,12:04:00,Ida,270,1561,00:18:00,38,5.04,1080.0
79368,1549843200000,12:00:00,1549843200000,12:14:00,Ida,270,1505,00:14:00,11,5.04,840.0
79372,1549843200000,13:54:00,1549843200000,14:08:00,Ida,270,11637,00:14:00,36,5.04,840.0
79374,1549843200000,16:07:00,1549843200000,16:20:00,Ida,270,11637,00:13:00,23,5.04,780.0
79375,1549843200000,17:01:00,1549843200000,17:14:00,Ida,270,1463,00:13:00,21,5.04,780.0
79376,1549843200000,17:20:00,1549843200000,17:31:00,Ida,270,1543,00:11:00,10,5.04,660.0
79377,1549843200000,17:53:00,1549843200000,18:05:00,Ida,270,1421,00:12:00,12,5.04,720.0
79378,1549843200000,18:06:00,1549843200000,18:19:00,Ida,270,11637,00:13:00,11,5.04,780.0
79381,1549843200000,19:30:00,1549843200000,19:40:00,Ida,270,1487,00:10:00,3,5.04,600.0
79383,1549843200000,20:23:00,1549843200000,20:36:00,Ida,270,1471,00:13:00,5,5.04,780.0
79385,1549843200000,21:54:00,1549843200000,22:06:00,Ida,270,1497,00:12:00,3,5.04,720.0
79386,1549843200000,22:43:00,1549843200000,22:54:00,Ida,270,1401,00:11:00,0,5.04,660.0
79387,1549843200000,23:13:00,1549843200000,23:24:00,Ida,270,1401,00:11:00,1,5.04,660.0
79388,1549843200000,23:45:00,1549843200000,23:57:00,Ida,270,1505,00:12:00,1,5.04,720.0
79389,1549756800000,05:26:00,1549756800000,05:40:00,Ida,270,1533,00:14:00,10,5.04,840.0
79391,1549756800000,07:45:00,1549756800000,07:55:00,Ida,270,11619,00:10:00,11,5.04,600.0
79395,1549756800000,13:48:00,1549756800000,14:01:00,Ida,270,1535,00:13:00,15,5.04,780.0
79397,1549756800000,17:33:00,1549756800000,17:44:00,Ida,270,11603,00:11:00,5,5.04,660.0
79398,1549756800000,19:00:00,1549756800000,19:14:00,Ida,270,1527,00:14:00,18,5.04,840.0
79399,1549756800000,20:43:00,1549756800000,20:55:00,Ida,270,1493,00:12:00,8,5.04,720.0
79401,1549670400000,06:34:00,1549670400000,06:48:00,Ida,270,1535,00:14:00,23,5.04,840.0
79402,1549670400000,05:29:00,1549670400000,05:41:00,Ida,270,11575,00:12:00,22,5.04,720.0
79403,1549670400000,07:20:00,1549670400000,07:36:00,Ida,270,1541,00:16:00,33,5.04,960.0
79404,1549670400000,08:02:00,1549670400000,08:17:00,Ida,270,1567,00:15:00,36,5.04,900.0
79407,1549670400000,11:20:00,1549670400000,11:31:00,Ida,270,1481,00:11:00,17,5.04,660.0
79408,1549670400000,12:29:00,1549670400000,12:43:00,Ida,270,1567,00:14:00,22,5.04,840.0
79410,1549670400000,15:02:00,1549670400000,15:15:00,Ida,270,1503,00:13:00,15,5.04,780.0
79412,1549670400000,16:47:00,1549670400000,17:00:00,Ida,270,1521,00:13:00,10,5.04,780.0
79414,1549670400000,20:48:00,1549670400000,21:02:00,Ida,270,1521,00:14:00,8,5.04,840.0
79415,1549670400000,22:58:00,1549670400000,23:13:00,Ida,270,1491,00:15:00,2,5.04,900.0
79417,1549670400000,06:00:00,1549670400000,06:13:00,Ida,270,11645,00:13:00,23,5.04,780.0
79418,1549584000000,05:27:00,1549584000000,05:42:00,Ida,270,1497,00:15:00,33,5.04,900.0
79420,1549584000000,06:28:00,1549584000000,06:44:00,Ida,270,1559,00:16:00,42,5.04,960.0
79421,1549584000000,06:44:00,1549584000000,06:59:00,Ida,270,11595,00:15:00,36,5.04,900.0
79422,1549584000000,06:59:00,1549584000000,07:15:00,Ida,270,11639,00:16:00,38,5.04,960.0
79423,1549584000000,07:22:00,1549584000000,07:37:00,Ida,270,11595,00:15:00,44,5.04,900.0
79425,1549584000000,07:59:00,1549584000000,08:13:00,Ida,270,1475,00:14:00,17,5.04,840.0
79427,1549584000000,09:25:00,1549584000000,09:39:00,Ida,270,11571,00:14:00,28,5.04,840.0
79429,1549584000000,11:37:00,1549584000000,11:52:00,Ida,270,1419,00:15:00,27,5.04,900.0
79430,1549584000000,11:49:00,1549584000000,12:01:00,Ida,270,1497,00:12:00,10,5.04,720.0
79431,1549584000000,11:58:00,1549584000000,12:11:00,Ida,270,1475,00:13:00,8,5.04,780.0
79432,1549584000000,12:13:00,1549584000000,12:27:00,Ida,270,1471,00:14:00,15,5.04,840.0
79433,1549584000000,12:45:00,1549584000000,13:00:00,Ida,270,11641,00:15:00,24,5.04,900.0
79435,1549584000000,13:53:00,1549584000000,14:08:00,Ida,270,11637,00:15:00,37,5.04,900.0
79436,1549584000000,14:53:00,1549584000000,15:09:00,Ida,270,1495,00:16:00,31,5.04,960.0
79437,1549584000000,16:07:00,1549584000000,16:21:00,Ida,270,11637,00:14:00,19,5.04,840.0
79439,1549584000000,17:20:00,1549584000000,17:32:00,Ida,270,1543,00:12:00,10,5.04,720.0
79442,1549584000000,18:33:00,1549584000000,18:47:00,Ida,270,1401,00:14:00,9,5.04,840.0
79448,1549584000000,21:58:00,1549584000000,22:11:00,Ida,270,11657,00:13:00,9,5.04,780.0
79450,1549584000000,23:13:00,1549584000000,23:24:00,Ida,270,1401,00:11:00,0,5.04,660.0
79453,1549497600000,08:41:00,1549497600000,08:52:00,Ida,270,1505,00:11:00,3,5.04,660.0
79454,1549497600000,05:26:00,1549497600000,05:42:00,Ida,270,1495,00:16:00,30,5.04,960.0
79455,1549497600000,06:00:00,1549497600000,06:16:00,Ida,270,1559,00:16:00,41,5.04,960.0
79456,1549497600000,06:29:00,1549497600000,06:44:00,Ida,270,1559,00:15:00,32,5.04,900.0
79465,1549497600000,11:50:00,1549497600000,11:59:00,Ida,270,1495,00:09:00,3,5.04,540.0
79466,1549497600000,11:59:00,1549497600000,12:12:00,Ida,270,1505,00:13:00,15,5.04,780.0
79467,1549497600000,12:12:00,1549497600000,12:24:00,Ida,270,1389,00:12:00,11,5.04,720.0
79468,1549497600000,12:46:00,1549497600000,13:03:00,Ida,270,11641,00:17:00,33,5.04,1020.0
79472,1549497600000,16:08:00,1549497600000,16:22:00,Ida,270,11637,00:14:00,27,5.04,840.0
79473,1549497600000,16:56:00,1549497600000,17:10:00,Ida,270,11603,00:14:00,17,5.04,840.0
79474,1549497600000,17:20:00,1549497600000,17:33:00,Ida,270,1543,00:13:00,16,5.04,780.0
79475,1549497600000,17:51:00,1549497600000,18:05:00,Ida,270,11617,00:14:00,10,5.04,840.0
79476,1549497600000,18:03:00,1549497600000,18:18:00,Ida,270,1419,00:15:00,5,5.04,900.0
79477,1549497600000,18:32:00,1549497600000,18:44:00,Ida,270,11619,00:12:00,9,5.04,720.0
79478,1549497600000,18:58:00,1549497600000,19:12:00,Ida,270,1391,00:14:00,12,5.04,840.0
79479,1549497600000,19:30:00,1549497600000,19:43:00,Ida,270,1533,00:13:00,6,5.04,780.0
79481,1549497600000,20:26:00,1549497600000,20:37:00,Ida,270,1519,00:11:00,4,5.04,660.0
79483,1549497600000,21:55:00,1549497600000,22:07:00,Ida,270,1467,00:12:00,5,5.04,720.0
79485,1549497600000,23:15:00,1549497600000,23:26:00,Ida,270,11619,00:11:00,4,5.04,660.0
79486,1549497600000,23:45:00,1549497600000,23:57:00,Ida,270,1505,00:12:00,0,5.04,720.0
79488,1549411200000,05:26:00,1549411200000,05:42:00,Ida,270,1477,00:16:00,30,5.04,960.0
79489,1549411200000,05:59:00,1549411200000,06:15:00,Ida,270,1559,00:16:00,34,5.04,960.0
79490,1549411200000,06:28:00,1549411200000,06:43:00,Ida,270,1559,00:15:00,44,5.04,900.0
79491,1549411200000,06:45:00,1549411200000,07:02:00,Ida,270,11575,00:17:00,43,5.04,1020.0
79492,1549411200000,07:00:00,1549411200000,07:16:00,Ida,270,11639,00:16:00,41,5.04,960.0
79493,1549411200000,07:24:00,1549411200000,07:40:00,Ida,270,11595,00:16:00,46,5.04,960.0
79495,1549411200000,07:58:00,1549411200000,08:12:00,Ida,270,1505,00:14:00,15,5.04,840.0
79497,1549411200000,09:25:00,1549411200000,09:41:00,Ida,270,1465,00:16:00,31,5.04,960.0
79498,1549411200000,10:53:00,1549411200000,11:08:00,Ida,270,1397,00:15:00,26,5.04,900.0
79500,1549411200000,11:50:00,1549411200000,12:01:00,Ida,270,1477,00:11:00,10,5.04,660.0
79501,1549411200000,12:00:00,1549411200000,12:13:00,Ida,270,1505,00:13:00,15,5.04,780.0
79503,1549411200000,12:46:00,1549411200000,13:00:00,Ida,270,11641,00:14:00,23,5.04,840.0
79504,1549411200000,13:03:00,1549411200000,13:16:00,Ida,270,11635,00:13:00,14,5.04,780.0
79506,1549411200000,14:54:00,1549411200000,15:08:00,Ida,270,11617,00:14:00,20,5.04,840.0
79507,1549411200000,16:08:00,1549411200000,16:23:00,Ida,270,11637,00:15:00,17,5.04,900.0
79508,1549411200000,16:57:00,1549411200000,17:11:00,Ida,270,1491,00:14:00,23,5.04,840.0
79510,1549411200000,17:53:00,1549411200000,18:09:00,Ida,270,1471,00:16:00,19,5.04,960.0
79519,1549411200000,22:41:00,1549411200000,22:52:00,Ida,270,1401,00:11:00,0,5.04,660.0
79520,1549411200000,23:13:00,1549411200000,23:24:00,Ida,270,1401,00:11:00,2,5.04,660.0
79521,1549411200000,23:45:00,1549411200000,23:58:00,Ida,270,1505,00:13:00,1,5.04,780.0
79523,1549324800000,05:29:00,1549324800000,05:43:00,Ida,270,1495,00:14:00,36,5.04,840.0
79524,1549324800000,05:59:00,1549324800000,06:15:00,Ida,270,1559,00:16:00,40,5.04,960.0
79525,1549324800000,06:28:00,1549324800000,06:43:00,Ida,270,1559,00:15:00,39,5.04,900.0
79526,1549324800000,06:45:00,1549324800000,07:01:00,Ida,270,11595,00:16:00,48,5.04,960.0
79527,1549324800000,07:00:00,1549324800000,07:17:00,Ida,270,11639,00:17:00,42,5.04,1020.0
79529,1549324800000,07:51:00,1549324800000,08:05:00,Ida,270,1543,00:14:00,31,5.04,840.0
79533,1549324800000,10:54:00,1549324800000,11:10:00,Ida,270,1397,00:16:00,30,5.04,960.0
79534,1549324800000,11:38:00,1549324800000,11:52:00,Ida,270,1419,00:14:00,43,5.04,840.0
79535,1549324800000,11:50:00,1549324800000,12:03:00,Ida,270,1495,00:13:00,10,5.04,780.0
79536,1549324800000,11:59:00,1549324800000,12:12:00,Ida,270,1505,00:13:00,8,5.04,780.0
79537,1549324800000,12:14:00,1549324800000,12:26:00,Ida,270,11651,00:12:00,14,5.04,720.0
79538,1549324800000,12:44:00,1549324800000,13:05:00,Ida,270,11641,00:21:00,20,5.04,1260.0
79539,1549324800000,13:04:00,1549324800000,13:18:00,Ida,270,11635,00:14:00,9,5.04,840.0
79540,1549324800000,13:55:00,1549324800000,14:10:00,Ida,270,11637,00:15:00,33,5.04,900.0
79542,1549324800000,16:09:00,1549324800000,16:23:00,Ida,270,11637,00:14:00,20,5.04,840.0
79545,1549324800000,17:54:00,1549324800000,18:09:00,Ida,270,1495,00:15:00,16,5.04,900.0
79546,1549324800000,18:05:00,1549324800000,18:18:00,Ida,270,11637,00:13:00,3,5.04,780.0
79547,1549324800000,18:32:00,1549324800000,18:43:00,Ida,270,1415,00:11:00,7,5.04,660.0
79548,1549324800000,19:00:00,1549324800000,19:11:00,Ida,270,1419,00:11:00,10,5.04,660.0
79551,1549324800000,20:25:00,1549324800000,20:36:00,Ida,270,1519,00:11:00,5,5.04,660.0
79552,1549324800000,21:00:00,1549324800000,21:11:00,Ida,270,1401,00:11:00,5,5.04,660.0
79553,1549324800000,21:53:00,1549324800000,22:05:00,Ida,270,1475,00:12:00,2,5.04,720.0
79554,1549324800000,22:42:00,1549324800000,22:54:00,Ida,270,1401,00:12:00,4,5.04,720.0
79555,1549324800000,23:11:00,1549324800000,23:23:00,Ida,270,1401,00:12:00,0,5.04,720.0
79556,1549324800000,23:47:00,1549324800000,23:58:00,Ida,270,1505,00:11:00,2,5.04,660.0
79557,1549238400000,05:28:00,1549238400000,05:42:00,Ida,270,1471,00:14:00,28,5.04,840.0
79558,1549238400000,06:00:00,1549238400000,06:16:00,Ida,270,1561,00:16:00,37,5.04,960.0
79559,1549238400000,06:29:00,1549238400000,06:44:00,Ida,270,1561,00:15:00,36,5.04,900.0
79560,1549238400000,06:45:00,1549238400000,07:02:00,Ida,270,1487,00:17:00,35,5.04,1020.0
79561,1549238400000,07:02:00,1549238400000,07:18:00,Ida,270,11639,00:16:00,45,5.04,960.0
79562,1549238400000,07:23:00,1549238400000,07:40:00,Ida,270,1487,00:17:00,54,5.04,1020.0
79563,1549238400000,07:51:00,1549238400000,08:05:00,Ida,270,1543,00:14:00,38,5.04,840.0
79564,1549238400000,08:01:00,1549238400000,08:15:00,Ida,270,1505,00:14:00,17,5.04,840.0
79565,1549238400000,08:32:00,1549238400000,08:48:00,Ida,270,1495,00:16:00,35,5.04,960.0
79566,1549238400000,09:26:00,1549238400000,09:40:00,Ida,270,11571,00:14:00,32,5.04,840.0
79567,1549238400000,10:53:00,1549238400000,11:10:00,Ida,270,1397,00:17:00,34,5.04,1020.0
79568,1549238400000,11:37:00,1549238400000,11:52:00,Ida,270,1559,00:15:00,23,5.04,900.0
79569,1549238400000,11:51:00,1549238400000,12:06:00,Ida,270,1485,00:15:00,12,5.04,900.0
