Precipitacao,Datetime,Temperatura,Descricao Chuva,Calor
0.0,2019-09-28 00:00:00,15.05,0,0
0.0,2019-09-28 01:00:00,15.1,0,0
0.0,2019-09-28 02:00:00,15.100000000000001,0,0
0.0,2019-09-28 03:00:00,15.0,0,0
0.0,2019-09-28 04:00:00,14.95,0,0
0.0,2019-09-28 05:00:00,14.95,0,0
0.0,2019-09-28 06:00:00,15.05,0,0
0.0,2019-09-28 07:00:00,15.25,0,0
0.0,2019-09-28 08:00:00,15.65,0,0
0.0,2019-09-28 09:00:00,15.350000000000001,0,0
0.0,2019-09-28 10:00:00,16.35,0,1
0.0,2019-09-28 11:00:00,17.65,0,1
0.0,2019-09-28 12:00:00,17.799999999999997,0,1
0.0,2019-09-28 13:00:00,18.9,0,1
0.0,2019-09-28 14:00:00,17.95,0,1
0.0,2019-09-28 15:00:00,16.6,0,1
0.0,2019-09-28 16:00:00,15.85,0,0
0.0,2019-09-28 17:00:00,15.5,0,0
0.0,2019-09-28 18:00:00,15.15,0,0
0.0,2019-09-28 19:00:00,14.9,0,0
0.0,2019-09-28 20:00:00,15.0,0,0
0.0,2019-09-28 21:00:00,14.85,0,0
0.0,2019-09-28 22:00:00,14.6,0,0
0.0,2019-09-28 23:00:00,14.399999999999999,0,0
0.0,2019-09-29 00:00:00,13.899999999999999,0,0
0.0,2019-09-29 01:00:00,13.55,0,0
0.0,2019-09-29 02:00:00,13.8,0,0
0.0,2019-09-29 03:00:00,13.95,0,0
0.0,2019-09-29 04:00:00,13.95,0,0
0.0,2019-09-29 05:00:00,14.15,0,0
0.0,2019-09-29 06:00:00,14.2,0,0
0.0,2019-09-29 07:00:00,14.25,0,0
0.0,2019-09-29 08:00:00,14.95,0,0
0.0,2019-09-29 09:00:00,16.3,0,1
0.0,2019-09-29 10:00:00,18.7,0,1
0.0,2019-09-29 11:00:00,20.2,0,1
0.0,2019-09-29 12:00:00,22.15,0,1
0.0,2019-09-29 13:00:00,23.85,0,1
0.0,2019-09-29 14:00:00,25.6,0,2
0.0,2019-09-29 15:00:00,25.6,0,2
0.0,2019-09-29 16:00:00,25.25,0,2
0.0,2019-09-29 17:00:00,23.75,0,1
0.0,2019-09-29 18:00:00,20.700000000000003,0,1
0.0,2019-09-29 19:00:00,18.0,0,1
0.0,2019-09-29 20:00:00,16.799999999999997,0,1
0.0,2019-09-29 21:00:00,16.2,0,1
0.0,2019-09-29 22:00:00,15.65,0,0
0.0,2019-09-29 23:00:00,15.55,0,0
0.0,2019-09-30 00:00:00,15.35,0,0
0.0,2019-09-30 01:00:00,15.0,0,0
0.0,2019-09-30 02:00:00,14.600000000000001,0,0
0.0,2019-09-30 03:00:00,14.350000000000001,0,0
0.0,2019-09-30 04:00:00,14.35,0,0
0.0,2019-09-30 05:00:00,14.65,0,0
0.0,2019-09-30 06:00:00,14.75,0,0
0.0,2019-09-30 07:00:00,15.1,0,0
0.0,2019-09-30 08:00:00,16.55,0,1
0.0,2019-09-30 09:00:00,18.450000000000003,0,1
0.0,2019-09-30 10:00:00,20.1,0,1
0.0,2019-09-30 11:00:00,22.299999999999997,0,1
0.0,2019-09-30 12:00:00,24.549999999999997,0,1
0.0,2019-09-30 13:00:00,25.8,0,2
0.0,2019-09-30 14:00:00,27.049999999999997,0,2
0.0,2019-09-30 15:00:00,27.9,0,2
0.0,2019-09-30 16:00:00,26.35,0,2
0.0,2019-09-30 17:00:00,24.05,0,1
0.0,2019-09-30 18:00:00,22.4,0,1
0.0,2019-09-30 19:00:00,20.200000000000003,0,1
0.0,2019-09-30 20:00:00,18.55,0,1
0.0,2019-09-30 21:00:00,17.85,0,1
0.0,2019-09-30 22:00:00,17.75,0,1
0.0,2019-09-30 23:00:00,17.25,0,1
0.0,2019-10-01 00:00:00,16.7,0,1
0.0,2019-10-01 01:00:00,16.15,0,1
0.0,2019-10-01 02:00:00,16.15,0,1
0.0,2019-10-01 03:00:00,16.299999999999997,0,1
0.0,2019-10-01 04:00:00,16.4,0,1
0.0,2019-10-01 05:00:00,16.6,0,1
0.0,2019-10-01 06:00:00,16.35,0,1
0.0,2019-10-01 07:00:00,17.05,0,1
0.0,2019-10-01 08:00:00,18.200000000000003,0,1
0.0,2019-10-01 09:00:00,19.45,0,1
0.0,2019-10-01 10:00:00,22.35,0,1
0.0,2019-10-01 11:00:00,25.15,0,2
0.0,2019-10-01 12:00:00,27.0,0,2
0.0,2019-10-01 13:00:00,28.95,0,2
0.0,2019-10-01 14:00:00,30.9,0,2
0.0,2019-10-01 15:00:00,31.5,0,2
0.0,2019-10-01 16:00:00,32.1,0,2
0.0,2019-10-01 17:00:00,30.05,0,2
0.0,2019-10-01 18:00:00,26.6,0,2
0.0,2019-10-01 19:00:00,24.45,0,1
0.0,2019-10-01 20:00:00,23.35,0,1
0.0,2019-10-01 21:00:00,23.25,0,1
0.0,2019-10-01 22:00:00,22.6,0,1
0.0,2019-10-01 23:00:00,21.9,0,1
0.0,2019-10-02 00:00:00,21.2,0,1
0.0,2019-10-02 01:00:00,20.6,0,1
0.0,2019-10-02 02:00:00,20.05,0,1
0.0,2019-10-02 03:00:00,19.45,0,1
0.0,2019-10-02 04:00:00,18.85,0,1
0.0,2019-10-02 05:00:00,18.35,0,1
0.0,2019-10-02 06:00:00,17.950000000000003,0,1
0.0,2019-10-02 07:00:00,18.75,0,1
0.0,2019-10-02 08:00:00,20.6,0,1
0.0,2019-10-02 09:00:00,22.85,0,1
0.0,2019-10-02 10:00:00,25.5,0,2
0.0,2019-10-02 11:00:00,28.45,0,2
0.0,2019-10-02 12:00:00,30.85,0,2
0.0,2019-10-02 13:00:00,32.65,0,2
0.0,2019-10-02 14:00:00,33.3,0,2
0.0,2019-10-02 15:00:00,34.3,0,2
0.0,2019-10-02 16:00:00,33.85,0,2
0.0,2019-10-02 17:00:00,31.85,0,2
0.0,2019-10-02 18:00:00,30.1,0,2
0.0,2019-10-02 19:00:00,28.35,0,2
0.0,2019-10-02 20:00:00,27.0,0,2
0.0,2019-10-02 21:00:00,25.25,0,2
0.0,2019-10-02 22:00:00,24.549999999999997,0,1
0.0,2019-10-02 23:00:00,24.0,0,1
0.0,2019-10-03 00:00:00,22.75,0,1
0.0,2019-10-03 01:00:00,22.0,0,1
0.0,2019-10-03 02:00:00,21.700000000000003,0,1
0.0,2019-10-03 03:00:00,21.0,0,1
0.0,2019-10-03 04:00:00,20.55,0,1
0.0,2019-10-03 05:00:00,20.049999999999997,0,1
0.0,2019-10-03 06:00:00,19.6,0,1
0.0,2019-10-03 07:00:00,18.85,0,1
0.0,2019-10-03 08:00:00,19.0,0,1
0.0,2019-10-03 09:00:00,20.0,0,1
0.0,2019-10-03 10:00:00,21.85,0,1
0.0,2019-10-03 11:00:00,23.75,0,1
0.0,2019-10-03 12:00:00,25.049999999999997,0,2
0.0,2019-10-03 13:00:00,26.35,0,2
0.0,2019-10-03 14:00:00,27.55,0,2
0.0,2019-10-03 15:00:00,27.7,0,2
0.0,2019-10-03 16:00:00,25.95,0,2
0.0,2019-10-03 17:00:00,23.0,0,1
0.0,2019-10-03 18:00:00,20.4,0,1
0.0,2019-10-03 19:00:00,18.5,0,1
0.0,2019-10-03 20:00:00,17.55,0,1
0.0,2019-10-03 21:00:00,17.1,0,1
0.0,2019-10-03 22:00:00,17.35,0,1
0.0,2019-10-03 23:00:00,17.2,0,1
0.0,2019-10-04 00:00:00,17.35,0,1
0.0,2019-10-04 01:00:00,17.25,0,1
0.0,2019-10-04 02:00:00,16.8,0,1
0.0,2019-10-04 03:00:00,16.6,0,1
0.0,2019-10-04 04:00:00,16.4,0,1
0.0,2019-10-04 05:00:00,16.25,0,1
0.0,2019-10-04 06:00:00,16.450000000000003,0,1
0.0,2019-10-04 07:00:00,16.85,0,1
0.0,2019-10-04 08:00:00,18.1,0,1
0.0,2019-10-04 09:00:00,20.55,0,1
0.0,2019-10-04 10:00:00,22.4,0,1
0.0,2019-10-04 11:00:00,24.75,0,1
0.0,2019-10-04 12:00:00,26.35,0,2
0.0,2019-10-04 13:00:00,28.2,0,2
0.0,2019-10-04 14:00:00,29.2,0,2
0.0,2019-10-04 15:00:00,30.5,0,2
0.0,2019-10-04 16:00:00,30.75,0,2
0.0,2019-10-04 17:00:00,28.95,0,2
0.0,2019-10-04 18:00:00,24.9,0,1
0.0,2019-10-04 19:00:00,21.7,0,1
0.0,2019-10-04 20:00:00,20.4,0,1
0.0,2019-10-04 21:00:00,19.700000000000003,0,1
0.0,2019-10-04 22:00:00,18.9,0,1
0.0,2019-10-04 23:00:00,18.4,0,1
0.0,2019-10-05 00:00:00,18.2,0,1
0.0,2019-10-05 01:00:00,17.9,0,1
0.0,2019-10-05 02:00:00,17.8,0,1
0.0,2019-10-05 03:00:00,17.9,0,1
0.0,2019-10-05 04:00:00,17.75,0,1
0.0,2019-10-05 05:00:00,17.5,0,1
0.0,2019-10-05 06:00:00,17.25,0,1
0.0,2019-10-05 07:00:00,18.4,0,1
0.0,2019-10-05 08:00:00,20.8,0,1
0.0,2019-10-05 09:00:00,23.3,0,1
0.0,2019-10-05 10:00:00,26.2,0,2
0.0,2019-10-05 11:00:00,28.65,0,2
0.0,2019-10-05 12:00:00,30.15,0,2
0.0,2019-10-05 13:00:00,31.55,0,2
0.0,2019-10-05 14:00:00,32.05,0,2
0.0,2019-10-05 15:00:00,32.6,0,2
0.0,2019-10-05 16:00:00,32.75,0,2
0.0,2019-10-05 17:00:00,32.45,0,2
0.0,2019-10-05 18:00:00,30.05,0,2
0.0,2019-10-05 19:00:00,27.1,0,2
0.0,2019-10-05 20:00:00,25.15,0,2
0.0,2019-10-05 21:00:00,22.65,0,1
0.0,2019-10-05 22:00:00,20.9,0,1
0.0,2019-10-05 23:00:00,20.35,0,1
0.0,2019-10-06 00:00:00,19.8,0,1
0.0,2019-10-06 01:00:00,19.65,0,1
0.0,2019-10-06 02:00:00,19.5,0,1
0.0,2019-10-06 03:00:00,19.35,0,1
0.0,2019-10-06 04:00:00,19.200000000000003,0,1
0.0,2019-10-06 05:00:00,19.049999999999997,0,1
0.0,2019-10-06 06:00:00,18.8,0,1
0.0,2019-10-06 07:00:00,18.7,0,1
0.0,2019-10-06 08:00:00,19.049999999999997,0,1
0.0,2019-10-06 09:00:00,20.1,0,1
0.0,2019-10-06 10:00:00,22.15,0,1
0.0,2019-10-06 11:00:00,23.049999999999997,0,1
0.0,2019-10-06 12:00:00,23.1,0,1
0.0,2019-10-06 13:00:00,22.35,0,1
0.0,2019-10-06 14:00:00,21.65,0,1
0.0,2019-10-06 15:00:00,21.8,0,1
0.0,2019-10-06 16:00:00,21.05,0,1
0.0,2019-10-06 17:00:00,19.8,0,1
0.0,2019-10-06 18:00:00,18.5,0,1
0.0,2019-10-06 19:00:00,18.0,0,1
0.0,2019-10-06 20:00:00,18.0,0,1
0.0,2019-10-06 21:00:00,17.85,0,1
0.0,2019-10-06 22:00:00,17.5,0,1
0.0,2019-10-06 23:00:00,17.5,0,1
0.0,2019-10-07 00:00:00,17.5,0,1
2.4,2019-10-07 01:00:00,17.25,1,1
2.4,2019-10-07 02:00:00,17.1,1,1
0.0,2019-10-07 03:00:00,17.0,0,1
0.0,2019-10-07 04:00:00,16.95,0,1
0.2,2019-10-07 05:00:00,16.8,1,1
0.0,2019-10-07 06:00:00,17.1,0,1
0.0,2019-10-07 07:00:00,17.200000000000003,0,1
0.0,2019-10-07 08:00:00,17.6,0,1
0.0,2019-10-07 09:00:00,18.15,0,1
0.0,2019-10-07 10:00:00,18.85,0,1
0.0,2019-10-07 11:00:00,19.5,0,1
0.0,2019-10-07 12:00:00,20.2,0,1
0.0,2019-10-07 13:00:00,20.15,0,1
0.0,2019-10-07 14:00:00,20.049999999999997,0,1
0.0,2019-10-07 15:00:00,19.65,0,1
0.0,2019-10-07 16:00:00,19.1,0,1
0.0,2019-10-07 17:00:00,18.85,0,1
0.0,2019-10-07 18:00:00,18.05,0,1
0.0,2019-10-07 19:00:00,17.2,0,1
0.0,2019-10-07 20:00:00,16.9,0,1
0.0,2019-10-07 21:00:00,16.799999999999997,0,1
0.0,2019-10-07 22:00:00,16.700000000000003,0,1
0.0,2019-10-07 23:00:00,16.65,0,1
0.0,2019-10-08 00:00:00,16.8,0,1
0.0,2019-10-08 01:00:00,16.9,0,1
0.0,2019-10-08 02:00:00,16.75,0,1
0.0,2019-10-08 03:00:00,16.65,0,1
0.0,2019-10-08 04:00:00,16.65,0,1
0.0,2019-10-08 05:00:00,16.6,0,1
0.0,2019-10-08 06:00:00,16.700000000000003,0,1
0.0,2019-10-08 07:00:00,16.9,0,1
0.0,2019-10-08 08:00:00,17.4,0,1
0.0,2019-10-08 09:00:00,17.85,0,1
0.0,2019-10-08 10:00:00,18.4,0,1
0.0,2019-10-08 11:00:00,19.200000000000003,0,1
0.4,2019-10-08 12:00:00,18.75,1,1
0.0,2019-10-08 13:00:00,18.45,0,1
0.0,2019-10-08 14:00:00,18.55,0,1
0.0,2019-10-08 15:00:00,18.65,0,1
1.2,2019-10-08 16:00:00,17.95,1,1
0.0,2019-10-08 17:00:00,17.65,0,1
0.4,2019-10-08 18:00:00,17.5,1,1
0.8,2019-10-08 19:00:00,17.200000000000003,1,1
0.8,2019-10-08 20:00:00,17.05,1,1
0.2,2019-10-08 21:00:00,17.05,1,1
0.2,2019-10-08 22:00:00,17.1,1,1
0.4,2019-10-08 23:00:00,17.0,1,1
0.6,2019-10-09 00:00:00,16.95,1,1
0.4,2019-10-09 01:00:00,16.9,1,1
0.2,2019-10-09 02:00:00,16.7,1,1
0.0,2019-10-09 03:00:00,16.6,0,1
0.0,2019-10-09 04:00:00,16.55,0,1
0.0,2019-10-09 05:00:00,16.65,0,1
0.0,2019-10-09 06:00:00,16.75,0,1
0.2,2019-10-09 07:00:00,16.85,1,1
0.0,2019-10-09 08:00:00,17.2,0,1
0.0,2019-10-09 09:00:00,17.799999999999997,0,1
0.0,2019-10-09 10:00:00,18.35,0,1
0.0,2019-10-09 11:00:00,19.5,0,1
0.0,2019-10-09 12:00:00,20.45,0,1
0.0,2019-10-09 13:00:00,20.3,0,1
0.0,2019-10-09 14:00:00,19.5,0,1
0.0,2019-10-09 15:00:00,19.05,0,1
0.0,2019-10-09 16:00:00,18.4,0,1
0.0,2019-10-09 17:00:00,17.6,0,1
0.0,2019-10-09 18:00:00,17.700000000000003,0,1
0.0,2019-10-09 19:00:00,17.55,0,1
0.0,2019-10-09 20:00:00,17.4,0,1
0.0,2019-10-09 21:00:00,17.35,0,1
0.0,2019-10-09 22:00:00,17.4,0,1
0.0,2019-10-09 23:00:00,17.45,0,1
0.0,2019-10-10 00:00:00,17.4,0,1
0.0,2019-10-10 01:00:00,17.25,0,1
0.0,2019-10-10 02:00:00,17.15,0,1
0.0,2019-10-10 03:00:00,17.049999999999997,0,1
0.0,2019-10-10 04:00:00,16.799999999999997,0,1
0.0,2019-10-10 05:00:00,16.75,0,1
0.0,2019-10-10 06:00:00,16.75,0,1
0.0,2019-10-10 07:00:00,17.15,0,1
0.0,2019-10-10 08:00:00,18.450000000000003,0,1
0.0,2019-10-10 09:00:00,19.8,0,1
0.0,2019-10-10 10:00:00,21.65,0,1
0.0,2019-10-10 11:00:00,23.35,0,1
0.0,2019-10-10 12:00:00,24.799999999999997,0,1
0.0,2019-10-10 13:00:00,25.85,0,2
0.0,2019-10-10 14:00:00,27.35,0,2
0.0,2019-10-10 15:00:00,28.55,0,2
0.0,2019-10-10 16:00:00,26.95,0,2
0.0,2019-10-10 17:00:00,23.549999999999997,0,1
0.0,2019-10-10 18:00:00,21.25,0,1
0.0,2019-10-10 19:00:00,20.0,0,1
0.0,2019-10-10 20:00:00,19.35,0,1
