data_partida,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno
2019-09-20 11:51:00,2820,1568980260,5,1,11,2,263
2019-09-20 11:45:00,2940,1568979900,5,1,11,2,263
2019-09-20 11:45:00,2280,1568979900,5,1,11,2,263
2019-09-20 11:38:00,2880,1568979480,5,1,11,2,263
2019-09-20 11:36:00,1980,1568979360,5,1,11,2,263
2019-09-20 11:31:00,2520,1568979060,5,1,11,2,263
2019-09-20 11:26:00,2460,1568978760,5,1,11,2,263
2019-09-20 11:23:00,2100,1568978580,5,1,11,2,263
2019-09-20 11:09:00,2160,1568977740,5,1,11,2,263
2019-09-20 11:07:00,2940,1568977620,5,1,11,2,263
2019-09-20 11:03:00,2520,1568977380,5,1,11,2,263
2019-09-20 10:56:00,2100,1568976960,5,1,10,2,263
2019-09-20 10:55:00,2400,1568976900,5,1,10,2,263
2019-09-20 10:42:00,2460,1568976120,5,1,10,2,263
2019-09-20 10:36:00,2580,1568975760,5,1,10,2,263
2019-09-20 10:36:00,2340,1568975760,5,1,10,2,263
2019-09-20 10:24:00,2340,1568975040,5,1,10,2,263
2019-09-20 10:14:00,1920,1568974440,5,1,10,2,263
2019-09-20 10:12:00,2580,1568974320,5,1,10,2,263
2019-09-20 10:10:00,2280,1568974200,5,1,10,2,263
2019-09-20 10:02:00,2100,1568973720,5,1,10,2,263
2019-09-20 09:47:00,2880,1568972820,5,1,9,2,263
2019-09-20 09:41:00,2220,1568972460,5,1,9,2,263
2019-09-20 09:39:00,2700,1568972340,5,1,9,2,263
2019-09-20 09:35:00,2340,1568972100,5,1,9,2,263
2019-09-20 09:24:00,1980,1568971440,5,1,9,2,263
2019-09-20 09:24:00,2760,1568971440,5,1,9,2,263
2019-09-20 09:23:00,2940,1568971380,5,1,9,2,263
2019-09-20 09:21:00,2160,1568971260,5,1,9,2,263
2019-09-20 09:12:00,2700,1568970720,5,1,9,2,263
2019-09-20 09:10:00,2220,1568970600,5,1,9,2,263
2019-09-20 08:57:00,2820,1568969820,5,1,8,2,263
2019-09-20 08:55:00,2580,1568969700,5,1,8,2,263
2019-09-20 08:55:00,2280,1568969700,5,1,8,2,263
2019-09-20 08:49:00,3480,1568969340,5,1,8,2,263
2019-09-20 08:44:00,2400,1568969040,5,1,8,2,263
2019-09-20 08:34:00,3600,1568968440,5,1,8,2,263
2019-09-20 08:33:00,2700,1568968380,5,1,8,2,263
2019-09-20 08:32:00,3660,1568968320,5,1,8,2,263
2019-09-20 08:27:00,2640,1568968020,5,1,8,2,263
2019-09-20 08:24:00,3900,1568967840,5,1,8,2,263
2019-09-20 08:22:00,5100,1568967720,5,1,8,2,263
2019-09-20 08:16:00,2940,1568967360,5,1,8,2,263
2019-09-20 08:13:00,4080,1568967180,5,1,8,2,263
2019-09-20 08:12:00,2580,1568967120,5,1,8,2,263
2019-09-20 08:07:00,2640,1568966820,5,1,8,2,263
2019-09-20 08:05:00,2640,1568966700,5,1,8,2,263
2019-09-20 07:58:00,3360,1568966280,5,1,7,2,263
2019-09-20 07:56:00,2880,1568966160,5,1,7,2,263
2019-09-20 07:52:00,2460,1568965920,5,1,7,2,263
2019-09-20 07:49:00,2580,1568965740,5,1,7,2,263
2019-09-20 07:43:00,2880,1568965380,5,1,7,2,263
2019-09-20 07:36:00,2400,1568964960,5,1,7,2,263
2019-09-20 07:31:00,2520,1568964660,5,1,7,2,263
2019-09-20 07:31:00,2340,1568964660,5,1,7,2,263
2019-09-20 07:25:00,2460,1568964300,5,1,7,2,263
2019-09-20 07:24:00,2460,1568964240,5,1,7,2,263
2019-09-20 07:16:00,2940,1568963760,5,1,7,2,263
2019-09-20 07:14:00,2580,1568963640,5,1,7,2,263
2019-09-20 07:14:00,2280,1568963640,5,1,7,2,263
2019-09-20 07:11:00,2460,1568963460,5,1,7,2,263
2019-09-20 07:09:00,2400,1568963340,5,1,7,2,263
2019-09-20 07:06:00,2340,1568963160,5,1,7,2,263
2019-09-20 07:01:00,4980,1568962860,5,1,7,2,263
2019-09-20 06:58:00,1980,1568962680,5,1,6,2,263
2019-09-20 06:58:00,2640,1568962680,5,1,6,2,263
2019-09-20 06:56:00,2400,1568962560,5,1,6,2,263
2019-09-20 06:54:00,2220,1568962440,5,1,6,2,263
2019-09-20 06:41:00,2100,1568961660,5,1,6,2,263
2019-09-20 06:38:00,2160,1568961480,5,1,6,2,263
2019-09-20 06:36:00,2100,1568961360,5,1,6,2,263
2019-09-20 06:35:00,2940,1568961300,5,1,6,2,263
2019-09-20 06:31:00,2100,1568961060,5,1,6,2,263
2019-09-20 06:30:00,2340,1568961000,5,1,6,2,263
2019-09-20 06:26:00,2100,1568960760,5,1,6,2,263
2019-09-20 06:19:00,2340,1568960340,5,1,6,2,263
2019-09-20 06:19:00,2040,1568960340,5,1,6,2,263
2019-09-20 06:17:00,2280,1568960220,5,1,6,2,263
2019-09-20 06:04:00,2640,1568959440,5,1,6,2,263
2019-09-20 05:59:00,2520,1568959140,5,1,5,2,263
2019-09-20 05:59:00,2340,1568959140,5,1,5,2,263
2019-09-20 05:54:00,1920,1568958840,5,1,5,2,263
2019-09-20 05:52:00,2340,1568958720,5,1,5,2,263
2019-09-20 05:38:00,2460,1568957880,5,1,5,2,263
2019-09-20 05:18:00,2460,1568956680,5,1,5,2,263
2019-09-20 05:14:00,2400,1568956440,5,1,5,2,263
2019-09-19 23:49:00,300,1568936940,4,1,23,4,262
2019-09-19 23:16:00,1980,1568934960,4,1,23,4,262
2019-09-19 22:52:00,1980,1568933520,4,1,22,4,262
2019-09-19 22:44:00,2220,1568933040,4,1,22,4,262
2019-09-19 22:43:00,1980,1568932980,4,1,22,4,262
2019-09-19 22:31:00,1980,1568932260,4,1,22,4,262
2019-09-19 22:16:00,2160,1568931360,4,1,22,4,262
2019-09-19 22:13:00,2160,1568931180,4,1,22,4,262
2019-09-19 22:01:00,2580,1568930460,4,1,22,4,262
2019-09-19 22:01:00,2520,1568930460,4,1,22,4,262
2019-09-19 21:59:00,1920,1568930340,4,1,21,4,262
2019-09-19 21:52:00,2340,1568929920,4,1,21,4,262
2019-09-19 21:51:00,2040,1568929860,4,1,21,4,262
2019-09-19 21:37:00,1980,1568929020,4,1,21,4,262
2019-09-19 21:25:00,2880,1568928300,4,1,21,4,262
2019-09-19 21:21:00,2280,1568928060,4,1,21,4,262
2019-09-19 21:16:00,2040,1568927760,4,1,21,4,262
2019-09-19 21:09:00,2520,1568927340,4,1,21,4,262
2019-09-19 21:04:00,1980,1568927040,4,1,21,4,262
2019-09-19 21:03:00,2040,1568926980,4,1,21,4,262
2019-09-19 20:52:00,1860,1568926320,4,1,20,4,262
2019-09-19 20:44:00,2160,1568925840,4,1,20,4,262
2019-09-19 20:44:00,2220,1568925840,4,1,20,4,262
2019-09-19 20:25:00,2340,1568924700,4,1,20,4,262
2019-09-19 20:16:00,3060,1568924160,4,1,20,4,262
2019-09-19 20:13:00,2220,1568923980,4,1,20,4,262
2019-09-19 20:08:00,2160,1568923680,4,1,20,4,262
2019-09-19 20:04:00,2400,1568923440,4,1,20,4,262
2019-09-19 19:52:00,2640,1568922720,4,1,19,4,262
2019-09-19 19:51:00,2280,1568922660,4,1,19,4,262
2019-09-19 19:40:00,2820,1568922000,4,1,19,4,262
2019-09-19 19:37:00,2340,1568921820,4,1,19,4,262
2019-09-19 19:37:00,2640,1568921820,4,1,19,4,262
2019-09-19 19:34:00,2280,1568921640,4,1,19,4,262
2019-09-19 19:21:00,2700,1568920860,4,1,19,4,262
2019-09-19 19:20:00,2280,1568920800,4,1,19,4,262
2019-09-19 19:08:00,2580,1568920080,4,1,19,4,262
2019-09-19 19:05:00,2820,1568919900,4,1,19,4,262
2019-09-19 19:04:00,3180,1568919840,4,1,19,4,262
2019-09-19 18:58:00,2640,1568919480,4,1,18,4,262
2019-09-19 18:57:00,2760,1568919420,4,1,18,4,262
2019-09-19 18:49:00,2880,1568918940,4,1,18,4,262
2019-09-19 18:48:00,2760,1568918880,4,1,18,4,262
2019-09-19 18:41:00,3300,1568918460,4,1,18,4,262
2019-09-19 18:35:00,2700,1568918100,4,1,18,4,262
2019-09-19 18:31:00,3780,1568917860,4,1,18,4,262
2019-09-19 18:26:00,2940,1568917560,4,1,18,4,262
2019-09-19 18:19:00,2760,1568917140,4,1,18,4,262
2019-09-19 18:19:00,2940,1568917140,4,1,18,4,262
2019-09-19 18:12:00,3300,1568916720,4,1,18,4,262
2019-09-19 18:08:00,3000,1568916480,4,1,18,4,262
2019-09-19 18:07:00,2700,1568916420,4,1,18,4,262
2019-09-19 18:04:00,3600,1568916240,4,1,18,4,262
2019-09-19 18:01:00,2880,1568916060,4,1,18,4,262
2019-09-19 17:55:00,2640,1568915700,4,1,17,2,262
2019-09-19 17:50:00,2580,1568915400,4,1,17,2,262
2019-09-19 17:45:00,3360,1568915100,4,1,17,2,262
2019-09-19 17:42:00,2940,1568914920,4,1,17,2,262
2019-09-19 17:36:00,2700,1568914560,4,1,17,2,262
2019-09-19 17:33:00,2640,1568914380,4,1,17,2,262
2019-09-19 17:29:00,2580,1568914140,4,1,17,2,262
2019-09-19 17:26:00,2280,1568913960,4,1,17,2,262
2019-09-19 17:26:00,3600,1568913960,4,1,17,2,262
2019-09-19 17:21:00,3480,1568913660,4,1,17,2,262
2019-09-19 17:18:00,2040,1568913480,4,1,17,2,262
2019-09-19 17:15:00,3600,1568913300,4,1,17,2,262
2019-09-19 17:09:00,3540,1568912940,4,1,17,2,262
2019-09-19 17:06:00,2340,1568912760,4,1,17,2,262
2019-09-19 17:05:00,2040,1568912700,4,1,17,2,262
2019-09-19 16:54:00,3840,1568912040,4,1,16,2,262
2019-09-19 16:48:00,3240,1568911680,4,1,16,2,262
2019-09-19 16:45:00,2460,1568911500,4,1,16,2,262
2019-09-19 16:43:00,2160,1568911380,4,1,16,2,262
2019-09-19 16:34:00,3300,1568910840,4,1,16,2,262
2019-09-19 16:33:00,2460,1568910780,4,1,16,2,262
2019-09-19 16:32:00,1980,1568910720,4,1,16,2,262
2019-09-19 16:25:00,3180,1568910300,4,1,16,2,262
2019-09-19 16:21:00,2160,1568910060,4,1,16,2,262
2019-09-19 16:19:00,1980,1568909940,4,1,16,2,262
2019-09-19 16:18:00,2700,1568909880,4,1,16,2,262
2019-09-19 16:04:00,3000,1568909040,4,1,16,2,262
2019-09-19 16:03:00,2520,1568908980,4,1,16,2,262
2019-09-19 15:55:00,2340,1568908500,4,1,15,2,262
2019-09-19 15:50:00,2520,1568908200,4,1,15,2,262
2019-09-19 15:48:00,2220,1568908080,4,1,15,2,262
2019-09-19 15:46:00,3060,1568907960,4,1,15,2,262
2019-09-19 15:39:00,1860,1568907540,4,1,15,2,262
2019-09-19 15:33:00,2520,1568907180,4,1,15,2,262
2019-09-19 15:20:00,2580,1568906400,4,1,15,2,262
2019-09-19 15:16:00,2520,1568906160,4,1,15,2,262
2019-09-19 15:03:00,1980,1568905380,4,1,15,2,262
2019-09-19 15:02:00,2640,1568905320,4,1,15,2,262
2019-09-19 15:02:00,2760,1568905320,4,1,15,2,262
2019-09-19 14:55:00,2220,1568904900,4,1,14,2,262
2019-09-19 14:41:00,2580,1568904060,4,1,14,2,262
2019-09-19 14:34:00,2460,1568903640,4,1,14,2,262
2019-09-19 14:26:00,2700,1568903160,4,1,14,2,262
2019-09-19 14:21:00,2460,1568902860,4,1,14,2,262
2019-09-19 14:18:00,2220,1568902680,4,1,14,2,262
2019-09-19 14:12:00,2280,1568902320,4,1,14,2,262
2019-09-19 14:07:00,2400,1568902020,4,1,14,2,262
2019-09-19 13:54:00,2340,1568901240,4,1,13,2,262
2019-09-19 13:54:00,2580,1568901240,4,1,13,2,262
2019-09-19 13:46:00,2400,1568900760,4,1,13,2,262
2019-09-19 13:38:00,2400,1568900280,4,1,13,2,262
2019-09-19 13:27:00,2760,1568899620,4,1,13,2,262
2019-09-19 13:24:00,2460,1568899440,4,1,13,2,262
2019-09-19 13:18:00,2940,1568899080,4,1,13,2,262
2019-09-19 13:10:00,2400,1568898600,4,1,13,2,262
2019-09-19 13:09:00,3240,1568898540,4,1,13,2,262
2019-09-19 13:00:00,2940,1568898000,4,1,13,2,262
2019-09-19 12:56:00,2520,1568897760,4,1,12,2,262
2019-09-19 12:52:00,2040,1568897520,4,1,12,2,262
2019-09-19 12:49:00,3180,1568897340,4,1,12,2,262
2019-09-19 12:48:00,2640,1568897280,4,1,12,2,262
2019-09-19 12:39:00,2400,1568896740,4,1,12,2,262
2019-09-19 12:38:00,2460,1568896680,4,1,12,2,262
2019-09-19 12:29:00,2460,1568896140,4,1,12,2,262
2019-09-19 12:28:00,2460,1568896080,4,1,12,2,262
2019-09-19 12:26:00,2640,1568895960,4,1,12,2,262
2019-09-19 12:21:00,2100,1568895660,4,1,12,2,262
2019-09-19 12:19:00,2460,1568895540,4,1,12,2,262
2019-09-19 12:09:00,2580,1568894940,4,1,12,2,262
2019-09-19 12:07:00,2460,1568894820,4,1,12,2,262
2019-09-19 12:02:00,2160,1568894520,4,1,12,2,262
2019-09-19 11:58:00,2280,1568894280,4,1,11,2,262
2019-09-19 11:52:00,2220,1568893920,4,1,11,2,262
2019-09-19 11:45:00,2580,1568893500,4,1,11,2,262
2019-09-19 11:42:00,2340,1568893320,4,1,11,2,262
2019-09-19 11:37:00,2520,1568893020,4,1,11,2,262
2019-09-19 11:34:00,2100,1568892840,4,1,11,2,262
2019-09-19 11:30:00,2220,1568892600,4,1,11,2,262
2019-09-19 11:19:00,2340,1568891940,4,1,11,2,262
2019-09-19 11:16:00,3060,1568891760,4,1,11,2,262
2019-09-19 11:08:00,2640,1568891280,4,1,11,2,262
2019-09-19 11:07:00,2280,1568891220,4,1,11,2,262
2019-09-19 11:01:00,2460,1568890860,4,1,11,2,262
2019-09-19 10:57:00,1980,1568890620,4,1,10,2,262
2019-09-19 10:49:00,2100,1568890140,4,1,10,2,262
2019-09-19 10:40:00,2340,1568889600,4,1,10,2,262
2019-09-19 10:38:00,2220,1568889480,4,1,10,2,262
2019-09-19 10:31:00,2760,1568889060,4,1,10,2,262
2019-09-19 10:24:00,2220,1568888640,4,1,10,2,262
2019-09-19 10:07:00,3000,1568887620,4,1,10,2,262
2019-09-19 10:01:00,2520,1568887260,4,1,10,2,262
2019-09-19 09:55:00,2580,1568886900,4,1,9,2,262
2019-09-19 09:49:00,2400,1568886540,4,1,9,2,262
2019-09-19 09:46:00,2700,1568886360,4,1,9,2,262
2019-09-19 09:41:00,2280,1568886060,4,1,9,2,262
2019-09-19 09:33:00,2520,1568885580,4,1,9,2,262
2019-09-19 09:31:00,2340,1568885460,4,1,9,2,262
2019-09-19 09:23:00,2640,1568884980,4,1,9,2,262
2019-09-19 09:17:00,2100,1568884620,4,1,9,2,262
2019-09-19 09:16:00,2820,1568884560,4,1,9,2,262
2019-09-19 09:15:00,2400,1568884500,4,1,9,2,262
2019-09-19 09:09:00,2220,1568884140,4,1,9,2,262
2019-09-19 09:05:00,2460,1568883900,4,1,9,2,262
2019-09-19 08:56:00,2100,1568883360,4,1,8,2,262
2019-09-19 08:54:00,2340,1568883240,4,1,8,2,262
2019-09-19 08:50:00,2100,1568883000,4,1,8,2,262
2019-09-19 08:45:00,2400,1568882700,4,1,8,2,262
2019-09-19 08:45:00,2400,1568882700,4,1,8,2,262
2019-09-19 08:44:00,1920,1568882640,4,1,8,2,262
2019-09-19 08:33:00,2520,1568881980,4,1,8,2,262
2019-09-19 08:26:00,2580,1568881560,4,1,8,2,262
2019-09-19 08:24:00,2460,1568881440,4,1,8,2,262
2019-09-19 08:21:00,2460,1568881260,4,1,8,2,262
2019-09-19 08:19:00,2100,1568881140,4,1,8,2,262
2019-09-19 08:15:00,2880,1568880900,4,1,8,2,262
2019-09-19 08:13:00,1920,1568880780,4,1,8,2,262
2019-09-19 08:11:00,2460,1568880660,4,1,8,2,262
2019-09-19 08:08:00,2520,1568880480,4,1,8,2,262
2019-09-19 08:02:00,2520,1568880120,4,1,8,2,262
2019-09-19 07:57:00,2160,1568879820,4,1,7,2,262
2019-09-19 07:50:00,2400,1568879400,4,1,7,2,262
2019-09-19 07:49:00,2160,1568879340,4,1,7,2,262
2019-09-19 07:42:00,2520,1568878920,4,1,7,2,262
2019-09-19 07:41:00,2220,1568878860,4,1,7,2,262
2019-09-19 07:37:00,2280,1568878620,4,1,7,2,262
2019-09-19 07:35:00,2640,1568878500,4,1,7,2,262
2019-09-19 07:31:00,2100,1568878260,4,1,7,2,262
2019-09-19 07:29:00,2640,1568878140,4,1,7,2,262
2019-09-19 07:28:00,2040,1568878080,4,1,7,2,262
2019-09-19 07:25:00,2520,1568877900,4,1,7,2,262
2019-09-19 07:17:00,2880,1568877420,4,1,7,2,262
2019-09-19 07:15:00,2520,1568877300,4,1,7,2,262
2019-09-19 07:15:00,2100,1568877300,4,1,7,2,262
2019-09-19 07:09:00,1980,1568876940,4,1,7,2,262
2019-09-19 07:09:00,2460,1568876940,4,1,7,2,262
2019-09-19 07:06:00,2460,1568876760,4,1,7,2,262
2019-09-19 07:01:00,2040,1568876460,4,1,7,2,262
2019-09-19 07:00:00,2460,1568876400,4,1,7,2,262
2019-09-19 06:57:00,2400,1568876220,4,1,6,2,262
2019-09-19 06:55:00,2040,1568876100,4,1,6,2,262
2019-09-19 06:54:00,2220,1568876040,4,1,6,2,262
2019-09-19 06:41:00,2160,1568875260,4,1,6,2,262
2019-09-19 06:37:00,2280,1568875020,4,1,6,2,262
2019-09-19 06:37:00,3060,1568875020,4,1,6,2,262
2019-09-19 06:36:00,2220,1568874960,4,1,6,2,262
2019-09-19 06:30:00,2040,1568874600,4,1,6,2,262
2019-09-19 06:29:00,2400,1568874540,4,1,6,2,262
2019-09-19 06:28:00,1980,1568874480,4,1,6,2,262
2019-09-19 06:18:00,2220,1568873880,4,1,6,2,262
2019-09-19 06:17:00,2280,1568873820,4,1,6,2,262
2019-09-19 06:17:00,2220,1568873820,4,1,6,2,262
2019-09-19 06:07:00,2460,1568873220,4,1,6,2,262
2019-09-19 05:59:00,2220,1568872740,4,1,5,2,262
2019-09-19 05:59:00,2520,1568872740,4,1,5,2,262
2019-09-19 05:54:00,2100,1568872440,4,1,5,2,262
2019-09-19 05:49:00,2340,1568872140,4,1,5,2,262
2019-09-19 05:34:00,2580,1568871240,4,1,5,2,262
2019-09-19 05:28:00,1980,1568870880,4,1,5,2,262
2019-09-19 05:10:00,2340,1568869800,4,1,5,2,262
2019-09-18 23:16:00,2040,1568848560,3,1,23,4,261
2019-09-18 22:52:00,1980,1568847120,3,1,22,4,261
2019-09-18 22:43:00,2220,1568846580,3,1,22,4,261
2019-09-18 22:43:00,1980,1568846580,3,1,22,4,261
2019-09-18 22:30:00,2040,1568845800,3,1,22,4,261
2019-09-18 22:17:00,2100,1568845020,3,1,22,4,261
2019-09-18 22:14:00,2040,1568844840,3,1,22,4,261
2019-09-18 22:07:00,2160,1568844420,3,1,22,4,261
2019-09-18 22:03:00,2400,1568844180,3,1,22,4,261
2019-09-18 21:56:00,1980,1568843760,3,1,21,4,261
2019-09-18 21:56:00,2040,1568843760,3,1,21,4,261
2019-09-18 21:49:00,2040,1568843340,3,1,21,4,261
2019-09-18 21:37:00,1980,1568842620,3,1,21,4,261
2019-09-18 21:25:00,2940,1568841900,3,1,21,4,261
2019-09-18 21:19:00,2220,1568841540,3,1,21,4,261
2019-09-18 21:11:00,2280,1568841060,3,1,21,4,261
2019-09-18 21:03:00,2040,1568840580,3,1,21,4,261
2019-09-18 21:03:00,2340,1568840580,3,1,21,4,261
2019-09-18 20:49:00,2160,1568839740,3,1,20,4,261
2019-09-18 20:44:00,2460,1568839440,3,1,20,4,261
2019-09-18 20:38:00,0,1568839080,3,1,20,4,261
2019-09-18 20:38:00,4680,1568839080,3,1,20,4,261
2019-09-18 20:33:00,2100,1568838780,3,1,20,4,261
2019-09-18 20:22:00,2460,1568838120,3,1,20,4,261
2019-09-18 20:16:00,2700,1568837760,3,1,20,4,261
2019-09-18 20:13:00,2520,1568837580,3,1,20,4,261
2019-09-18 20:10:00,1980,1568837400,3,1,20,4,261
2019-09-18 19:53:00,2400,1568836380,3,1,19,4,261
2019-09-18 19:52:00,1980,1568836320,3,1,19,4,261
2019-09-18 19:51:00,1920,1568836260,3,1,19,4,261
2019-09-18 19:44:00,2100,1568835840,3,1,19,4,261
2019-09-18 19:37:00,2280,1568835420,3,1,19,4,261
2019-09-18 19:36:00,2220,1568835360,3,1,19,4,261
2019-09-18 19:34:00,2760,1568835240,3,1,19,4,261
2019-09-18 19:34:00,2520,1568835240,3,1,19,4,261
2019-09-18 19:19:00,2280,1568834340,3,1,19,4,261
2019-09-18 19:19:00,3060,1568834340,3,1,19,4,261
2019-09-18 19:11:00,3180,1568833860,3,1,19,4,261
2019-09-18 19:03:00,3540,1568833380,3,1,19,4,261
2019-09-18 19:02:00,2520,1568833320,3,1,19,4,261
2019-09-18 18:49:00,2940,1568832540,3,1,18,4,261
2019-09-18 18:48:00,6600,1568832480,3,1,18,4,261
2019-09-18 18:44:00,4020,1568832240,3,1,18,4,261
2019-09-18 18:33:00,3120,1568831580,3,1,18,4,261
2019-09-18 18:33:00,4260,1568831580,3,1,18,4,261
2019-09-18 18:25:00,2580,1568831100,3,1,18,4,261
2019-09-18 18:24:00,3780,1568831040,3,1,18,4,261
2019-09-18 18:19:00,2700,1568830740,3,1,18,4,261
2019-09-18 18:13:00,4980,1568830380,3,1,18,4,261
2019-09-18 18:09:00,3240,1568830140,3,1,18,4,261
2019-09-18 18:07:00,5160,1568830020,3,1,18,4,261
2019-09-18 18:06:00,3000,1568829960,3,1,18,4,261
2019-09-18 17:58:00,3000,1568829480,3,1,17,2,261
2019-09-18 17:58:00,2760,1568829480,3,1,17,2,261
2019-09-18 17:50:00,3060,1568829000,3,1,17,2,261
2019-09-18 17:49:00,4380,1568828940,3,1,17,2,261
2019-09-18 17:45:00,2880,1568828700,3,1,17,2,261
2019-09-18 17:38:00,2820,1568828280,3,1,17,2,261
2019-09-18 17:36:00,4380,1568828160,3,1,17,2,261
2019-09-18 17:35:00,2400,1568828100,3,1,17,2,261
2019-09-18 17:30:00,60,1568827800,3,1,17,2,261
2019-09-18 17:27:00,2760,1568827620,3,1,17,2,261
2019-09-18 17:27:00,420,1568827620,3,1,17,2,261
2019-09-18 17:24:00,2580,1568827440,3,1,17,2,261
2019-09-18 17:21:00,3420,1568827260,3,1,17,2,261
2019-09-18 17:18:00,2400,1568827080,3,1,17,2,261
2019-09-18 17:14:00,3900,1568826840,3,1,17,2,261
2019-09-18 17:08:00,3660,1568826480,3,1,17,2,261
2019-09-18 17:05:00,2640,1568826300,3,1,17,2,261
2019-09-18 17:04:00,2160,1568826240,3,1,17,2,261
2019-09-18 16:48:00,2340,1568825280,3,1,16,2,261
2019-09-18 16:47:00,3240,1568825220,3,1,16,2,261
2019-09-18 16:46:00,4260,1568825160,3,1,16,2,261
2019-09-18 16:45:00,2040,1568825100,3,1,16,2,261
2019-09-18 16:35:00,2340,1568824500,3,1,16,2,261
2019-09-18 16:33:00,3240,1568824380,3,1,16,2,261
2019-09-18 16:28:00,2160,1568824080,3,1,16,2,261
2019-09-18 16:24:00,3300,1568823840,3,1,16,2,261
2019-09-18 16:20:00,2880,1568823600,3,1,16,2,261
2019-09-18 16:19:00,2580,1568823540,3,1,16,2,261
2019-09-18 16:18:00,1980,1568823480,3,1,16,2,261
2019-09-18 16:06:00,3060,1568822760,3,1,16,2,261
2019-09-18 16:03:00,2580,1568822580,3,1,16,2,261
2019-09-18 15:56:00,2220,1568822160,3,1,15,2,261
2019-09-18 15:49:00,2340,1568821740,3,1,15,2,261
2019-09-18 15:48:00,2160,1568821680,3,1,15,2,261
2019-09-18 15:43:00,3300,1568821380,3,1,15,2,261
2019-09-18 15:40:00,1920,1568821200,3,1,15,2,261
2019-09-18 15:30:00,2700,1568820600,3,1,15,2,261
2019-09-18 15:17:00,2520,1568819820,3,1,15,2,261
2019-09-18 15:08:00,3300,1568819280,3,1,15,2,261
2019-09-18 15:05:00,2280,1568819100,3,1,15,2,261
2019-09-18 15:02:00,2760,1568818920,3,1,15,2,261
2019-09-18 15:00:00,2400,1568818800,3,1,15,2,261
2019-09-18 14:55:00,2340,1568818500,3,1,14,2,261
2019-09-18 14:43:00,2640,1568817780,3,1,14,2,261
2019-09-18 14:34:00,2580,1568817240,3,1,14,2,261
2019-09-18 14:32:00,2460,1568817120,3,1,14,2,261
2019-09-18 14:20:00,2700,1568816400,3,1,14,2,261
2019-09-18 14:20:00,2340,1568816400,3,1,14,2,261
2019-09-18 14:12:00,2520,1568815920,3,1,14,2,261
2019-09-18 14:09:00,2160,1568815740,3,1,14,2,261
2019-09-18 13:55:00,2760,1568814900,3,1,13,2,261
2019-09-18 13:53:00,2400,1568814780,3,1,13,2,261
2019-09-18 13:48:00,2640,1568814480,3,1,13,2,261
2019-09-18 13:36:00,2640,1568813760,3,1,13,2,261
2019-09-18 13:28:00,2460,1568813280,3,1,13,2,261
2019-09-18 13:27:00,2220,1568813220,3,1,13,2,261
2019-09-18 13:25:00,3060,1568813100,3,1,13,2,261
2019-09-18 13:14:00,2040,1568812440,3,1,13,2,261
2019-09-18 13:10:00,3120,1568812200,3,1,13,2,261
2019-09-18 13:01:00,2880,1568811660,3,1,13,2,261
2019-09-18 12:58:00,2280,1568811480,3,1,12,2,261
2019-09-18 12:53:00,1860,1568811180,3,1,12,2,261
2019-09-18 12:51:00,3120,1568811060,3,1,12,2,261
2019-09-18 12:47:00,2760,1568810820,3,1,12,2,261
2019-09-18 12:40:00,2220,1568810400,3,1,12,2,261
2019-09-18 12:38:00,2700,1568810280,3,1,12,2,261
2019-09-18 12:32:00,2520,1568809920,3,1,12,2,261
2019-09-18 12:30:00,2400,1568809800,3,1,12,2,261
2019-09-18 12:20:00,3420,1568809200,3,1,12,2,261
2019-09-18 12:19:00,2520,1568809140,3,1,12,2,261
2019-09-18 12:14:00,2640,1568808840,3,1,12,2,261
2019-09-18 12:09:00,2640,1568808540,3,1,12,2,261
2019-09-18 12:07:00,2400,1568808420,3,1,12,2,261
2019-09-18 11:58:00,2400,1568807880,3,1,11,2,261
2019-09-18 11:56:00,2520,1568807760,3,1,11,2,261
2019-09-18 11:48:00,2460,1568807280,3,1,11,2,261
2019-09-18 11:45:00,2700,1568807100,3,1,11,2,261
2019-09-18 11:42:00,2220,1568806920,3,1,11,2,261
2019-09-18 11:38:00,2460,1568806680,3,1,11,2,261
2019-09-18 11:36:00,1980,1568806560,3,1,11,2,261
2019-09-18 11:30:00,2220,1568806200,3,1,11,2,261
2019-09-18 11:18:00,2220,1568805480,3,1,11,2,261
2019-09-18 11:17:00,2400,1568805420,3,1,11,2,261
2019-09-18 11:11:00,2220,1568805060,3,1,11,2,261
2019-09-18 11:09:00,2160,1568804940,3,1,11,2,261
2019-09-18 11:02:00,2400,1568804520,3,1,11,2,261
2019-09-18 10:55:00,2100,1568804100,3,1,10,2,261
2019-09-18 10:55:00,1980,1568804100,3,1,10,2,261
2019-09-18 10:41:00,2100,1568803260,3,1,10,2,261
2019-09-18 10:40:00,2220,1568803200,3,1,10,2,261
2019-09-18 10:32:00,2460,1568802720,3,1,10,2,261
2019-09-18 10:28:00,2040,1568802480,3,1,10,2,261
2019-09-18 10:17:00,2280,1568801820,3,1,10,2,261
2019-09-18 10:15:00,1800,1568801700,3,1,10,2,261
2019-09-18 10:06:00,2100,1568801160,3,1,10,2,261
2019-09-18 09:57:00,2100,1568800620,3,1,9,2,261
2019-09-18 09:55:00,2280,1568800500,3,1,9,2,261
2019-09-18 09:42:00,2400,1568799720,3,1,9,2,261
