,DataIni,HoraIni,DataFim,HoraFim,Sentido,Linha,NoVeículo,DuraçãoViagem,TotalGiros,KmPerc,Segundos
99322,1556755200000,07:39:00,1556755200000,07:56:00,Volta,277,1469,00:17:00,17,8.055,1020.0
99323,1556755200000,08:02:00,1556755200000,08:21:00,Volta,277,1497,00:19:00,5,8.055,1140.0
99324,1556755200000,09:09:00,1556755200000,09:27:00,Volta,277,1533,00:18:00,6,8.055,1080.0
99325,1556755200000,09:49:00,1556755200000,10:06:00,Volta,277,1567,00:17:00,7,8.055,1020.0
99326,1556755200000,10:26:00,1556755200000,10:45:00,Volta,277,1521,00:19:00,8,8.055,1140.0
99327,1556755200000,11:06:00,1556755200000,11:25:00,Volta,277,1521,00:19:00,2,8.055,1140.0
99328,1556755200000,11:42:00,1556755200000,11:57:00,Volta,277,1505,00:15:00,7,8.055,900.0
99329,1556755200000,11:57:00,1556755200000,12:14:00,Volta,277,1537,00:17:00,12,8.055,1020.0
99332,1556755200000,13:27:00,1556755200000,13:46:00,Volta,277,1477,00:19:00,9,8.055,1140.0
99334,1556755200000,14:46:00,1556755200000,15:07:00,Volta,277,1419,00:21:00,5,8.055,1260.0
99335,1556755200000,15:30:00,1556755200000,15:45:00,Volta,277,1419,00:15:00,2,8.055,900.0
99336,1556755200000,16:10:00,1556755200000,16:28:00,Volta,277,1467,00:18:00,9,8.055,1080.0
99337,1556755200000,16:37:00,1556755200000,16:55:00,Volta,277,1481,00:18:00,1,8.055,1080.0
99339,1556755200000,17:26:00,1556755200000,17:50:00,Volta,277,11645,00:24:00,16,8.055,1440.0
99340,1556755200000,18:04:00,1556755200000,18:29:00,Volta,277,1487,00:25:00,1,8.055,1500.0
99342,1556755200000,18:53:00,1556755200000,19:08:00,Volta,277,1433,00:15:00,0,8.055,900.0
99344,1556755200000,21:31:00,1556755200000,21:46:00,Volta,277,11621,00:15:00,0,8.055,900.0
99345,1556668800000,04:58:00,1556668800000,05:11:00,Volta,277,11675,00:13:00,0,8.055,780.0
99347,1556668800000,06:19:00,1556668800000,06:33:00,Volta,277,11651,00:14:00,1,8.055,840.0
99348,1556668800000,07:15:00,1556668800000,07:27:00,Volta,277,11659,00:12:00,2,8.055,720.0
99349,1556668800000,08:04:00,1556668800000,08:18:00,Volta,277,11647,00:14:00,2,8.055,840.0
99350,1556668800000,09:15:00,1556668800000,09:31:00,Volta,277,11657,00:16:00,1,8.055,960.0
99351,1556668800000,10:28:00,1556668800000,10:42:00,Volta,277,11671,00:14:00,7,8.055,840.0
99352,1556668800000,11:43:00,1556668800000,11:59:00,Volta,277,11669,00:16:00,1,8.055,960.0
99353,1556668800000,12:36:00,1556668800000,12:48:00,Volta,277,11671,00:12:00,0,8.055,720.0
99354,1556668800000,13:25:00,1556668800000,13:40:00,Volta,277,11657,00:15:00,2,8.055,900.0
99357,1556668800000,16:12:00,1556668800000,16:30:00,Volta,277,11657,00:18:00,2,8.055,1080.0
99359,1556668800000,17:47:00,1556668800000,18:09:00,Volta,277,11667,00:22:00,3,8.055,1320.0
99360,1556668800000,18:30:00,1556668800000,18:43:00,Volta,277,11661,00:13:00,4,8.055,780.0
99361,1556668800000,19:17:00,1556668800000,19:35:00,Volta,277,11673,00:18:00,3,8.055,1080.0
99362,1556668800000,19:52:00,1556668800000,20:10:00,Volta,277,11659,00:18:00,0,8.055,1080.0
92630,1553990400000,05:11:00,1553990400000,05:27:00,Ida,277,11575,00:16:00,4,6.927,960.0
92631,1553990400000,05:47:00,1553990400000,06:01:00,Ida,277,11679,00:14:00,7,6.927,840.0
92632,1553990400000,06:33:00,1553990400000,06:49:00,Ida,277,11651,00:16:00,10,6.927,960.0
92633,1553990400000,07:28:00,1553990400000,07:41:00,Ida,277,11659,00:13:00,3,6.927,780.0
92634,1553990400000,08:17:00,1553990400000,08:29:00,Ida,277,1417,00:12:00,1,6.927,720.0
92635,1553990400000,09:27:00,1553990400000,09:42:00,Ida,277,11657,00:15:00,11,6.927,900.0
92637,1553990400000,12:01:00,1553990400000,12:17:00,Ida,277,11669,00:16:00,18,6.927,960.0
92638,1553990400000,12:49:00,1553990400000,13:07:00,Ida,277,11671,00:18:00,15,6.927,1080.0
92639,1553990400000,13:38:00,1553990400000,13:55:00,Ida,277,11657,00:17:00,20,6.927,1020.0
92640,1553990400000,14:55:00,1553990400000,15:11:00,Ida,277,11657,00:16:00,7,6.927,960.0
92641,1553990400000,15:46:00,1553990400000,16:01:00,Ida,277,11619,00:15:00,5,6.927,900.0
92642,1553990400000,16:28:00,1553990400000,16:44:00,Ida,277,11657,00:16:00,7,6.927,960.0
92644,1553990400000,18:12:00,1553990400000,18:29:00,Ida,277,11671,00:17:00,8,6.927,1020.0
92645,1553990400000,18:42:00,1553990400000,18:55:00,Ida,277,11619,00:13:00,9,6.927,780.0
92646,1553990400000,19:36:00,1553990400000,19:52:00,Ida,277,11673,00:16:00,5,6.927,960.0
92648,1553904000000,05:11:00,1553904000000,05:24:00,Ida,277,1493,00:13:00,1,6.927,780.0
92649,1553904000000,05:52:00,1553904000000,06:07:00,Ida,277,1505,00:15:00,16,6.927,900.0
92650,1553904000000,06:34:00,1553904000000,06:49:00,Ida,277,1557,00:15:00,8,6.927,900.0
92651,1553904000000,07:08:00,1553904000000,07:25:00,Ida,277,11651,00:17:00,18,6.927,1020.0
92652,1553904000000,07:54:00,1553904000000,08:11:00,Ida,277,11657,00:17:00,11,6.927,1020.0
92654,1553904000000,09:21:00,1553904000000,09:39:00,Ida,277,1505,00:18:00,23,6.927,1080.0
92655,1553904000000,10:28:00,1553904000000,10:50:00,Ida,277,1565,00:22:00,40,6.927,1320.0
92656,1553904000000,11:23:00,1553904000000,11:41:00,Ida,277,1563,00:18:00,12,6.927,1080.0
92657,1553904000000,12:21:00,1553904000000,12:44:00,Ida,277,11649,00:23:00,48,6.927,1380.0
92658,1553904000000,12:54:00,1553904000000,13:11:00,Ida,277,11639,00:17:00,20,6.927,1020.0
92660,1553904000000,14:25:00,1553904000000,14:43:00,Ida,277,11659,00:18:00,13,6.927,1080.0
92661,1553904000000,15:08:00,1553904000000,15:26:00,Ida,277,11643,00:18:00,30,6.927,1080.0
92662,1553904000000,16:10:00,1553904000000,16:29:00,Ida,277,11647,00:19:00,22,6.927,1140.0
92663,1553904000000,17:10:00,1553904000000,17:27:00,Ida,277,1563,00:17:00,11,6.927,1020.0
92664,1553904000000,18:08:00,1553904000000,18:28:00,Ida,277,11647,00:20:00,40,6.927,1200.0
92665,1553904000000,19:12:00,1553904000000,19:34:00,Ida,277,1493,00:22:00,23,6.927,1320.0
92666,1553904000000,20:10:00,1553904000000,20:28:00,Ida,277,11645,00:18:00,9,6.927,1080.0
92667,1553904000000,20:53:00,1553904000000,21:07:00,Ida,277,11645,00:14:00,3,6.927,840.0
92668,1553817600000,05:10:00,1553817600000,05:25:00,Ida,277,1465,00:15:00,7,6.927,900.0
92669,1553817600000,05:33:00,1553817600000,05:52:00,Ida,277,1505,00:19:00,24,6.927,1140.0
92670,1553817600000,05:48:00,1553817600000,06:06:00,Ida,277,1465,00:18:00,29,6.927,1080.0
92671,1553817600000,06:06:00,1553817600000,06:25:00,Ida,277,1505,00:19:00,29,6.927,1140.0
92672,1553817600000,06:24:00,1553817600000,06:45:00,Ida,277,1469,00:21:00,67,6.927,1260.0
92673,1553817600000,06:38:00,1553817600000,06:56:00,Ida,277,11661,00:18:00,34,6.927,1080.0
92674,1553817600000,06:49:00,1553817600000,07:06:00,Ida,277,11653,00:17:00,12,6.927,1020.0
92676,1553817600000,07:17:00,1553817600000,07:38:00,Ida,277,1443,00:21:00,32,6.927,1260.0
92677,1553817600000,07:51:00,1553817600000,08:16:00,Ida,277,1465,00:25:00,26,6.927,1500.0
92678,1553817600000,08:21:00,1553817600000,08:39:00,Ida,277,1475,00:18:00,14,6.927,1080.0
92679,1553817600000,09:27:00,1553817600000,09:48:00,Ida,277,1467,00:21:00,37,6.927,1260.0
92680,1553817600000,10:04:00,1553817600000,10:24:00,Ida,277,1567,00:20:00,38,6.927,1200.0
92681,1553817600000,10:45:00,1553817600000,11:05:00,Ida,277,1521,00:20:00,14,6.927,1200.0
92682,1553817600000,11:27:00,1553817600000,11:49:00,Ida,277,1521,00:22:00,57,6.927,1320.0
92683,1553817600000,11:54:00,1553817600000,12:14:00,Ida,277,1505,00:20:00,37,6.927,1200.0
92685,1553817600000,12:41:00,1553817600000,12:59:00,Ida,277,1523,00:18:00,28,6.927,1080.0
92686,1553817600000,13:17:00,1553817600000,13:37:00,Ida,277,11575,00:20:00,22,6.927,1200.0
92687,1553817600000,13:44:00,1553817600000,14:01:00,Ida,277,1561,00:17:00,14,6.927,1020.0
92688,1553817600000,14:25:00,1553817600000,14:42:00,Ida,277,1417,00:17:00,27,6.927,1020.0
92689,1553817600000,15:09:00,1553817600000,15:29:00,Ida,277,1427,00:20:00,37,6.927,1200.0
92690,1553817600000,15:46:00,1553817600000,16:03:00,Ida,277,1427,00:17:00,14,6.927,1020.0
92691,1553817600000,16:33:00,1553817600000,16:58:00,Ida,277,1521,00:25:00,22,6.927,1500.0
92692,1553817600000,16:53:00,1553817600000,17:15:00,Ida,277,11617,00:22:00,38,6.927,1320.0
92693,1553817600000,17:34:00,1553817600000,17:57:00,Ida,277,1521,00:23:00,31,6.927,1380.0
92695,1553817600000,18:23:00,1553817600000,18:40:00,Ida,277,1487,00:17:00,10,6.927,1020.0
92696,1553817600000,18:49:00,1553817600000,19:08:00,Ida,277,1537,00:19:00,11,6.927,1140.0
92697,1553817600000,19:03:00,1553817600000,19:18:00,Ida,277,11625,00:15:00,2,6.927,900.0
92698,1553817600000,20:27:00,1553817600000,20:42:00,Ida,277,1561,00:15:00,0,6.927,900.0
92699,1553817600000,21:51:00,1553817600000,22:05:00,Ida,277,11645,00:14:00,1,6.927,840.0
92700,1553731200000,05:11:00,1553731200000,05:25:00,Ida,277,1465,00:14:00,9,6.927,840.0
92701,1553731200000,05:33:00,1553731200000,05:52:00,Ida,277,1505,00:19:00,17,6.927,1140.0
92702,1553731200000,05:47:00,1553731200000,06:04:00,Ida,277,1465,00:17:00,31,6.927,1020.0
92703,1553731200000,06:06:00,1553731200000,06:24:00,Ida,277,1505,00:18:00,30,6.927,1080.0
92704,1553731200000,06:24:00,1553731200000,06:47:00,Ida,277,1469,00:23:00,73,6.927,1380.0
92705,1553731200000,06:37:00,1553731200000,06:59:00,Ida,277,1513,00:22:00,49,6.927,1320.0
92706,1553731200000,06:51:00,1553731200000,07:10:00,Ida,277,11653,00:19:00,31,6.927,1140.0
92707,1553731200000,07:04:00,1553731200000,07:26:00,Ida,277,1425,00:22:00,42,6.927,1320.0
92709,1553731200000,07:50:00,1553731200000,08:12:00,Ida,277,1465,00:22:00,11,6.927,1320.0
92711,1553731200000,09:28:00,1553731200000,09:47:00,Ida,277,1425,00:19:00,20,6.927,1140.0
92712,1553731200000,10:05:00,1553731200000,10:25:00,Ida,277,1567,00:20:00,56,6.927,1200.0
92713,1553731200000,10:45:00,1553731200000,11:05:00,Ida,277,1521,00:20:00,15,6.927,1200.0
92715,1553731200000,11:55:00,1553731200000,12:17:00,Ida,277,11649,00:22:00,75,6.927,1320.0
92716,1553731200000,12:17:00,1553731200000,12:35:00,Ida,277,1469,00:18:00,21,6.927,1080.0
92718,1553731200000,13:21:00,1553731200000,13:41:00,Ida,277,1425,00:20:00,18,6.927,1200.0
92719,1553731200000,13:45:00,1553731200000,14:01:00,Ida,277,11635,00:16:00,10,6.927,960.0
92720,1553731200000,14:23:00,1553731200000,14:41:00,Ida,277,1417,00:18:00,16,6.927,1080.0
92721,1553731200000,15:05:00,1553731200000,15:26:00,Ida,277,1441,00:21:00,37,6.927,1260.0
92722,1553731200000,15:47:00,1553731200000,16:06:00,Ida,277,1441,00:19:00,22,6.927,1140.0
92723,1553731200000,16:27:00,1553731200000,16:48:00,Ida,277,1521,00:21:00,12,6.927,1260.0
92724,1553731200000,16:58:00,1553731200000,17:19:00,Ida,277,11617,00:21:00,30,6.927,1260.0
92725,1553731200000,17:25:00,1553731200000,17:49:00,Ida,277,1521,00:24:00,29,6.927,1440.0
92727,1553731200000,18:21:00,1553731200000,18:37:00,Ida,277,11651,00:16:00,10,6.927,960.0
92728,1553731200000,18:54:00,1553731200000,19:13:00,Ida,277,1533,00:19:00,13,6.927,1140.0
92729,1553731200000,19:13:00,1553731200000,19:28:00,Ida,277,11625,00:15:00,3,6.927,900.0
92730,1553731200000,20:32:00,1553731200000,20:47:00,Ida,277,1425,00:15:00,5,6.927,900.0
92732,1553644800000,05:10:00,1553644800000,05:26:00,Ida,277,1473,00:16:00,11,6.927,960.0
92735,1553644800000,06:07:00,1553644800000,06:25:00,Ida,277,1505,00:18:00,27,6.927,1080.0
92736,1553644800000,06:22:00,1553644800000,06:43:00,Ida,277,1537,00:21:00,72,6.927,1260.0
92737,1553644800000,06:38:00,1553644800000,06:59:00,Ida,277,1437,00:21:00,22,6.927,1260.0
92738,1553644800000,06:51:00,1553644800000,07:08:00,Ida,277,11653,00:17:00,23,6.927,1020.0
92739,1553644800000,07:04:00,1553644800000,07:26:00,Ida,277,1533,00:22:00,29,6.927,1320.0
92740,1553644800000,07:16:00,1553644800000,07:38:00,Ida,277,1565,00:22:00,55,6.927,1320.0
92742,1553644800000,08:20:00,1553644800000,08:39:00,Ida,277,1497,00:19:00,34,6.927,1140.0
92743,1553644800000,09:26:00,1553644800000,09:45:00,Ida,277,1533,00:19:00,24,6.927,1140.0
92744,1553644800000,10:04:00,1553644800000,10:24:00,Ida,277,1567,00:20:00,32,6.927,1200.0
92745,1553644800000,10:48:00,1553644800000,11:07:00,Ida,277,11603,00:19:00,23,6.927,1140.0
92747,1553644800000,12:04:00,1553644800000,12:25:00,Ida,277,1477,00:21:00,51,6.927,1260.0
92748,1553644800000,12:11:00,1553644800000,12:29:00,Ida,277,1537,00:18:00,10,6.927,1080.0
92749,1553644800000,12:41:00,1553644800000,13:00:00,Ida,277,1523,00:19:00,31,6.927,1140.0
92750,1553644800000,13:18:00,1553644800000,13:39:00,Ida,277,11595,00:21:00,25,6.927,1260.0
92752,1553644800000,14:25:00,1553644800000,14:44:00,Ida,277,1419,00:19:00,36,6.927,1140.0
92753,1553644800000,15:07:00,1553644800000,15:27:00,Ida,277,1451,00:20:00,28,6.927,1200.0
92754,1553644800000,15:46:00,1553644800000,16:07:00,Ida,277,1451,00:21:00,42,6.927,1260.0
92756,1553644800000,16:54:00,1553644800000,17:14:00,Ida,277,11661,00:20:00,32,6.927,1200.0
92757,1553644800000,17:38:00,1553644800000,18:01:00,Ida,277,11625,00:23:00,40,6.927,1380.0
92758,1553644800000,17:52:00,1553644800000,18:11:00,Ida,277,11571,00:19:00,15,6.927,1140.0
92759,1553644800000,18:31:00,1553644800000,18:50:00,Ida,277,11659,00:19:00,12,6.927,1140.0
92760,1553644800000,18:47:00,1553644800000,19:04:00,Ida,277,1487,00:17:00,9,6.927,1020.0
92761,1553644800000,19:07:00,1553644800000,19:25:00,Ida,277,11605,00:18:00,9,6.927,1080.0
92762,1553644800000,20:27:00,1553644800000,20:42:00,Ida,277,1469,00:15:00,3,6.927,900.0
92763,1553644800000,21:51:00,1553644800000,22:08:00,Ida,277,11643,00:17:00,12,6.927,1020.0
92764,1553558400000,05:10:00,1553558400000,05:25:00,Ida,277,1473,00:15:00,7,6.927,900.0
92766,1553558400000,05:47:00,1553558400000,06:06:00,Ida,277,1473,00:19:00,38,6.927,1140.0
92767,1553558400000,06:04:00,1553558400000,06:24:00,Ida,277,1469,00:20:00,59,6.927,1200.0
92769,1553558400000,06:37:00,1553558400000,07:00:00,Ida,277,1513,00:23:00,42,6.927,1380.0
92770,1553558400000,06:51:00,1553558400000,07:09:00,Ida,277,11653,00:18:00,22,6.927,1080.0
92771,1553558400000,07:03:00,1553558400000,07:22:00,Ida,277,1533,00:19:00,29,6.927,1140.0
92773,1553558400000,07:52:00,1553558400000,08:15:00,Ida,277,1473,00:23:00,16,6.927,1380.0
92774,1553558400000,08:21:00,1553558400000,08:39:00,Ida,277,1497,00:18:00,34,6.927,1080.0
92776,1553558400000,10:07:00,1553558400000,10:29:00,Ida,277,1561,00:22:00,49,6.927,1320.0
92777,1553558400000,10:45:00,1553558400000,11:05:00,Ida,277,11643,00:20:00,19,6.927,1200.0
92778,1553558400000,11:26:00,1553558400000,11:48:00,Ida,277,11643,00:22:00,48,6.927,1320.0
92779,1553558400000,11:58:00,1553558400000,12:17:00,Ida,277,1469,00:19:00,49,6.927,1140.0
92780,1553558400000,12:13:00,1553558400000,12:32:00,Ida,277,1537,00:19:00,17,6.927,1140.0
92781,1553558400000,12:41:00,1553558400000,13:01:00,Ida,277,1523,00:20:00,37,6.927,1200.0
92782,1553558400000,13:18:00,1553558400000,13:38:00,Ida,277,1533,00:20:00,20,6.927,1200.0
92783,1553558400000,13:45:00,1553558400000,14:02:00,Ida,277,11635,00:17:00,10,6.927,1020.0
92786,1553558400000,15:48:00,1553558400000,16:08:00,Ida,277,1441,00:20:00,35,6.927,1200.0
92789,1553558400000,17:26:00,1553558400000,17:50:00,Ida,277,1427,00:24:00,25,6.927,1440.0
92790,1553558400000,17:48:00,1553558400000,18:05:00,Ida,277,11571,00:17:00,11,6.927,1020.0
92791,1553558400000,18:28:00,1553558400000,18:46:00,Ida,277,1475,00:18:00,11,6.927,1080.0
92792,1553558400000,18:44:00,1553558400000,19:02:00,Ida,277,11591,00:18:00,13,6.927,1080.0
92793,1553558400000,19:05:00,1553558400000,19:23:00,Ida,277,11629,00:18:00,9,6.927,1080.0
92794,1553558400000,20:29:00,1553558400000,20:44:00,Ida,277,11675,00:15:00,1,6.927,900.0
92795,1553558400000,21:47:00,1553558400000,22:00:00,Ida,277,11661,00:13:00,1,6.927,780.0
92796,1553472000000,05:10:00,1553472000000,05:25:00,Ida,277,1469,00:15:00,11,6.927,900.0
92797,1553472000000,05:32:00,1553472000000,05:49:00,Ida,277,1505,00:17:00,10,6.927,1020.0
92798,1553472000000,05:46:00,1553472000000,06:04:00,Ida,277,1469,00:18:00,34,6.927,1080.0
92799,1553472000000,06:05:00,1553472000000,06:25:00,Ida,277,1505,00:20:00,30,6.927,1200.0
92800,1553472000000,06:26:00,1553472000000,06:48:00,Ida,277,1537,00:22:00,66,6.927,1320.0
92801,1553472000000,06:39:00,1553472000000,06:59:00,Ida,277,1437,00:20:00,45,6.927,1200.0
92803,1553472000000,07:04:00,1553472000000,07:26:00,Ida,277,1533,00:22:00,67,6.927,1320.0
92804,1553472000000,07:14:00,1553472000000,07:34:00,Ida,277,1561,00:20:00,31,6.927,1200.0
92805,1553472000000,07:52:00,1553472000000,08:13:00,Ida,277,1469,00:21:00,13,6.927,1260.0
92807,1553472000000,09:26:00,1553472000000,09:48:00,Ida,277,1533,00:22:00,40,6.927,1320.0
92809,1553472000000,10:45:00,1553472000000,11:08:00,Ida,277,1475,00:23:00,39,6.927,1380.0
92810,1553472000000,11:25:00,1553472000000,11:47:00,Ida,277,1475,00:22:00,45,6.927,1320.0
92812,1553472000000,12:11:00,1553472000000,12:28:00,Ida,277,1537,00:17:00,10,6.927,1020.0
92813,1553472000000,12:44:00,1553472000000,13:05:00,Ida,277,11653,00:21:00,36,6.927,1260.0
92814,1553472000000,13:18:00,1553472000000,13:37:00,Ida,277,1505,00:19:00,23,6.927,1140.0
92815,1553472000000,13:46:00,1553472000000,14:04:00,Ida,277,11575,00:18:00,9,6.927,1080.0
92816,1553472000000,14:25:00,1553472000000,14:43:00,Ida,277,11595,00:18:00,35,6.927,1080.0
92817,1553472000000,15:09:00,1553472000000,15:29:00,Ida,277,1425,00:20:00,37,6.927,1200.0
92818,1553472000000,15:46:00,1553472000000,16:06:00,Ida,277,1425,00:20:00,17,6.927,1200.0
92819,1553472000000,16:29:00,1553472000000,16:47:00,Ida,277,11575,00:18:00,13,6.927,1080.0
92820,1553472000000,16:57:00,1553472000000,17:17:00,Ida,277,1563,00:20:00,31,6.927,1200.0
92821,1553472000000,17:27:00,1553472000000,17:49:00,Ida,277,11575,00:22:00,28,6.927,1320.0
92822,1553472000000,17:48:00,1553472000000,18:11:00,Ida,277,11571,00:23:00,16,6.927,1380.0
92823,1553472000000,18:30:00,1553472000000,18:48:00,Ida,277,11603,00:18:00,9,6.927,1080.0
92825,1553472000000,19:07:00,1553472000000,19:24:00,Ida,277,11625,00:17:00,5,6.927,1020.0
92826,1553472000000,20:25:00,1553472000000,20:38:00,Ida,277,1463,00:13:00,2,6.927,780.0
92827,1553472000000,21:46:00,1553472000000,22:00:00,Ida,277,11661,00:14:00,3,6.927,840.0
92829,1553385600000,05:46:00,1553385600000,06:02:00,Ida,277,1471,00:16:00,25,6.927,960.0
92830,1553385600000,06:33:00,1553385600000,06:47:00,Ida,277,11625,00:14:00,5,6.927,840.0
92831,1553385600000,08:18:00,1553385600000,08:32:00,Ida,277,11647,00:14:00,3,6.927,840.0
92832,1553385600000,09:30:00,1553385600000,09:45:00,Ida,277,11657,00:15:00,1,6.927,900.0
92833,1553385600000,10:43:00,1553385600000,10:58:00,Ida,277,1529,00:15:00,10,6.927,900.0
92834,1553385600000,12:00:00,1553385600000,12:16:00,Ida,277,11669,00:16:00,13,6.927,960.0
92835,1553385600000,12:50:00,1553385600000,13:07:00,Ida,277,1529,00:17:00,3,6.927,1020.0
92837,1553385600000,14:56:00,1553385600000,15:13:00,Ida,277,11657,00:17:00,9,6.927,1020.0
92839,1553385600000,16:29:00,1553385600000,16:45:00,Ida,277,11657,00:16:00,21,6.927,960.0
92842,1553385600000,18:47:00,1553385600000,19:05:00,Ida,277,11625,00:18:00,25,6.927,1080.0
92843,1553385600000,19:35:00,1553385600000,19:51:00,Ida,277,11673,00:16:00,1,6.927,960.0
92845,1553385600000,20:11:00,1553385600000,20:26:00,Ida,277,11659,00:15:00,3,6.927,900.0
92846,1553299200000,05:11:00,1553299200000,05:27:00,Ida,277,11675,00:16:00,2,6.927,960.0
92847,1553299200000,05:48:00,1553299200000,06:01:00,Ida,277,11679,00:13:00,9,6.927,780.0
92848,1553299200000,06:36:00,1553299200000,06:52:00,Ida,277,11625,00:16:00,14,6.927,960.0
92849,1553299200000,08:20:00,1553299200000,08:37:00,Ida,277,11647,00:17:00,10,6.927,1020.0
92851,1553299200000,10:47:00,1553299200000,11:04:00,Ida,277,11671,00:17:00,17,6.927,1020.0
92852,1553299200000,12:02:00,1553299200000,12:19:00,Ida,277,11669,00:17:00,15,6.927,1020.0
92853,1553299200000,12:49:00,1553299200000,13:08:00,Ida,277,1523,00:19:00,19,6.927,1140.0
92854,1553299200000,13:43:00,1553299200000,13:58:00,Ida,277,11657,00:15:00,9,6.927,900.0
92857,1553299200000,16:32:00,1553299200000,16:51:00,Ida,277,11657,00:19:00,15,6.927,1140.0
92858,1553299200000,17:09:00,1553299200000,17:26:00,Ida,277,11625,00:17:00,20,6.927,1020.0
92859,1553299200000,18:11:00,1553299200000,18:33:00,Ida,277,1523,00:22:00,30,6.927,1320.0
92861,1553299200000,19:36:00,1553299200000,19:56:00,Ida,277,11673,00:20:00,17,6.927,1200.0
92862,1553299200000,07:29:00,1553299200000,07:46:00,Ida,277,11659,00:17:00,19,6.927,1020.0
92863,1553299200000,20:16:00,1553299200000,20:34:00,Ida,277,11659,00:18:00,4,6.927,1080.0
92864,1553212800000,05:10:00,1553212800000,05:25:00,Ida,277,1471,00:15:00,11,6.927,900.0
92865,1553212800000,05:31:00,1553212800000,05:46:00,Ida,277,1475,00:15:00,9,6.927,900.0
92866,1553212800000,05:48:00,1553212800000,06:05:00,Ida,277,11621,00:17:00,13,6.927,1020.0
92868,1553212800000,06:22:00,1553212800000,06:41:00,Ida,277,11617,00:19:00,34,6.927,1140.0
92869,1553212800000,06:37:00,1553212800000,06:54:00,Ida,277,1525,00:17:00,23,6.927,1020.0
92870,1553212800000,06:51:00,1553212800000,07:08:00,Ida,277,1427,00:17:00,34,6.927,1020.0
92871,1553212800000,07:03:00,1553212800000,07:24:00,Ida,277,11617,00:21:00,49,6.927,1260.0
92873,1553212800000,07:52:00,1553212800000,08:15:00,Ida,277,1519,00:23:00,12,6.927,1380.0
92874,1553212800000,08:23:00,1553212800000,08:44:00,Ida,277,1521,00:21:00,48,6.927,1260.0
92875,1553212800000,09:26:00,1553212800000,09:43:00,Ida,277,11617,00:17:00,30,6.927,1020.0
92876,1553212800000,10:08:00,1553212800000,10:32:00,Ida,277,1517,00:24:00,56,6.927,1440.0
92877,1553212800000,10:45:00,1553212800000,11:03:00,Ida,277,1463,00:18:00,17,6.927,1080.0
92879,1553212800000,11:58:00,1553212800000,12:22:00,Ida,277,11617,00:24:00,71,6.927,1440.0
92880,1553212800000,12:17:00,1553212800000,12:36:00,Ida,277,11685,00:19:00,19,6.927,1140.0
92881,1553212800000,12:41:00,1553212800000,13:00:00,Ida,277,11617,00:19:00,15,6.927,1140.0
92883,1553212800000,13:44:00,1553212800000,13:59:00,Ida,277,1539,00:15:00,9,6.927,900.0
92884,1553212800000,14:25:00,1553212800000,14:46:00,Ida,277,11573,00:21:00,41,6.927,1260.0
92886,1553212800000,15:49:00,1553212800000,16:10:00,Ida,277,1527,00:21:00,40,6.927,1260.0
92888,1553212800000,17:02:00,1553212800000,17:21:00,Ida,277,1565,00:19:00,29,6.927,1140.0
92889,1553212800000,17:27:00,1553212800000,17:45:00,Ida,277,1545,00:18:00,24,6.927,1080.0
92890,1553212800000,17:50:00,1553212800000,18:10:00,Ida,277,1461,00:20:00,23,6.927,1200.0
92891,1553212800000,18:26:00,1553212800000,18:43:00,Ida,277,1471,00:17:00,3,6.927,1020.0
92892,1553212800000,18:46:00,1553212800000,19:03:00,Ida,277,11603,00:17:00,8,6.927,1020.0
92893,1553212800000,19:03:00,1553212800000,19:21:00,Ida,277,11599,00:18:00,13,6.927,1080.0
92894,1553212800000,20:25:00,1553212800000,20:39:00,Ida,277,11617,00:14:00,2,6.927,840.0
92895,1553212800000,21:49:00,1553212800000,22:06:00,Ida,277,11639,00:17:00,12,6.927,1020.0
92896,1553126400000,05:12:00,1553126400000,05:27:00,Ida,277,1467,00:15:00,11,6.927,900.0
92897,1553126400000,05:30:00,1553126400000,05:46:00,Ida,277,1505,00:16:00,15,6.927,960.0
92898,1553126400000,05:49:00,1553126400000,06:06:00,Ida,277,11621,00:17:00,29,6.927,1020.0
92899,1553126400000,06:06:00,1553126400000,06:25:00,Ida,277,1505,00:19:00,37,6.927,1140.0
92900,1553126400000,06:22:00,1553126400000,06:39:00,Ida,277,11617,00:17:00,23,6.927,1020.0
92901,1553126400000,06:36:00,1553126400000,06:55:00,Ida,277,1469,00:19:00,43,6.927,1140.0
92903,1553126400000,07:02:00,1553126400000,07:24:00,Ida,277,11617,00:22:00,43,6.927,1320.0
92906,1553126400000,08:23:00,1553126400000,08:41:00,Ida,277,1521,00:18:00,16,6.927,1080.0
92907,1553126400000,09:25:00,1553126400000,09:43:00,Ida,277,11617,00:18:00,19,6.927,1080.0
92908,1553126400000,10:06:00,1553126400000,10:29:00,Ida,277,1517,00:23:00,34,6.927,1380.0
92909,1553126400000,10:47:00,1553126400000,11:05:00,Ida,277,1463,00:18:00,14,6.927,1080.0
92911,1553126400000,11:55:00,1553126400000,12:20:00,Ida,277,11617,00:25:00,66,6.927,1500.0
92913,1553126400000,12:44:00,1553126400000,13:05:00,Ida,277,11617,00:21:00,35,6.927,1260.0
92914,1553126400000,13:17:00,1553126400000,13:34:00,Ida,277,11669,00:17:00,19,6.927,1020.0
92916,1553126400000,14:25:00,1553126400000,14:45:00,Ida,277,11573,00:20:00,37,6.927,1200.0
92918,1553126400000,15:46:00,1553126400000,16:10:00,Ida,277,11665,00:24:00,46,6.927,1440.0
